index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.TDryBul,totalHeatingPower.y,thermalZone.TAir,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,u
0,0,1,0,0.0,271.82,21164.822829704473,293.15,0.0,0.0,22.0,0.9126213592233009
1,300,1,300,0.0,271.8280908161068,22969.00847296613,296.9900110263701,0.0,0.0,22.0,0.9904173496406518
2,600,1,600,0.0,271.8357342807924,22960.23609544622,299.1349573757004,0.0,0.0,22.0,0.9900390871264669
3,900,1,900,0.0,271.84298691860465,22980.704976325986,300.13345216949284,0.0,0.0,22.0,0.9909216996595638
4,1200,1,1200,0.0,271.84990525409125,2614.168500933381,300.6170369345355,0.0,0.0,22.0,0.11272222922708366
5,1500,1,1500,0.0,271.8565458118002,192.99230543803483,296.5454434636482,0.0,0.0,22.0,0.00832177531206658
6,1800,1,1800,0.0,271.86296511627904,201.76468295794552,294.1779802501778,0.0,0.0,22.0,0.008700037826251424
7,2100,1,2100,0.0,271.8692196920758,192.99230543803483,293.08830923751776,0.0,0.0,22.0,0.00832177531206658
8,2400,1,2400,0.0,271.8753660637381,21822.751143697773,292.5625241360074,0.0,0.0,22.0,0.9409910477871641
9,2700,1,2700,0.0,271.8814607558139,23144.456023364342,296.8751417598245,0.0,0.0,22.0,0.9979825999243486
10,3000,1,3000,0.0,271.887560292851,23059.65637400518,299.10927417321375,0.0,0.0,22.0,0.9943260622872273
11,3300,1,3300,0.0,271.893721199397,22890.05707528693,300.11237036348314,0.0,0.0,22.0,0.9870129870129881
12,3600,1,3600,0.0,271.9,22890.05707528693,300.541794557014,0.0,0.0,22.0,0.9870129870129881
13,3900,1,3900,0.0,271.90602887294085,22875.436446087057,300.7470241288656,0.0,0.0,22.0,0.9863825494893457
14,4200,1,4200,0.0,271.911429869186,22857.891691047236,300.8504430122893,0.0,0.0,22.0,0.985626024460976
15,4500,1,4500,0.0,271.916244322311,22773.092041688113,300.9031354418084,0.0,0.0,22.0,0.9819694868238564
16,4800,1,4800,0.0,271.92051356589144,1950.3919352601417,300.91893933605536,0.0,0.0,22.0,0.08410036565376383
17,5100,1,5100,0.0,271.9242789335029,166.67517287830282,296.5247866386593,0.0,0.0,22.0,0.007186987769512046
18,5400,1,5400,0.0,271.9275817587209,184.21992791812417,294.13211730733536,0.0,0.0,22.0,0.007943512797881734
19,5700,1,5700,0.0,271.9304633751211,175.44755039821348,293.02116059451475,0.0,0.0,22.0,0.00756525028369689
20,6000,1,6000,0.0,271.93296511627904,20840.244861467778,292.4762606513439,0.0,0.0,22.0,0.8986256461984616
21,6300,1,6300,0.0,271.9351283157703,22618.113372169704,296.5683689036335,0.0,0.0,22.0,0.975286849073258
22,6600,1,6600,0.0,271.9369943071705,22621.037498009646,298.79268459705764,0.0,0.0,22.0,0.9754129365779851
23,6900,1,6900,0.0,271.9386044240552,22568.40323289018,299.8032163681367,0.0,0.0,22.0,0.973143361492876
