index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.TDryBul,totalHeatingPower.y,thermalZone.TAir,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,u
0,0,1,0,0.0,270.84,4129.5161852195615,293.15,0.0,0.0,23.0,0.9126213592233009
1,300,1,300,0.0,270.82701932870367,4481.534903965142,294.2273450608891,0.0,0.0,23.0,0.9904173496406519
2,600,1,600,0.0,270.81392129629626,4479.823305656816,294.9720624619989,0.0,0.0,23.0,0.9900390871264668
3,900,1,900,0.0,270.80072187499997,4483.817035042904,295.3767321042799,0.0,0.0,23.0,0.9909216996595638
4,1200,1,1200,0.0,270.787437037037,510.05629588094644,295.60833620307176,0.0,0.0,23.0,0.11272222922708366
5,1500,1,1500,0.0,270.7740827546296,37.65516278315712,293.9521040531982,0.0,0.0,23.0,0.00832177531206658
6,1800,1,1800,0.0,270.760675,39.366761091482445,292.85319205811606,0.0,0.0,23.0,0.008700037826251424
7,2100,1,2100,0.0,270.74722974537036,37.65516278315712,292.26245959225713,0.0,0.0,23.0,0.00832177531206658
8,2400,1,2400,0.0,270.73376296296294,4257.886058343961,291.9391104186413,0.0,0.0,23.0,0.9409910477871642
9,2700,1,2700,0.0,270.72029062499996,4515.766870131648,293.66347906343276,0.0,0.0,23.0,0.9979825999243486
10,3000,1,3000,0.0,270.7068287037037,4499.221419817832,294.7058399569698,0.0,0.0,23.0,0.9943260622872274
11,3300,1,3300,0.0,270.6933931712963,4466.130519190214,295.2615613861785,0.0,0.0,23.0,0.9870129870129882
12,3600,1,3600,0.0,270.67999999999995,4466.130519190214,295.55558072842973,0.0,0.0,23.0,0.9870129870129882
13,3900,1,3900,0.0,270.6665203883495,4463.277855343,295.72611780492235,0.0,0.0,23.0,0.9863825494893457
14,4200,1,4200,0.0,270.6528317152103,4459.854658726349,295.8250763456341,0.0,0.0,23.0,0.9856260244609759
15,4500,1,4500,0.0,270.63895922330096,4443.30920841254,295.8875507122545,0.0,0.0,23.0,0.9819694868238563
16,4800,1,4800,0.0,270.6249281553398,380.54535721766393,295.92470861404706,0.0,0.0,23.0,0.08410036565376383
17,5100,1,5100,0.0,270.6107637540453,32.52036785818115,294.1254327622153,0.0,0.0,23.0,0.007186987769512047
18,5400,1,5400,0.0,270.5964912621359,35.943564474831796,293.00381726787646,0.0,0.0,23.0,0.007943512797881734
19,5700,1,5700,0.0,270.58213592233005,34.23196616650647,292.40021131784835,0.0,0.0,23.0,0.007565250283696889
20,6000,1,6000,0.0,270.56772297734625,4066.1870478115243,292.06952472207337,0.0,0.0,23.0,0.8986256461984616
21,6300,1,6300,0.0,270.5532776699029,4413.070971632129,293.7033940903952,0.0,0.0,23.0,0.975286849073258
22,6600,1,6600,0.0,270.5388252427184,4413.641504401565,294.73459782803445,0.0,0.0,23.0,0.975412936577985
23,6900,1,6900,0.0,270.5243909385113,4403.371914551613,295.2911959929186,0.0,0.0,23.0,0.9731433614928761
24,7200,1,7200,0.0,270.51,4398.807652396082,295.5949471544873,0.0,0.0,23.0,0.9721346614550503
25,7500,1,7500,0.0,270.49370276227603,4395.384455779431,295.7648372534473,0.0,0.0,23.0,0.9713781364266807
26,7800,1,7800,0.0,270.47363669953876,4387.3969970072485,295.864536889456,0.0,0.0,23.0,0.9696129113604852
27,8100,1,8100,0.0,270.44995776316796,4381.691669312828,295.92304919857,0.0,0.0,23.0,0.9683520363132018
28,8400,1,8400,0.0,270.42282190454347,4378.268472696178,295.96139175388055,0.0,0.0,23.0,0.9675955112848322
29,8700,1,8700,0.0,270.3923850750452,4396.525521318312,295.9892151307962,0.0,0.0,23.0,0.9716303114361367
30,9000,1,9000,0.0,270.35880322605306,4385.1148659294795,296.02161593500216,0.0,0.0,23.0,0.9691085613415718
31,9300,1,9300,0.0,270.3222323089468,4396.525521318312,296.042375542475,0.0,0.0,23.0,0.9716303114361367
32,9600,1,9600,0.0,270.28282827510634,463.8431415561627,296.0666809953748,0.0,0.0,23.0,0.10250914134409286
33,9900,1,9900,0.0,270.2407470759116,36.51409724427359,294.3168965239688,0.0,0.0,23.0,0.008069600302610022
34,10200,1,10200,0.0,270.19614466274237,41.078359399807766,293.1828876535694,0.0,0.0,23.0,0.009078300340436269
35,10500,1,10500,0.0,270.14917698697855,40.50782663036596,292.5707596030279,0.0,0.0,23.0,0.00895221283570798
36,10800,1,10800,0.0,270.09999999999997,4170.024011849932,292.23284482027753,0.0,0.0,23.0,0.92157357205901
37,11100,1,11100,0.0,270.03340929133856,4489.522362737323,293.9042733083267,0.0,0.0,23.0,0.992182574706847
38,11400,1,11400,0.0,269.93795695538057,4476.970641809602,294.94104488671815,0.0,0.0,23.0,0.9894086496028244
39,11700,1,11700,0.0,269.8194337007874,4479.823305656816,295.4910190990142,0.0,0.0,23.0,0.9900390871264668
40,12000,1,12000,0.0,269.68363023622044,4497.509821509506,295.78939245527386,0.0,0.0,23.0,0.9939477997730425
41,12300,1,12300,0.0,269.53633727034116,4504.356214742807,295.96093418879104,0.0,0.0,23.0,0.9954608498297819
