index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.TDryBul,totalHeatingPower.y,thermalZone.TAir,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,u
0,0,1,0,0.0,271.82,13492.747160667372,293.15,0.0,0.0,23.5,0.9126213592233009
1,300,1,300,0.0,271.8280908161068,14642.930222028506,295.7989448605533,0.0,0.0,23.5,0.9904173496406518
2,600,1,600,0.0,271.8357342807924,14637.337759817676,297.44999327104335,0.0,0.0,23.5,0.9900390871264669
3,900,1,900,0.0,271.84298691860465,14650.3868383096,298.3179076468248,0.0,0.0,23.5,0.9909216996595638
4,1200,1,1200,0.0,271.84990525409125,1666.5537388279413,298.7945051814565,0.0,0.0,23.5,0.11272222922708366
5,1500,1,1500,0.0,271.8565458118002,123.03416863830438,295.8192618446061,0.0,0.0,23.5,0.00832177531206658
6,1800,1,1800,0.0,271.86296511627904,128.6266308491364,293.9279890525899,0.0,0.0,23.5,0.008700037826251424
7,2100,1,2100,0.0,271.8692196920758,123.03416863830438,292.9525648274054,0.0,0.0,23.5,0.00832177531206658
8,2400,1,2400,0.0,271.8753660637381,13912.181826479773,292.4239992251715,0.0,0.0,23.5,0.9409910477871642
9,2700,1,2700,0.0,271.8814607558139,14754.779466245147,295.5673046385149,0.0,0.0,23.5,0.9979825999243486
10,3000,1,3000,0.0,271.887560292851,14700.718998207087,297.3613563213345,0.0,0.0,23.5,0.9943260622872273
11,3300,1,3300,0.0,271.893721199397,14592.59806213102,298.2598884569313,0.0,0.0,23.5,0.9870129870129881
12,3600,1,3600,0.0,271.9,14592.59806213102,298.69773265619403,0.0,0.0,23.5,0.9870129870129881
13,3900,1,3900,0.0,271.90602887294085,14583.277291779614,298.9316160861854,0.0,0.0,23.5,0.9863825494893455
14,4200,1,4200,0.0,271.911429869186,14572.092367357951,299.05673234885995,0.0,0.0,23.5,0.9856260244609759
15,4500,1,4500,0.0,271.916244322311,14518.031899319916,299.1256683280249,0.0,0.0,23.5,0.9819694868238563
16,4800,1,4800,0.0,271.92051356589144,1243.3907648749862,299.15366870927716,0.0,0.0,23.5,0.08410036565376383
17,5100,1,5100,0.0,271.9242789335029,106.25678200580833,295.8522601996842,0.0,0.0,23.5,0.007186987769512046
18,5400,1,5400,0.0,271.9275817587209,117.44170642747237,293.8719286487538,0.0,0.0,23.5,0.007943512797881734
19,5700,1,5700,0.0,271.9304633751211,111.84924421664034,292.83049492133466,0.0,0.0,23.5,0.00756525028369689
20,6000,1,6000,0.0,271.93296511627904,13285.826058866587,292.250204680469,0.0,0.0,23.5,0.8986256461984616
21,6300,1,6300,0.0,271.9351283157703,14419.231733595227,295.19704213788475,0.0,0.0,23.5,0.975286849073258
22,6600,1,6600,0.0,271.9369943071705,14421.095887665486,296.95161068528427,0.0,0.0,23.5,0.975412936577985
23,6900,1,6900,0.0,271.9386044240552,14387.541114400496,297.8333326393624,0.0,0.0,23.5,0.9731433614928762
24,7200,1,7200,0.0,271.94,14372.627881838283,298.27179574145464,0.0,0.0,23.5,0.9721346614550503
25,7500,1,7500,0.0,271.93760844713745,14361.44295741662,298.4945023281581,0.0,0.0,23.5,0.9713781364266807
26,7800,1,7800,0.0,271.9282494668635,14335.344800432746,298.60964063273394,0.0,0.0,23.5,0.9696129113604853
27,8100,1,8100,0.0,271.9125528266486,14316.703259729964,298.6644249137847,0.0,0.0,23.5,0.9683520363132019
28,8400,1,8400,0.0,271.8911482939632,14305.5183353083,298.69074514066386,0.0,0.0,23.5,0.9675955112848322
29,8700,1,8700,0.0,271.8646656362779,14365.171265557166,298.703600786082,0.0,0.0,23.5,0.9716303114361367
30,9000,1,9000,0.0,271.83373462106294,14327.888184151629,298.7263845292218,0.0,0.0,23.5,0.9691085613415716
31,9300,1,9300,0.0,271.798985015789,14365.171265557166,298.72937332659865,0.0,0.0,23.5,0.9716303114361367
32,9600,1,9600,0.0,271.7610465879265,1515.5572591354767,298.74025370955974,0.0,0.0,23.5,0.10250914134409286
33,9900,1,9900,0.0,271.72054910494586,119.30586049774979,295.5315470802684,0.0,0.0,23.5,0.008069600302610022
34,10200,1,10200,0.0,271.67812233431755,134.21909305996843,293.5314124131713,0.0,0.0,23.5,0.009078300340436269
35,10500,1,10500,0.0,271.63439604351214,132.35493898969096,292.47571141098666,0.0,0.0,23.5,0.00895221283570798
36,10800,1,10800,0.0,271.59,13625.102099657079,291.88900457945647,0.0,0.0,23.5,0.92157357205901
37,11100,1,11100,0.0,271.535403277293,14669.028379012381,294.91365596973054,0.0,0.0,23.5,0.9921825747068471
38,11400,1,11400,0.0,271.46326913527696,14628.016989466272,296.68421327455513,0.0,0.0,23.5,0.9894086496028244
39,11700,1,11700,0.0,271.37751862098315,14637.337759817676,297.56241867227186,0.0,0.0,23.5,0.9900390871264669
