index,seconds_of_day,day_of_year,timestamp,weaBus.TDryBul,weaBus.HDirNor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,u
0,0,1,0,271.82,0.0,0.0,22.0,10743.960644882452,293.15,0.0,0.9126213592233009
1,300,1,300,271.8280908161068,0.0,0.0,22.0,11659.824656749346,294.7482092626282,0.0,0.9904173496406518
2,600,1,600,271.8357342807924,0.0,0.0,22.0,11655.371509203802,295.85543593365395,0.0,0.9900390871264669
3,900,1,900,271.84298691860465,0.0,0.0,22.0,11665.762186810058,296.4918665355945,0.0,0.9909216996595638
4,1200,1,1200,271.84990525409125,0.0,0.0,22.0,1327.0379685721082,296.86562391105446,0.0,0.11272222922708366
5,1500,1,1500,271.8565458118002,0.0,0.0,22.0,97.96924600196772,294.9037076553357,0.0,0.00832177531206658
6,1800,1,1800,271.86296511627904,0.0,0.0,22.0,102.4223935475117,293.5355705193989,0.0,0.008700037826251424
7,2100,1,2100,271.8692196920758,0.0,0.0,22.0,97.96924600196772,292.75933309390194,0.0,0.00832177531206658
8,2400,1,2400,271.8753660637381,0.0,0.0,22.0,11077.946710798251,292.316210864978,0.0,0.9409910477871642
9,2700,1,2700,271.8814607558139,0.0,0.0,22.0,11748.887607660226,294.3823133570962,0.0,0.9979825999243488
10,3000,1,3000,271.887560292851,0.0,0.0,22.0,11705.840514719954,295.69623270656206,0.0,0.9943260622872274
11,3300,1,3300,271.893721199397,0.0,0.0,22.0,11619.74632883945,296.43872506990317,0.0,0.9870129870129882
12,3600,1,3600,271.9,0.0,0.0,22.0,11619.74632883945,296.849517821733,0.0,0.9870129870129882
13,3900,1,3900,271.90602887294085,0.0,0.0,22.0,11612.32441626353,297.0936387242527,0.0,0.9863825494893456
14,4200,1,4200,271.911429869186,0.0,0.0,22.0,11603.41812117244,297.23867844037056,0.0,0.9856260244609758
15,4500,1,4500,271.916244322311,0.0,0.0,22.0,11560.37102823219,297.3292274012512,0.0,0.9819694868238563
16,4800,1,4800,271.92051356589144,0.0,0.0,22.0,990.0831376259472,297.38146232030704,0.0,0.08410036565376383
17,5100,1,5100,271.9242789335029,0.0,0.0,22.0,84.60980336533575,295.1854199235288,0.0,0.007186987769512046
18,5400,1,5400,271.9275817587209,0.0,0.0,22.0,93.51609845642372,293.7524367734001,0.0,0.007943512797881734
19,5700,1,5700,271.9304633751211,0.0,0.0,22.0,89.06295091087974,292.93785114136796,0.0,0.00756525028369689
20,6000,1,6000,271.93296511627904,0.0,0.0,22.0,10579.194185697324,292.4691726521116,0.0,0.8986256461984616
21,6300,1,6300,271.9351283157703,0.0,0.0,22.0,11481.698754927587,294.4138265205769,0.0,0.975286849073258
22,6600,1,6600,271.9369943071705,0.0,0.0,22.0,11483.183137442755,295.70531294891344,0.0,0.9754129365779852
23,6900,1,6900,271.9386044240552,0.0,0.0,22.0,11456.46425216949,296.4416249435115,0.0,0.9731433614928761
24,7200,1,7200,271.94,0.0,0.0,22.0,11444.589192048046,296.85870110866364,0.0,0.9721346614550503
25,7500,1,7500,271.93760844713745,0.0,0.0,22.0,11435.682896956958,297.0999135886354,0.0,0.9713781364266807
26,7800,1,7800,271.9282494668635,0.0,0.0,22.0,11414.901541744426,297.24147827511143,0.0,0.9696129113604853
27,8100,1,8100,271.9125528266486,0.0,0.0,22.0,11400.057716592606,297.3244505046366,0.0,0.9683520363132019
28,8400,1,8400,271.8911482939632,0.0,0.0,22.0,11391.151421501518,297.3755261315184,0.0,0.9675955112848322
29,8700,1,8700,271.8646656362779,0.0,0.0,22.0,11438.651661987315,297.41003774747804,0.0,0.9716303114361368
30,9000,1,9000,271.83373462106294,0.0,0.0,22.0,11408.964011683694,297.4455603426785,0.0,0.9691085613415716
