index,seconds_of_day,day_of_year,timestamp,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,16720.06795943872,293.15,0.0,0.0,23.5,0.0,271.82,0.912621359223301
1,300,1,300,18145.362506409405,297.56470844356846,0.0,0.0,23.5,0.0,271.8280908161068,0.9904173496406516
2,600,1,600,18138.432387056226,299.8585553257206,0.0,0.0,23.5,0.0,271.8357342807924,0.9900390871264668
3,900,1,900,18154.602665546958,300.8658829282091,0.0,0.0,23.5,0.0,271.84298691860465,0.9909216996595637
4,1200,1,1200,2065.175567247613,301.3386220883583,0.0,0.0,23.5,0.0,271.84990525409125,0.11272222922708365
5,1500,1,1500,152.462625769958,296.64276494356716,0.0,0.0,23.5,0.0,271.8565458118002,0.00832177531206658
6,1800,1,1800,159.39274512313793,294.0751010211253,0.0,0.0,23.5,0.0,271.86296511627904,0.008700037826251424
7,2100,1,2100,152.462625769958,292.90064340462027,0.0,0.0,23.5,0.0,271.8692196920758,0.00832177531206658
8,2400,1,2400,17239.82691092721,292.27532210025265,0.0,0.0,23.5,0.0,271.8753660637381,0.9409910477871644
9,2700,1,2700,18283.964893473007,297.10523190336806,0.0,0.0,23.5,0.0,271.8814607558139,0.9979825999243488
10,3000,1,3000,18216.973739725578,299.3429144360699,0.0,0.0,23.5,0.0,271.887560292851,0.9943260622872273
11,3300,1,3300,18082.991432230785,300.22736129724444,0.0,0.0,23.5,0.0,271.893721199397,0.987012987012988
12,3600,1,3600,18082.991432230785,300.54838230799464,0.0,0.0,23.5,0.0,271.9,0.987012987012988
13,3900,1,3900,18071.4412333088,300.68021186265116,0.0,0.0,23.5,0.0,271.90602887294085,0.9863825494893457
14,4200,1,4200,18057.58099460244,300.7250669871167,0.0,0.0,23.5,0.0,271.911429869186,0.9856260244609758
15,4500,1,4500,17990.589840855046,300.7309165276315,0.0,0.0,23.5,0.0,271.916244322311,0.9819694868238564
16,4800,1,4800,1540.7965361903346,300.701945863477,0.0,0.0,23.5,0.0,271.92051356589144,0.08410036565376383
17,5100,1,5100,131.67226771041828,295.6451156217975,0.0,0.0,23.5,0.0,271.9242789335029,0.007186987769512046
18,5400,1,5400,145.5325064167781,293.0510232473721,0.0,0.0,23.5,0.0,271.9275817587209,0.007943512797881734
19,5700,1,5700,138.60238706359817,291.85748699970867,0.0,0.0,23.5,0.0,271.9304633751211,0.00756525028369689
20,6000,1,6000,16463.65354337106,291.22484839054727,0.0,0.0,23.5,0.0,271.93296511627904,0.8986256461984616
21,6300,1,6300,17868.157732282212,295.8280010404388,0.0,0.0,23.5,0.0,271.9351283157703,0.9752868490732581
22,6600,1,6600,17870.467772066582,298.0910373399457,0.0,0.0,23.5,0.0,271.9369943071705,0.9754129365779851
23,6900,1,6900,17828.887055947504,299.0216496067322,0.0,0.0,23.5,0.0,271.9386044240552,0.9731433614928761
24,7200,1,7200,17810.406737672365,299.40777018026233,0.0,0.0,23.5,0.0,271.94,0.9721346614550502
25,7500,1,7500,17796.546498966007,299.57953355388634,0.0,0.0,23.5,0.0,271.93760844713745,0.9713781364266807
26,7800,1,7800,17764.20594198451,299.662350707025,0.0,0.0,23.5,0.0,271.9282494668635,0.9696129113604852
27,8100,1,8100,17741.105544140566,299.69798796877836,0.0,0.0,23.5,0.0,271.9125528266486,0.9683520363132019
28,8400,1,8400,17727.245305434208,299.71493731565914,0.0,0.0,23.5,0.0,271.8911482939632,0.9675955112848322
29,8700,1,8700,17801.166578534783,299.7247599366126,0.0,0.0,23.5,0.0,271.8646656362779,0.9716303114361367
