index,seconds_of_day,day_of_year,timestamp,weaBus.TDryBul,weaBus.HDirNor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,u
0,0,1,0,271.82,0.0,0.0,21.0,15625.288327043594,293.15,0.0,0.9126213592233009
1,300,1,300,271.8280908161068,0.0,0.0,21.0,16957.258884902953,295.45700183192065,0.0,0.9904173496406516
2,600,1,600,271.8357342807924,0.0,0.0,21.0,16950.78252886798,296.9667664516384,0.0,0.9900390871264669
3,900,1,900,271.84298691860465,0.0,0.0,21.0,16965.8940262829,297.80108798819697,0.0,0.9909216996595638
4,1200,1,1200,271.84990525409125,0.0,0.0,21.0,1929.9540984217992,298.2774323195103,0.0,0.11272222922708366
5,1500,1,1500,271.8565458118002,0.0,0.0,21.0,142.47983276939456,295.67368525034135,0.0,0.00832177531206658
6,1800,1,1800,271.86296511627904,0.0,0.0,21.0,148.95618880436706,293.93569769602857,0.0,0.008700037826251424
7,2100,1,2100,271.8692196920758,0.0,0.0,21.0,142.47983276939456,292.98901054402353,0.0,0.00832177531206658
8,2400,1,2400,271.8753660637381,0.0,0.0,21.0,16111.01502966653,292.45142519020055,0.0,0.9409910477871642
9,2700,1,2700,271.8814607558139,0.0,0.0,21.0,17086.786005602404,295.19195998920594,0.0,0.9979825999243487
10,3000,1,3000,271.887560292851,0.0,0.0,21.0,17024.18123059765,296.8392957293372,0.0,0.9943260622872273
11,3300,1,3300,271.893721199397,0.0,0.0,21.0,16898.9716805882,297.70916002818876,0.0,0.9870129870129881
12,3600,1,3600,271.9,0.0,0.0,21.0,16898.9716805882,298.15658840542466,0.0,0.9870129870129881
13,3900,1,3900,271.90602887294085,0.0,0.0,21.0,16888.177753863227,298.4046436289264,0.0,0.9863825494893456
14,4200,1,4200,271.911429869186,0.0,0.0,21.0,16875.225041793285,298.54031971435967,0.0,0.985626024460976
15,4500,1,4500,271.916244322311,0.0,0.0,21.0,16812.62026678856,298.61443997124906,0.0,0.9819694868238563
16,4800,1,4800,271.92051356589144,0.0,0.0,21.0,1439.9098251088826,298.6453223627269,0.0,0.08410036565376383
17,5100,1,5100,271.9242789335029,0.0,0.0,21.0,123.05076466447713,295.715385617728,0.0,0.007186987769512046
18,5400,1,5400,271.9275817587209,0.0,0.0,21.0,136.0034767344221,293.8720351237294,0.0,0.007943512797881734
19,5700,1,5700,271.9304633751211,0.0,0.0,21.0,129.5271206994496,292.8518117204759,0.0,0.00756525028369689
20,6000,1,6000,271.93296511627904,0.0,0.0,21.0,15385.663153749612,292.25606775146576,0.0,0.8986256461984616
21,6300,1,6300,271.9351283157703,0.0,0.0,21.0,16698.204643504057,294.8147670431171,0.0,0.9752868490732581
22,6600,1,6600,271.9369943071705,0.0,0.0,21.0,16700.363428849025,296.41803555739284,0.0,0.975412936577985
23,6900,1,6900,271.9386044240552,0.0,0.0,21.0,16661.50529263919,297.26697457629786,0.0,0.9731433614928761
24,7200,1,7200,271.94,0.0,0.0,21.0,16644.235009879274,297.711792886719,0.0,0.9721346614550503
25,7500,1,7500,271.93760844713745,0.0,0.0,21.0,16631.28229780933,297.94795473611043,0.0,0.9713781364266808
26,7800,1,7800,271.9282494668635,0.0,0.0,21.0,16601.05930297947,298.07269252685245,0.0,0.9696129113604853
27,8100,1,8100,271.9125528266486,0.0,0.0,21.0,16579.47144952955,298.1345314681464,0.0,0.9683520363132019
28,8400,1,8400,271.8911482939632,0.0,0.0,21.0,16566.518737459606,298.1650571374008,0.0,0.9675955112848323
29,8700,1,8700,271.8646656362779,0.0,0.0,21.0,16635.599868499303,298.17768821134894,0.0,0.9716303114361368
30,9000,1,9000,271.83373462106294,0.0,0.0,21.0,16592.424161599494,298.1965068853643,0.0,0.9691085613415715
31,9300,1,9300,271.798985015789,0.0,0.0,21.0,16635.599868499303,298.1968364994412,0.0,0.9716303114361368
32,9600,1,9600,271.7610465879265,0.0,0.0,21.0,1755.0924854775424,298.203573784068,0.0,0.10250914134409286
33,9900,1,9900,271.72054910494586,0.0,0.0,21.0,138.162262079413,295.3506236215056,0.0,0.008069600302610022
34,10200,1,10200,271.67812233431755,0.0,0.0,21.0,155.43254483933953,293.48800248282475,0.0,0.009078300340436269
35,10500,1,10500,271.63439604351214,0.0,0.0,21.0,153.27375949434858,292.45513178395413,0.0,0.00895221283570798
36,10800,1,10800,271.59,0.0,0.0,21.0,15778.562086537962,291.85579974752545,0.0,0.92157357205901
37,11100,1,11100,271.535403277293,0.0,0.0,21.0,16987.481879732815,294.48405116093903,0.0,0.9921825747068471
38,11400,1,11400,271.46326913527696,0.0,0.0,21.0,16939.98860214301,296.10265434999235,0.0,0.9894086496028245
39,11700,1,11700,271.37751862098315,0.0,0.0,21.0,16950.78252886798,296.9507593235888,0.0,0.9900390871264669
40,12000,1,12000,271.2820727814428,0.0,0.0,21.0,17017.704874562678,297.40378252522714,0.0,0.9939477997730425
41,12300,1,12300,271.1808526636873,0.0,0.0,21.0,17043.61029870257,297.66045297432004,0.0,0.995460849829782
42,12600,1,12600,271.0777793147478,0.0,0.0,21.0,17121.326571122238,297.8037963688811,0.0,1.0
43,12900,1,12900,270.97677378165565,0.0,0.0,21.0,17112.69142974229,297.8968334276107,0.0,0.9994956499810879
44,13200,1,13200,270.88175711144214,0.0,0.0,21.0,1614.7714380531397,297.9464109155161,0.0,0.09431345353675463
45,13500,1,13500,270.7966503511385,0.0,0.0,21.0,138.162262079413,295.00216411315773,0.0,0.008069600302610022
46,13800,1,13800,270.7253745477761,0.0,0.0,21.0,142.47983276939456,293.12145920706774,0.0,0.00832177531206658
47,14100,1,14100,270.67185074838613,0.0,0.0,21.0,144.6386181143855,292.07649985131764,0.0,0.008447862816794867
48,14400,1,14400,270.64,0.0,0.0,21.0,144.6386181143855,291.4750767472473,0.0,0.008447862816794867
49,14700,1,14700,270.62191008756844,0.0,0.0,21.0,142.47983276939456,291.109521360248,0.0,0.00832177531206658
50,15000,1,15000,270.6068870779176,0.0,0.0,21.0,133.84469138943115,290.8720110037822,0.0,0.007817425293153447
51,15300,1,15300,270.59467944089124,0.0,0.0,21.0,131.68590604444054,290.7017491248527,0.0,0.007691337788425178
52,15600,1,15600,270.5850356463333,0.0,0.0,21.0,15614.49440031865,290.5691335919787,0.0,0.9119909216996601
53,15900,1,15900,270.5777041640877,0.0,0.0,21.0,16903.289251278176,293.4289460636482,0.0,0.9872651620224443
54,16200,1,16200,270.5724334639983,0.0,0.0,21.0,16935.671031453036,295.19377165314364,0.0,0.9891564745933683
55,16500,1,16500,270.568972015909,0.0,0.0,21.0,16924.877104728093,296.1481927923505,0.0,0.9885260370697276
56,16800,1,16800,270.56706828966367,0.0,0.0,21.0,16896.8128952432,296.66429108418276,0.0,0.9868868995082594
57,17100,1,17100,270.56647075510625,0.0,0.0,21.0,16922.71831938309,296.9468909733919,0.0,0.9883999495649985
58,17400,1,17400,270.5669278820805,0.0,0.0,21.0,16952.941314212952,297.11545647170425,0.0,0.990165174631194
59,17700,1,17700,270.5681881404305,0.0,0.0,21.0,17009.069733182732,297.22206281145503,0.0,0.9934434497541303
60,18000,1,18000,270.57,0.0,0.0,21.0,1761.5688415125146,297.3001700111229,0.0,0.1028874038582777
61,18300,1,18300,270.5730275376131,0.0,0.0,21.0,142.47983276939456,294.4267198794576,0.0,0.00832177531206658
62,18600,1,18600,270.5778463007044,0.0,0.0,21.0,148.95618880436706,292.56542904605357,0.0,0.008700037826251424
63,18900,1,18900,270.5840719650332,0.0,0.0,21.0,136.0034767344221,291.53828489735037,0.0,0.007943512797881734
64,19200,1,19200,270.59132020635917,0.0,0.0,21.0,15664.146463253428,290.9505830999298,0.0,0.91489093430841
65,19500,1,19500,270.5992067004417,0.0,0.0,21.0,16840.68447627345,293.5791301037537,0.0,0.9836086243853246
66,19800,1,19800,270.60734712304026,0.0,0.0,21.0,16845.002046963422,295.19707551606876,0.0,0.9838607993947805
67,20100,1,20100,270.6153571499144,0.04161634460547504,0.09394733061218336,21.0,16829.890549548476,296.06740677638527,0.0842527777777778,0.982978186861682
68,20400,1,20400,270.6228524568235,0.1614331723027375,0.38033183927552594,21.0,1414.0044009689927,296.53748924733463,0.3445555555555556,0.08258731559702445
69,20700,1,20700,270.6294487195272,0.35190217391304346,0.8659673012302167,21.0,129.5271206994496,293.8450078320268,0.7922250000000003,0.00756525028369689
70,21000,1,21000,270.6347616137848,0.6054750402576488,1.5576674917164444,21.0,129.5271206994496,292.1458523757735,1.4385777777777782,0.00756525028369689
71,21300,1,21300,270.63840681535595,0.9146034621578099,2.4622461859743976,21.0,136.0034767344221,291.2108628649991,2.294930555555556,0.007943512797881734
