index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,7937.24939240651,0.0,0.0,0.0,20.5,271.82,0.9126213592233009
1,300,1,300,294.7229556064931,8613.85658708942,0.0,0.0,0.0,20.5,271.8280908161068,0.9904173496406519
2,600,1,600,295.7644586535359,8610.56676280409,0.0,0.0,0.0,20.5,271.8357342807924,0.990039087126467
3,900,1,900,296.3336450012466,8618.24301946985,0.0,0.0,0.0,20.5,271.84298691860465,0.9909216996595638
4,1200,1,1200,296.6536059500403,980.3676370283815,0.0,0.0,0.0,20.5,271.84990525409125,0.11272222922708366
5,1500,1,1500,294.7270521406001,72.37613427726306,0.0,0.0,0.0,20.5,271.8565458118002,0.00832177531206658
6,1800,1,1800,293.44646758536487,75.6659585625932,0.0,0.0,0.0,20.5,271.86296511627904,0.008700037826251424
7,2100,1,2100,292.75887252917556,72.37613427726306,0.0,0.0,0.0,20.5,271.8692196920758,0.00832177531206658
8,2400,1,2400,292.38667936391045,8183.986213806271,0.0,0.0,0.0,20.5,271.8753660637381,0.9409910477871642
9,2700,1,2700,294.418457737551,8679.653072796022,0.0,0.0,0.0,20.5,271.8814607558139,0.9979825999243486
10,3000,1,3000,295.65197594222263,8647.85143803782,0.0,0.0,0.0,20.5,271.887560292851,0.9943260622872273
11,3300,1,3300,296.31294410653703,8584.248168521448,0.0,0.0,0.0,20.5,271.893721199397,0.9870129870129881
12,3600,1,3600,296.65967969026354,8584.248168521448,0.0,0.0,0.0,20.5,271.9,0.9870129870129881
13,3900,1,3900,296.85779001438186,8578.765128045887,0.0,0.0,0.0,20.5,271.90602887294085,0.9863825494893455
14,4200,1,4200,296.971673149507,8572.185479475227,0.0,0.0,0.0,20.5,271.911429869186,0.9856260244609759
15,4500,1,4500,297.0416701066746,8540.383844717042,0.0,0.0,0.0,20.5,271.916244322311,0.9819694868238564
16,4800,1,4800,297.0808675882565,731.4375994384015,0.0,0.0,0.0,20.5,271.92051356589144,0.08410036565376383
17,5100,1,5100,294.954175577093,62.506661421272646,0.0,0.0,0.0,20.5,271.9242789335029,0.007186987769512046
18,5400,1,5400,293.62858274320166,69.08630999193292,0.0,0.0,0.0,20.5,271.9275817587209,0.007943512797881734
19,5700,1,5700,292.91477653344526,65.79648570660278,0.0,0.0,0.0,20.5,271.9304633751211,0.00756525028369689
20,6000,1,6000,292.5265025837266,7815.525893849295,0.0,0.0,0.0,20.5,271.93296511627904,0.8986256461984616
21,6300,1,6300,294.44705497787817,8482.263615676215,0.0,0.0,0.0,20.5,271.9351283157703,0.9752868490732581
22,6600,1,6600,295.66371136597337,8483.360223771313,0.0,0.0,0.0,20.5,271.9369943071705,0.975412936577985
23,6900,1,6900,296.321906750943,8463.621278059332,0.0,0.0,0.0,20.5,271.9386044240552,0.973143361492876
24,7200,1,7200,296.67635662317053,8454.848413298458,0.0,0.0,0.0,20.5,271.94,0.9721346614550503
25,7500,1,7500,296.87217143277314,8448.268764727798,0.0,0.0,0.0,20.5,271.93760844713745,0.9713781364266808
26,7800,1,7800,296.98300143899723,8432.916251396262,0.0,0.0,0.0,20.5,271.9282494668635,0.9696129113604853
27,8100,1,8100,297.04598282940094,8421.950170445156,0.0,0.0,0.0,20.5,271.9125528266486,0.9683520363132019
28,8400,1,8400,297.0843062087728,8415.370521874496,0.0,0.0,0.0,20.5,271.8911482939632,0.9675955112848322
29,8700,1,8700,297.1103238642579,8450.461980918013,0.0,0.0,0.0,20.5,271.8646656362779,0.9716303114361368
30,9000,1,9000,297.1407963130438,8428.529819015817,0.0,0.0,0.0,20.5,271.83373462106294,0.9691085613415718
31,9300,1,9300,297.15785369522393,8450.461980918013,0.0,0.0,0.0,20.5,271.798985015789,0.9716303114361368
32,9600,1,9600,297.179627175593,891.5423813244678,0.0,0.0,0.0,20.5,271.7610465879265,0.10250914134409286
33,9900,1,9900,295.10821815410776,70.18291808704302,0.0,0.0,0.0,20.5,271.72054910494586,0.008069600302610022
34,10200,1,10200,293.76640588444326,78.95578284792335,0.0,0.0,0.0,20.5,271.67812233431755,0.009078300340436269
35,10500,1,10500,293.0410277736934,77.85917475281323,0.0,0.0,0.0,20.5,271.63439604351214,0.00895221283570798
36,10800,1,10800,292.64104408758465,8015.108567159334,0.0,0.0,0.0,20.5,271.59,0.92157357205901
37,11100,1,11100,294.6065677649435,8629.209100420954,0.0,0.0,0.0,20.5,271.535403277293,0.992182574706847
38,11400,1,11400,295.8287097950457,8605.083722328529,0.0,0.0,0.0,20.5,271.46326913527696,0.9894086496028244
39,11700,1,11700,296.47862096003496,8610.56676280409,0.0,0.0,0.0,20.5,271.37751862098315,0.990039087126467
40,12000,1,12000,296.8320889484531,8644.56161375249,0.0,0.0,0.0,20.5,271.2820727814428,0.9939477997730425
41,12300,1,12300,297.033996340018,8657.720910893811,0.0,0.0,0.0,20.5,271.1808526636873,0.9954608498297819
42,12600,1,12600,297.1491967358534,8697.198802317773,0.0,0.0,0.0,20.5,271.0777793147478,1.0
43,12900,1,12900,297.2256004602304,8692.812369937343,0.0,0.0,0.0,20.5,270.97677378165565,0.9994956499810881
44,13200,1,13200,297.26946756051143,820.2628551423153,0.0,0.0,0.0,20.5,270.88175711144214,0.09431345353675463
45,13500,1,13500,295.12122766461687,70.18291808704302,0.0,0.0,0.0,20.5,270.7966503511385,0.008069600302610022
46,13800,1,13800,293.75706827722263,72.37613427726306,0.0,0.0,0.0,20.5,270.7253745477761,0.00832177531206658
47,14100,1,14100,293.0159593363421,73.47274237237316,0.0,0.0,0.0,20.5,270.67185074838613,0.008447862816794867
48,14400,1,14400,292.60765455165625,73.47274237237316,0.0,0.0,0.0,20.5,270.64,0.008447862816794867
49,14700,1,14700,292.375177291868,72.37613427726306,0.0,0.0,0.0,20.5,270.62191008756844,0.00832177531206658
