index,seconds_of_day,day_of_year,timestamp,weaBus.HDirNor,totalHeatingPower.y,thermalZone.TAir,weaBus.TDryBul,weaDat.weaBus.HGloHor,weaBus.HDifHor,roomTempUpperSetpoint,u
0,0,1,0,0.0,21815.05818098395,293.15,271.82,0.0,0.0,23.5,0.9126213592233009
1,300,1,300,0.0,23674.672839407176,296.36240106018977,271.8280908161068,0.0,0.0,23.5,0.9904173496406518
2,600,1,600,0.0,23665.630952899446,298.3314819246538,271.8357342807924,0.0,0.0,23.5,0.9900390871264669
3,900,1,900,0.0,23686.728688084124,299.3505751983898,271.84298691860465,0.0,0.0,23.5,0.9909216996595638
4,1200,1,1200,0.0,2694.482179303629,299.8946288736648,271.84990525409125,0.0,0.0,23.5,0.11272222922708368
5,1500,1,1500,0.0,198.92150317006656,296.51696876322603,271.8565458118002,0.0,0.0,23.5,0.00832177531206658
6,1800,1,1800,0.0,207.96338967779687,294.37170419529156,271.86296511627904,0.0,0.0,23.5,0.008700037826251424
7,2100,1,2100,0.0,198.92150317006656,293.2790506182836,271.8692196920758,0.0,0.0,23.5,0.00832177531206658
8,2400,1,2400,0.0,22493.199669063724,292.709425564496,271.8753660637381,0.0,0.0,23.5,0.9409910477871642
9,2700,1,2700,0.0,23855.510569561782,296.3067913332464,271.8814607558139,0.0,0.0,23.5,0.9979825999243487
10,3000,1,3000,0.0,23768.105666653693,298.3657146989509,271.887560292851,0.0,0.0,23.5,0.9943260622872272
11,3300,1,3300,0.0,23593.295860837603,299.40039409118316,271.893721199397,0.0,0.0,23.5,0.9870129870129881
12,3600,1,3600,0.0,23593.295860837603,299.9042665453573,271.9,0.0,0.0,23.5,0.9870129870129881
13,3900,1,3900,0.0,23578.226049991357,300.1737554235915,271.90602887294085,0.0,0.0,23.5,0.9863825494893456
14,4200,1,4200,0.0,23560.142276975897,300.32075433450564,271.911429869186,0.0,0.0,23.5,0.9856260244609759
15,4500,1,4500,0.0,23472.737374067852,300.405294685895,271.916244322311,0.0,0.0,23.5,0.9819694868238563
16,4800,1,4800,0.0,2010.3127668853713,300.4454905059372,271.92051356589144,0.0,0.0,23.5,0.08410036565376383
17,5100,1,5100,0.0,171.79584364687565,296.71744516717274,271.9242789335029,0.0,0.0,23.5,0.007186987769512046
18,5400,1,5400,0.0,189.87961666233625,294.49621001059865,271.9275817587209,0.0,0.0,23.5,0.007943512797881734
19,5700,1,5700,0.0,180.83773015460594,293.3541757971515,271.9304633751211,0.0,0.0,23.5,0.00756525028369689
20,6000,1,6000,0.0,21480.50838019793,292.74808212078824,271.93296511627904,0.0,0.0,23.5,0.8986256461984617
21,6300,1,6300,0.0,23312.997379097964,296.14262824257736,271.9351283157703,0.0,0.0,23.5,0.9752868490732579
22,6600,1,6600,0.0,23316.01134126718,298.17101538808237,271.9369943071705,0.0,0.0,23.5,0.9754129365779851
23,6900,1,6900,0.0,23261.7600222208,299.19698444750077,271.9386044240552,0.0,0.0,23.5,0.9731433614928761
24,7200,1,7200,0.0,23237.648324866863,299.7104489200746,271.94,0.0,0.0,23.5,0.9721346614550502
25,7500,1,7500,0.0,23219.564551851403,299.9722445420907,271.93760844713745,0.0,0.0,23.5,0.9713781364266806
26,7800,1,7800,0.0,23177.36908148201,300.10824131852473,271.9282494668635,0.0,0.0,23.5,0.9696129113604853
27,8100,1,8100,0.0,23147.22945978956,300.1766538064913,271.9125528266486,0.0,0.0,23.5,0.9683520363132019
28,8400,1,8400,0.0,23129.1456867741,300.213360134034,271.8911482939632,0.0,0.0,23.5,0.9675955112848321
29,8700,1,8700,0.0,23225.59247618988,300.23484617411356,271.8646656362779,0.0,0.0,23.5,0.9716303114361368
30,9000,1,9000,0.0,23165.313232805023,300.268458099149,271.83373462106294,0.0,0.0,23.5,0.9691085613415716
31,9300,1,9300,0.0,23225.59247618988,300.2804387022828,271.798985015789,0.0,0.0,23.5,0.9716303114361368
32,9600,1,9600,0.0,2450.3512435949106,300.30234659495005,271.7610465879265,0.0,0.0,23.5,0.10250914134409285
33,9900,1,9900,0.0,192.89357883157982,296.6727223953228,271.72054910494586,0.0,0.0,23.5,0.008069600302610022
34,10200,1,10200,0.0,217.00527618552715,294.42720590244556,271.67812233431755,0.0,0.0,23.5,0.009078300340436269
35,10500,1,10500,0.0,213.99131401628355,293.2698642652677,271.63439604351214,0.0,0.0,23.5,0.00895221283570798
36,10800,1,10800,0.0,22029.04949500026,292.65080704112273,271.59,0.0,0.0,23.5,0.92157357205901
37,11100,1,11100,0.0,23716.86830977657,296.1243233290148,271.535403277293,0.0,0.0,23.5,0.9921825747068471
38,11400,1,11400,0.0,23650.5611420532,298.1628527761274,271.46326913527696,0.0,0.0,23.5,0.9894086496028243
39,11700,1,11700,0.0,23665.630952899446,299.17640581463564,271.37751862098315,0.0,0.0,23.5,0.9900390871264669
40,12000,1,12000,0.0,23759.063780145963,299.69228349226364,271.2820727814428,0.0,0.0,23.5,0.9939477997730424
41,12300,1,12300,0.0,23795.231326176887,299.9715663805208,271.1808526636873,0.0,0.0,23.5,0.9954608498297819
42,12600,1,12600,0.0,23903.73396426965,300.12155600202027,271.0777793147478,0.0,0.0,23.5,1.0
43,12900,1,12900,0.0,23891.678115592702,300.21995889068603,270.97677378165565,0.0,0.0,23.5,0.999495649981088
44,13200,1,13200,0.0,2254.4437025940892,300.2713911800859,270.88175711144214,0.0,0.0,23.5,0.09431345353675463
45,13500,1,13500,0.0,192.89357883157982,296.5107514863763,270.7966503511385,0.0,0.0,23.5,0.008069600302610022
46,13800,1,13800,0.0,198.92150317006656,294.2273594061031,270.7253745477761,0.0,0.0,23.5,0.00832177531206658
47,14100,1,14100,0.0,201.93546533931013,293.04696727746114,270.67185074838613,0.0,0.0,23.5,0.008447862816794867
48,14400,1,14400,0.0,201.93546533931013,292.4162250416926,270.64,0.0,0.0,23.5,0.008447862816794867
49,14700,1,14700,0.0,198.92150317006656,292.0629781890663,270.62191008756844,0.0,0.0,23.5,0.00832177531206658
50,15000,1,15000,0.0,186.86565449309268,291.8471497886491,270.6068870779176,0.0,0.0,23.5,0.007817425293153447
51,15300,1,15300,0.0,183.85169232384953,291.69741749981625,270.59467944089124,0.0,0.0,23.5,0.007691337788425178
52,15600,1,15600,0.0,21799.988370137748,291.58793691463137,270.5850356463333,0.0,0.0,23.5,0.9119909216996601
53,15900,1,15900,0.0,23599.32378517608,295.28315404797513,270.5777041640877,0.0,0.0,23.5,0.9872651620224442
54,16200,1,16200,0.0,23644.53321771473,297.457537260202,270.5724334639983,0.0,0.0,23.5,0.9891564745933684
55,16500,1,16500,0.0,23629.463406868526,298.56350682590727,270.568972015909,0.0,0.0,23.5,0.9885260370697276
56,16800,1,16800,0.0,23590.281898668345,299.12421471123247,270.56706828966367,0.0,0.0,23.5,0.9868868995082593
57,17100,1,17100,0.0,23626.44944469927,299.4079468335702,270.56647075510625,0.0,0.0,23.5,0.9883999495649987
58,17400,1,17400,0.0,23668.64491506866,299.5653475241603,270.5669278820805,0.0,0.0,23.5,0.990165174631194
59,17700,1,17700,0.0,23747.00793146902,299.6623070001394,270.5681881404305,0.0,0.0,23.5,0.9934434497541306
60,18000,1,18000,0.0,2459.393130102641,299.73190783771116,270.57,0.0,0.0,23.5,0.1028874038582777
61,18300,1,18300,0.0,198.92150317006656,296.04646678921847,270.5730275376131,0.0,0.0,23.5,0.00832177531206658
62,18600,1,18600,0.0,207.96338967779687,293.7708789273855,270.5778463007044,0.0,0.0,23.5,0.008700037826251424
63,18900,1,18900,0.0,189.87961666233625,292.60021592364643,270.5840719650332,0.0,0.0,23.5,0.007943512797881734
64,19200,1,19200,0.0,21869.309500030333,291.9768184130329,270.59132020635917,0.0,0.0,23.5,0.91489093430841
65,19500,1,19500,0.0,23511.918882268033,295.4242846091861,270.5992067004417,0.0,0.0,23.5,0.9836086243853247
66,19800,1,19800,0.0,23517.946806606506,297.44690067364945,270.60734712304026,0.0,0.0,23.5,0.9838607993947805
67,20100,1,20100,0.04161634460547504,23496.849071421788,298.4704929863981,270.6153571499144,0.09394733061218336,0.0842527777777778,23.5,0.982978186861682
68,20400,1,20400,0.1614331723027375,1974.14522085445,298.9876016582654,270.6228524568235,0.38033183927552594,0.3445555555555556,23.5,0.08258731559702445
69,20700,1,20700,0.35190217391304346,180.83773015460594,295.48575128957833,270.6294487195272,0.8659673012302167,0.7922250000000003,23.5,0.00756525028369689
70,21000,1,21000,0.6054750402576488,180.83773015460594,293.38635188603484,270.6347616137848,1.5576674917164444,1.4385777777777782,23.5,0.00756525028369689
71,21300,1,21300,0.9146034621578099,189.87961666233625,292.3036873722161,270.63840681535595,2.4622461859743976,2.294930555555556,23.5,0.007943512797881734
72,21600,1,21600,1.2717391304347825,21459.410645013253,291.7320609580539,270.64,3.586517159244265,3.3726000000000007,23.5,0.8977430336653648
73,21900,1,21900,1.6693337359098226,23511.918882268033,295.1389836537725,270.63423414074344,4.937294186766235,4.682902777777779,23.5,0.9836086243853247
74,22200,1,22200,2.0998389694041864,23572.198125652885,297.211249170178,270.61739236799076,6.5213910437805,6.237155555555556,23.5,0.9861303744798896
75,22500,1,22500,2.55570652173913,23644.53321771473,298.2749533179923,270.5914755935684,8.345621505527243,8.046675,23.5,0.9891564745933684
76,22800,1,22800,3.0293880837359097,2682.4263306266535,298.834003551377,270.55848472930285,10.416799347246656,10.12277777777778,23.5,0.11221787920817047
77,23100,1,23100,3.51333534621578,186.86565449309268,295.45938120798365,270.5204206870206,12.741738344178929,12.476780555555557,23.5,0.007817425293153447
78,23400,1,23400,4.0,192.89357883157982,293.30941634259534,270.479284378548,15.327252271564248,15.12,23.5,0.008069600302610022
79,23700,1,23700,4.956661092530658,195.907541000823,292.2134120422372,270.4370767157117,18.531738566503876,18.30241543434834,23.5,0.008195687807338292
80,24000,1,24000,6.732720178372352,22098.370624892847,291.65088099741024,270.3957986103381,22.610562894475724,22.188439963286903,23.5,0.92447358466776
81,24300,1,24300,9.143812709030101,23659.60302856093,295.20373327908084,270.35745097425365,27.41599137328496,26.66104092565598,23.5,0.9897869121170092
82,24600,1,24600,12.005574136008919,23635.491331207,297.3020687919616,270.32403471928484,32.80029012073675,31.603185660295864,23.5,0.9887782120791836
83,24900,1,24900,15.133639910813825,23692.756612422636,298.41435647204895,270.2975507572581,38.61572525463626,36.897841506046866,23.5,0.9911738746690214
84,25200,1,25200,18.343645484949835,23734.95208279203,299.0634065108976,270.28,44.71456289278865,42.42797580174928,23.5,0.9929390997352168
85,25500,1,25500,21.451226309921964,23756.04981797675,299.46864985468966,270.2694717078659,50.94906915299909,48.07655588624339,23.5,0.9938217122683154
86,25800,1,25800,24.272017837235236,23834.412834377064,299.7399711358854,270.26349646702477,57.17151015307275,53.72654909836952,23.5,0.99709998739125
87,26100,1,26100,26.621655518394654,23840.44075871554,299.95281570903484,270.26323717802336,63.234152010814796,59.260922776967945,23.5,0.9973521624007062
88,26400,1,26400,28.31577480490525,23816.329061361605,300.1208489828582,270.2698567414083,68.98926084403038,64.56264426087897,23.5,0.9963434623628804
89,26700,1,26700,29.17001114827203,23861.538493900254,300.257045264181,270.2845180577263,74.28910277052469,69.51468088894289,23.5,0.9982347749338046
90,27000,1,27000,29.0,23885.65019125419,300.378421002862,270.308384027524,78.98594390810288,74.0,23.5,0.9992434749716304
91,27300,1,27300,28.124149256093702,23774.13359099221,300.47656445834593,270.3426175513482,83.30118351320954,78.20568361273081,23.5,0.994578237296685
92,27600,1,27600,27.01147515036404,23053.796632543002,300.53544549081073,270.3883815297455,87.52549366864017,82.36777210884354,23.5,0.9644433236666247
93,27900,1,27900,25.703525641025642,22927.210221434776,300.4735491725686,270.44683886326266,91.61504973172637,86.44267037172011,23.5,0.9591476484680367
94,28200,1,28200,24.24184868629313,23575.212087822143,300.4637207180301,270.51915245244635,95.52602705979969,90.38678328474248,23.5,0.9862564619846185
95,28500,1,28500,22.667992244381132,23587.26793649909,300.6165937249899,270.6064851978432,99.21460101019171,94.15651573129252,23.5,0.9867608120035305
96,28800,1,28800,21.023504273504273,23632.47736903774,300.739623556358,270.71,102.63694694023403,97.70827259475219,23.5,0.9886521245744546
97,29100,1,29100,19.349932731877175,23647.547179883983,300.8526932636482,270.82678694626,105.74924020725818,100.9984587585034,23.5,0.9892825620980971
98,29400,1,29400,17.68882557771446,23680.700763745648,300.9538393467873,270.9520896877269,108.50765616859576,103.98347910592808,23.5,0.9906695246501077
99,29700,1,29700,16.081730769230766,23689.742650253378,301.0504978263751,271.08430147058823,110.86837018157834,106.61973852040816,23.5,0.9910477871642925
100,30000,1,30000,14.570196264640703,23683.714725914906,301.1385940045072,271.2218155410312,112.7875576035375,108.86364188532556,23.5,0.9907956121548366
101,30300,1,30300,13.195770022158902,23695.770574591854,301.21726062949347,271.3630251452433,114.22139379180479,110.6715940840622,23.5,0.9912999621737486
102,30600,1,30600,12.0,23707.82642326884,301.29143481220297,271.50632352941176,115.12605410371178,112.0,23.5,0.9918043121926623
103,30900,1,30900,10.86763300999412,23780.16151533068,301.35843055807663,271.65010393972403,115.01605322185121,112.3257906138646,23.5,0.994830412306141
104,31200,1,31200,9.672986478542034,2601.049352057081,301.4128382360441,271.79275962236744,113.60500948437945,111.32381762228701,23.5,0.10881351658050688
105,31500,1,31500,8.441964285714285,195.907541000823,297.6675109736252,271.9326838235294,111.14775373197354,109.24736698250729,23.5,0.008195687807338292
106,31800,1,31800,7.200470311581422,186.86565449309268,295.266981538742,272.0682697893972,107.89911680531057,106.34972465176547,23.5,0.007817425293153447
107,32100,1,32100,5.9744084362139915,192.89357883157982,293.93153410558415,272.1979107661583,104.11392954506758,102.8841765873016,23.5,0.008069600302610022
108,32400,1,32400,4.7896825396825395,189.87961666233625,293.1480398099766,272.32,100.04702279192165,99.10400874635569,23.5,0.007943512797881734
109,32700,1,32700,3.672196502057613,186.86565449309268,292.6628605710677,272.4383438431247,95.95322738654986,95.2625070861678,23.5,0.007817425293153447
110,33000,1,33000,2.647854203409759,174.80980581611922,292.34238858218185,272.55752979991485,92.08737416962924,91.61295756397797,23.5,0.007313075274240332
111,33300,1,33300,1.7425595238095255,180.83773015460594,292.11667795521,272.6771228448276,88.70429398183688,88.40864613702625,23.5,0.00756525028369689
112,33600,1,33600,0.9822163433274564,183.85169232384953,291.9513976776999,272.7966879523201,86.05881766384985,85.90285876255265,23.5,0.007691337788425178
113,33900,1,33900,0.39272854203409935,192.89357883157982,291.82404491548346,272.9157900968497,84.40577605634522,84.34888139779723,23.5,0.008069600302610022
114,34200,1,34200,0.0,171.79584364687565,291.7239626896771,273.0339942528735,84.0,84.0,23.5,0.007186987769512046
115,34500,1,34500,0.0,180.83773015460594,291.63748822024104,273.15086539484884,84.32078034772161,84.35256370091896,23.5,0.00756525028369689
116,34800,1,34800,0.0,180.83773015460594,291.56675759125807,273.26596849723285,84.67695828554389,84.73370927318295,23.5,0.00756525028369689
117,35100,1,35100,0.0,171.79584364687565,291.50289170818365,273.37886853448276,85.06769015383365,85.14290413533834,23.5,0.007186987769512046
118,35400,1,35400,0.0,201.93546533931013,291.4435077979383,273.4891304810557,85.49213229295768,85.5796157059315,23.5,0.008447862816794867
119,35700,1,35700,0.0,177.82376798536237,291.39380677663274,273.5963193114091,85.94944104328277,86.04331140350877,23.5,0.007439162778968602
120,36000,1,36000,0.0,192.89357883157982,291.34069462457404,273.7,86.43877274517574,86.53345864661654,23.5,0.008069600302610022
121,36300,1,36300,0.0,177.82376798536237,291.2937812656742,273.8012961325605,86.9592837390034,87.04952485380117,23.5,0.007439162778968602
122,36600,1,36600,0.0,186.86565449309268,291.246086789027,273.90169335560137,87.51013036513254,87.59097744360902,23.5,0.007817425293153447
123,36900,1,36900,0.0,207.96338967779687,291.20283759412905,274.001299734748,88.09046896392996,88.15728383458647,23.5,0.008700037826251424
124,37200,1,37200,0.0,21272.54499052013,291.16440006811035,274.1002233356256,88.69945587576248,88.74791144527987,23.5,0.8899256083722101
125,37500,1,37500,0.0,23114.075875927898,294.81701637678,274.19857222385957,89.3362474409969,89.36232769423559,23.5,0.9669650737611913
126,37800,1,37800,0.0,23162.299270635765,296.9876514861136,274.29645446507516,90.0,90.0,23.5,0.9689824738368428
127,38100,1,38100,0.15775462962962963,23216.55058968215,298.1104038902436,274.3939781248976,90.79073225289866,90.74984161793373,23.5,0.9712520489219519
128,38400,1,38400,0.3564814814814815,2344.862567671392,298.7089763568511,274.4912512689524,91.7738526074009,91.67007797270955,23.5,0.09809607867860307
129,38700,1,38700,0.584375,195.907541000823,295.37866760066197,274.5883819628647,92.89660196524518,92.7141447368421,23.5,0.008195687807338292
130,39000,1,39000,0.8296296296296297,204.94942750855327,293.31667333539644,274.68547827225984,94.10622122817003,93.83547758284601,23.5,0.008573950321523137
131,39300,1,39300,1.0804398148148147,186.86565449309268,292.27143406139044,274.7826482627632,95.3499512979139,94.98751218323586,23.5,0.007817425293153447
132,39600,1,39600,1.3249999999999997,204.94942750855327,291.72816305765923,274.88,96.57503307621532,96.12368421052632,23.5,0.008573950321523137
133,39900,1,39900,1.5515046296296298,192.89357883157982,291.44105061940553,274.97742389036785,97.72870746481277,97.19742933723197,23.5,0.008069600302610022
134,40200,1,40200,1.748148148148148,183.85169232384953,291.2804381774924,275.0746325876107,98.75821536544476,98.16218323586745,23.5,0.007691337788425178
135,40500,1,40500,1.9031249999999995,180.83773015460594,291.18241845124084,275.1714675283732,99.61079767984975,98.97138157894737,23.5,0.00756525028369689
