index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,weaBus.HDifHor,weaBus.TDryBul,thermalZone.TAir,totalHeatingPower.y,u
0,0,1,0,0.0,0.0,22.5,0.0,270.84,293.15,20788.460337147495,0.9126213592233009
1,300,1,300,0.0,0.0,22.5,0.0,270.82701932870367,297.25347975482384,22560.563131844952,0.9904173496406516
2,600,1,600,0.0,0.0,22.5,0.0,270.81392129629626,299.6834536377639,22551.946748726492,0.990039087126467
3,900,1,900,0.0,0.0,22.5,0.0,270.80072187499997,300.9103363426088,22572.051642669547,0.9909216996595638
4,1200,1,1200,0.0,0.0,22.5,0.0,270.787437037037,301.5632878033096,2567.682169302276,0.11272222922708368
5,1500,1,1500,0.0,0.0,22.5,0.0,270.7740827546296,297.33365439606445,189.5604286062083,0.00832177531206658
6,1800,1,1800,0.0,0.0,22.5,0.0,270.760675,294.7295428209827,198.17681172467232,0.008700037826251424
7,2100,1,2100,0.0,0.0,22.5,0.0,270.74722974537036,293.4223262935089,189.5604286062083,0.00832177531206658
8,2400,1,2400,0.0,0.0,22.5,0.0,270.73376296296294,292.7144403339744,21434.689071032295,0.9409910477871641
9,2700,1,2700,0.0,0.0,22.5,0.0,270.72029062499996,297.1690268026747,22732.890794214236,0.9979825999243487
10,3000,1,3000,0.0,0.0,22.5,0.0,270.7068287037037,299.5862438205825,22649.599090735723,0.9943260622872273
11,3300,1,3300,0.0,0.0,22.5,0.0,270.6933931712963,300.73329076305646,22483.015683778776,0.9870129870129881
12,3600,1,3600,0.0,0.0,22.5,0.0,270.67999999999995,301.2593389959099,22483.015683778776,0.9870129870129881
13,3900,1,3900,0.0,0.0,22.5,0.0,270.6665203883495,301.52678703865286,22468.65504524798,0.9863825494893457
14,4200,1,4200,0.0,0.0,22.5,0.0,270.6528317152103,301.6592572141444,22451.42227901105,0.9856260244609759
15,4500,1,4500,0.0,0.0,22.5,0.0,270.63895922330096,301.7255360577738,22368.130575532577,0.9819694868238563
16,4800,1,4800,0.0,0.0,22.5,0.0,270.6249281553398,301.7418865414773,1915.7091800051671,0.08410036565376383
17,5100,1,5100,0.0,0.0,22.5,0.0,270.6107637540453,297.0561986913995,163.71127925081626,0.007186987769512046
18,5400,1,5400,0.0,0.0,22.5,0.0,270.5964912621359,294.33850566590525,180.94404548774426,0.007943512797881734
19,5700,1,5700,0.0,0.0,22.5,0.0,270.58213592233005,292.94684419013834,172.32766236928026,0.00756525028369689
20,6000,1,6000,0.0,0.0,22.5,0.0,270.56772297734625,292.1773254418051,20469.654161764327,0.8986256461984616
21,6300,1,6300,0.0,0.0,22.5,0.0,270.5532776699029,296.3717344873822,22215.907807106396,0.9752868490732581
22,6600,1,6600,0.0,0.0,22.5,0.0,270.5388252427184,298.75541156435764,22218.779934812523,0.9754129365779851
23,6900,1,6900,0.0,0.0,22.5,0.0,270.5243909385113,299.9001047024984,22167.08163610174,0.9731433614928761
24,7200,1,7200,0.0,0.0,22.5,0.0,270.51,300.44883488522345,22144.104614452513,0.9721346614550503
25,7500,1,7500,0.0,0.0,22.5,0.0,270.49370276227603,300.7204860009929,22126.871848215585,0.9713781364266807
26,7800,1,7800,0.0,0.0,22.5,0.0,270.47363669953876,300.8593566112316,22086.662060329432,0.9696129113604852
27,8100,1,8100,0.0,0.0,22.5,0.0,270.44995776316796,300.9283953729255,22057.940783267873,0.9683520363132019
28,8400,1,8400,0.0,0.0,22.5,0.0,270.42282190454347,300.9631635596683,22040.708017030945,0.9675955112848322
29,8700,1,8700,0.0,0.0,22.5,0.0,270.3923850750452,300.98354334978046,22132.616103627883,0.9716303114361367
30,9000,1,9000,0.0,0.0,22.5,0.0,270.35880322605306,301.0206720241811,22075.1735495048,0.9691085613415716
31,9300,1,9300,0.0,0.0,22.5,0.0,270.3222323089468,301.0293763961555,22132.616103627883,0.9716303114361367
32,9600,1,9600,0.0,0.0,22.5,0.0,270.28282827510634,301.05070156503837,2335.0398251037477,0.10250914134409286
