index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,5114.0061601931675,0.0,0.0,0.0,23.0,271.82,0.912621359223301
1,300,1,300,293.7894141316151,5549.947276639594,0.0,0.0,0.0,23.0,271.8280908161068,0.9904173496406519
2,600,1,600,294.2928550817988,5547.827627775187,0.0,0.0,0.0,23.0,271.8357342807924,0.9900390871264669
3,900,1,900,294.6064965861069,5552.773475125464,0.0,0.0,0.0,23.0,271.84298691860465,0.9909216996595638
4,1200,1,1200,294.80646370070644,631.6553615933537,0.0,0.0,0.0,23.0,271.84990525409125,0.11272222922708366
5,1500,1,1500,293.7557012318538,46.632275016959,0.0,0.0,0.0,23.0,271.8565458118002,0.00832177531206658
6,1800,1,1800,292.9713935375604,48.75192388136623,0.0,0.0,0.0,23.0,271.86296511627904,0.008700037826251424
7,2100,1,2100,292.4894790544529,46.632275016959,0.0,0.0,0.0,23.0,271.8692196920758,0.00832177531206658
8,2400,1,2400,292.1907141783473,5272.979825023709,0.0,0.0,0.0,23.0,271.8753660637381,0.9409910477871642
9,2700,1,2700,293.25686179310173,5592.340253927739,0.0,0.0,0.0,23.0,271.8814607558139,0.9979825999243488
10,3000,1,3000,293.99045065230547,5571.8503149051285,0.0,0.0,0.0,23.0,271.887560292851,0.9943260622872273
11,3300,1,3300,294.4401834022175,5530.870436859928,0.0,0.0,0.0,23.0,271.893721199397,0.9870129870129881
12,3600,1,3600,294.71283673963046,5530.870436859928,0.0,0.0,0.0,23.0,271.9,0.9870129870129881
13,3900,1,3900,294.88792214123913,5527.3376887525765,0.0,0.0,0.0,23.0,271.90602887294085,0.9863825494893456
14,4200,1,4200,294.99892240837636,5523.098391023762,0.0,0.0,0.0,23.0,271.911429869186,0.9856260244609759
15,4500,1,4500,295.0729009506068,5502.608452001162,0.0,0.0,0.0,23.0,271.916244322311,0.9819694868238562
16,4800,1,4800,295.12035691732746,471.26859751987394,0.0,0.0,0.0,23.0,271.92051356589144,0.08410036565376383
17,5100,1,5100,293.94941893960913,40.27332842373732,0.0,0.0,0.0,23.0,271.9242789335029,0.007186987769512045
18,5400,1,5400,293.12755108787235,44.512626152551775,0.0,0.0,0.0,23.0,271.9275817587209,0.007943512797881734
19,5700,1,5700,292.6224853479885,42.39297728814454,0.0,0.0,0.0,23.0,271.9304633751211,0.00756525028369689
20,6000,1,6000,292.30877977640046,5035.5791522101,0.0,0.0,0.0,23.0,271.93296511627904,0.8986256461984616
21,6300,1,6300,293.30899905059425,5465.161322063304,0.0,0.0,0.0,23.0,271.9351283157703,0.975286849073258
22,6600,1,6600,294.02704133348726,5465.867871684767,0.0,0.0,0.0,23.0,271.9369943071705,0.9754129365779851
23,6900,1,6900,294.4727483399668,5453.149978498323,0.0,0.0,0.0,23.0,271.9386044240552,0.9731433614928761
24,7200,1,7200,294.74825539218114,5447.497581526574,0.0,0.0,0.0,23.0,271.94,0.9721346614550503
25,7500,1,7500,294.92213775746086,5443.25828379776,0.0,0.0,0.0,23.0,271.93760844713745,0.9713781364266807
26,7800,1,7800,295.03179036059055,5433.366589097196,0.0,0.0,0.0,23.0,271.9282494668635,0.9696129113604853
27,8100,1,8100,295.1034673909415,5426.3010928825015,0.0,0.0,0.0,23.0,271.9125528266486,0.9683520363132019
28,8400,1,8400,295.15020370605083,5422.061795153688,0.0,0.0,0.0,23.0,271.8911482939632,0.9675955112848322
29,8700,1,8700,295.1831980537805,5444.671383040694,0.0,0.0,0.0,23.0,271.8646656362779,0.9716303114361365
30,9000,1,9000,295.21393614911614,5430.540390611317,0.0,0.0,0.0,23.0,271.83373462106294,0.9691085613415718
31,9300,1,9300,295.2344235336455,5444.671383040694,0.0,0.0,0.0,23.0,271.798985015789,0.9716303114361365
32,9600,1,9600,295.25521280664424,574.4248422543586,0.0,0.0,0.0,23.0,271.7610465879265,0.10250914134409286
33,9900,1,9900,294.1040816866293,45.21917577402088,0.0,0.0,0.0,23.0,271.72054910494586,0.008069600302610022
34,10200,1,10200,293.2687646868578,50.87157274577346,0.0,0.0,0.0,23.0,271.67812233431755,0.009078300340436269
