index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
0,0,1,0,0.0,2836.849509327499,21.5,0.0,277.22999999999996,0.0,293.15,0.9126213592233009
1,300,1,300,0.0,3078.6754484343096,21.5,0.0,277.25013364438655,0.0,293.94869597163193,0.9904173496406518
2,600,1,600,0.0,3077.499633495379,21.5,0.0,277.2697410300926,0.0,294.49353607916976,0.990039087126467
3,900,1,900,0.0,3080.2432016862144,21.5,0.0,277.2888818359375,0.0,294.7935761486331,0.9909216996595639
4,1200,1,1200,0.0,350.3928518014349,21.5,0.0,277.30761574074074,0.0,294.9645365047128,0.11272222922708366
5,1500,1,1500,0.0,25.867928656481773,21.5,0.0,277.3260024233217,0.0,293.8304705774838,0.00832177531206658
6,1800,1,1800,0.0,27.043743595412764,21.5,0.0,277.3441015625,0.0,293.0802881529269,0.008700037826251424
7,2100,1,2100,0.0,25.867928656481773,21.5,0.0,277.36197283709487,0.0,292.67563859841516,0.00832177531206658
8,2400,1,2400,0.0,2925.0356297473236,21.5,0.0,277.3796759259259,0.0,292.4558354161549,0.9409910477871644
9,2700,1,2700,0.0,3102.1917472129294,21.5,0.0,277.3972705078125,0.0,293.6446353475468,0.9979825999243487
10,3000,1,3000,0.0,3090.8255361365927,21.5,0.0,277.41481626157406,0.0,294.3669539540988,0.9943260622872273
11,3300,1,3300,0.0,3068.093113983931,21.5,0.0,277.43237286603005,0.0,294.7562717798309,0.9870129870129882
12,3600,1,3600,0.0,3068.093113983931,21.5,0.0,277.45,0.0,294.96355979347754,0.9870129870129882
13,3900,1,3900,0.0,3066.1334224190423,21.5,0.0,277.46751139322913,0.0,295.08570243754934,0.9863825494893457
14,4200,1,4200,0.0,3063.78179254118,21.5,0.0,277.4846366003788,0.0,295.1573935721706,0.9856260244609758
15,4500,1,4500,0.0,3052.4155814648493,21.5,0.0,277.50130903764205,0.0,295.2041850929794,0.9819694868238564
16,4800,1,4800,0.0,261.42285475565694,21.5,0.0,277.5174621212121,0.0,295.23375801963994,0.08410036565376384
17,5100,1,5100,0.0,22.340483839688805,21.5,0.0,277.5330292672822,0.0,293.99538063649015,0.007186987769512046
18,5400,1,5400,0.0,24.692113717550782,21.5,0.0,277.54794389204545,0.0,293.2282257380108,0.007943512797881734
19,5700,1,5700,0.0,23.51629877861979,21.5,0.0,277.56213941169506,0.0,292.8132809623616,0.00756525028369689
20,6000,1,6000,0.0,2793.3443565870525,21.5,0.0,277.57554924242424,0.0,292.5884224140112,0.8986256461984616
21,6300,1,6300,0.0,3031.64285087707,21.5,0.0,277.5881068004261,0.0,293.7133208440322,0.9752868490732579
