index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,15003.374027641355,0.0,0.0,0.0,21.0,277.22999999999996,0.9126213592233009
1,300,1,300,297.17721961698373,16282.32978545496,0.0,0.0,0.0,21.0,277.25013364438655,0.9904173496406518
2,600,1,600,299.2017597009343,16276.111199922641,0.0,0.0,0.0,21.0,277.2697410300926,0.9900390871264669
3,900,1,900,300.0492839275839,16290.621232831367,0.0,0.0,0.0,21.0,277.2888818359375,0.9909216996595638
4,1200,1,1200,300.4340193299071,1853.1384886310282,0.0,0.0,0.0,21.0,277.30761574074074,0.11272222922708366
5,1500,1,1500,296.2544102450255,136.8088817110155,0.0,0.0,0.0,21.0,277.3260024233217,0.00832177531206658
6,1800,1,1800,294.0693609794698,143.0274672433344,0.0,0.0,0.0,21.0,277.3441015625,0.008700037826251424
7,2100,1,2100,293.182774321744,136.8088817110155,0.0,0.0,0.0,21.0,277.36197283709487,0.00832177531206658
8,2400,1,2400,292.801860607414,15469.767942565273,0.0,0.0,0.0,21.0,277.3796759259259,0.9409910477871642
9,2700,1,2700,297.2678875073556,16406.701496101337,0.0,0.0,0.0,21.0,277.3972705078125,0.9979825999243487
10,3000,1,3000,299.3407507419389,16346.588502622235,0.0,0.0,0.0,21.0,277.41481626157406,0.9943260622872273
11,3300,1,3300,300.17231735944006,16226.362515664088,0.0,0.0,0.0,21.0,277.43237286603005,0.9870129870129881
12,3600,1,3600,300.4938557485465,16226.362515664088,0.0,0.0,0.0,21.0,277.45,0.9870129870129881
13,3900,1,3900,300.64965386883557,16215.998206443539,0.0,0.0,0.0,21.0,277.46751139322913,0.9863825494893456
14,4200,1,4200,300.7319928250639,16203.561035378902,0.0,0.0,0.0,21.0,277.4846366003788,0.9856260244609759
15,4500,1,4500,300.7854764974355,16143.448041899828,0.0,0.0,0.0,21.0,277.50130903764205,0.9819694868238563
16,4800,1,4800,300.8108849616093,1382.5988500189,0.0,0.0,0.0,21.0,277.5174621212121,0.08410036565376383
