index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.TDryBul,totalHeatingPower.y,thermalZone.TAir,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,u
0,0,1,0,0.0,271.82,15846.672406485979,293.15,0.0,0.0,21.5,0.9126213592233009
1,300,1,300,0.0,271.8280908161068,17197.51474895655,295.4904169934709,0.0,0.0,21.5,0.9904173496406516
2,600,1,600,0.0,271.8357342807924,17190.94663383919,297.0051849720069,0.0,0.0,21.5,0.9900390871264669
3,900,1,900,0.0,271.84298691860465,17206.27223577968,297.82450576644345,0.0,0.0,21.5,0.9909216996595639
4,1200,1,1200,0.0,271.84990525409125,1957.298304973539,298.2781020899273,0.0,0.0,21.5,0.11272222922708366
5,1500,1,1500,0.0,271.8565458118002,144.49853258193912,295.6192860820671,0.0,0.0,21.5,0.00832177531206658
6,1800,1,1800,0.0,271.86296511627904,151.06664769929998,293.8594516444344,0.0,0.0,21.5,0.008700037826251424
7,2100,1,2100,0.0,271.8692196920758,144.49853258193912,292.9199225340982,0.0,0.0,21.5,0.00832177531206658
8,2400,1,2400,0.0,271.8753660637381,16339.281040288044,292.4123774980152,0.0,0.0,21.5,0.9409910477871642
9,2700,1,2700,0.0,271.8814607558139,17328.87705130377,295.22693009681007,0.0,0.0,21.5,0.9979825999243488
10,3000,1,3000,0.0,271.887560292851,17265.385271835927,296.9157044752009,0.0,0.0,21.5,0.9943260622872273
11,3300,1,3300,0.0,271.893721199397,17138.401712900304,297.80670877874053,0.0,0.0,21.5,0.9870129870129882
12,3600,1,3600,0.0,271.9,17138.401712900304,298.2651595110624,0.0,0.0,21.5,0.9870129870129882
13,3900,1,3900,0.0,271.90602887294085,17127.454854371346,298.520281288283,0.0,0.0,21.5,0.9863825494893455
14,4200,1,4200,0.0,271.911429869186,17114.318624136627,298.6629434759647,0.0,0.0,21.5,0.9856260244609759
15,4500,1,4500,0.0,271.916244322311,17050.826844668816,298.7462006532076,0.0,0.0,21.5,0.9819694868238564
16,4800,1,4800,0.0,271.92051356589144,1460.310927759901,298.7881122021761,0.0,0.0,21.5,0.08410036565376383
17,5100,1,5100,0.0,271.9242789335029,124.7941872298565,295.83958285558623,0.0,0.0,21.5,0.007186987769512046
18,5400,1,5400,0.0,271.9275817587209,137.93041746457823,294.0102218186889,0.0,0.0,21.5,0.007943512797881734
19,5700,1,5700,0.0,271.9304633751211,131.36230234721737,293.0307070926144,0.0,0.0,21.5,0.00756525028369689
