index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,weaBus.HDifHor,weaBus.TDryBul,thermalZone.TAir,totalHeatingPower.y,u
0,0,1,0,0.0,0.0,23.0,0.0,270.84,293.15,21497.625915213015,0.9126213592233009
1,300,1,300,0.0,0.0,23.0,0.0,270.82701932870367,297.3196787733017,23330.181205305118,0.9904173496406518
2,600,1,600,0.0,0.0,23.0,0.0,270.81392129629626,299.79697817037567,23321.27088784924,0.9900390871264669
3,900,1,900,0.0,0.0,23.0,0.0,270.80072187499997,301.04647634345537,23342.061628579595,0.9909216996595638
4,1200,1,1200,0.0,0.0,23.0,0.0,270.787437037037,301.70959975426246,2655.274601851402,0.11272222922708366
5,1500,1,1500,0.0,0.0,23.0,0.0,270.7740827546296,297.3155262754082,196.02698402929815,0.00832177531206658
6,1800,1,1800,0.0,0.0,23.0,0.0,270.760675,294.61235203657253,204.93730148517534,0.008700037826251424
7,2100,1,2100,0.0,0.0,23.0,0.0,270.74722974537036,293.2528222074651,196.02698402929815,0.00832177531206658
8,2400,1,2400,0.0,0.0,23.0,0.0,270.73376296296294,292.519505549276,22165.899724403804,0.9409910477871642
9,2700,1,2700,0.0,0.0,23.0,0.0,270.72029062499996,297.14153723462516,23508.38755442266,0.9979825999243487
10,3000,1,3000,0.0,0.0,23.0,0.0,270.7068287037037,299.6567441163134,23422.254485682486,0.9943260622872273
11,3300,1,3300,0.0,0.0,23.0,0.0,270.6933931712963,300.84978678978416,23249.98834820222,0.987012987012988
12,3600,1,3600,0.0,0.0,23.0,0.0,270.67999999999995,301.3984610069966,23249.98834820222,0.987012987012988
13,3900,1,3900,0.0,0.0,23.0,0.0,270.6665203883495,301.67844355891856,23235.137819109066,0.9863825494893456
14,4200,1,4200,0.0,0.0,23.0,0.0,270.6528317152103,301.81847911511767,23217.317184197313,0.9856260244609759
15,4500,1,4500,0.0,0.0,23.0,0.0,270.63895922330096,301.88973230647247,23131.18411545718,0.9819694868238564
16,4800,1,4800,0.0,0.0,23.0,0.0,270.6249281553398,301.9092579575659,1981.060581023363,0.08410036565376383
17,5100,1,5100,0.0,0.0,23.0,0.0,270.6107637540453,297.0529927372036,169.29603166166658,0.007186987769512046
18,5400,1,5400,0.0,0.0,23.0,0.0,270.5964912621359,294.23442351690767,187.11666657342093,0.007943512797881734
19,5700,1,5700,0.0,0.0,23.0,0.0,270.58213592233005,292.79685326803286,178.20634911754374,0.007565250283696889
20,6000,1,6000,0.0,0.0,23.0,0.0,270.56772297734625,292.00828443738106,21167.94416934556,0.8986256461984616
21,6300,1,6300,0.0,0.0,23.0,0.0,270.5532776699029,296.36349596556994,22973.76850707003,0.975286849073258
22,6600,1,6600,0.0,0.0,23.0,0.0,270.5388252427184,298.8421265273529,22976.73861288863,0.9754129365779851
23,6900,1,6900,0.0,0.0,23.0,0.0,270.5243909385113,300.0358296684999,22923.276708153364,0.973143361492876
24,7200,1,7200,0.0,0.0,23.0,0.0,270.51,300.60953548371225,22899.515861604374,0.9721346614550505
25,7500,1,7500,0.0,0.0,23.0,0.0,270.49370276227603,300.89388484519816,22881.69522669262,0.9713781364266807
26,7800,1,7800,0.0,0.0,23.0,0.0,270.47363669953876,301.04065774600815,22840.113745231873,0.9696129113604853
