index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
0,0,1,0,0.0,4690.315939903375,20.5,0.0,270.84,0.0,293.15,0.9126213592233009
1,300,1,300,0.0,5090.139777278399,20.5,0.0,270.82701932870367,0.0,293.98388899175393,0.9904173496406518
2,600,1,600,0.0,5088.195739171228,20.5,0.0,270.81392129629626,0.0,294.60531225054484,0.9900390871264669
3,900,1,900,0.0,5092.731828087956,20.5,0.0,270.80072187499997,0.0,294.9752618649673,0.9909216996595638
4,1200,1,1200,0.0,579.323355937223,20.5,0.0,270.787437037037,0.0,295.20146734093385,0.11272222922708368
5,1500,1,1500,0.0,42.76883835778156,20.5,0.0,270.7740827546296,0.0,293.92734297586276,0.00832177531206658
6,1800,1,1800,0.0,44.71287646495345,20.5,0.0,270.760675,0.0,293.0148625467862,0.008700037826251424
7,2100,1,2100,0.0,42.76883835778156,20.5,0.0,270.74722974537036,0.0,292.4787163604233,0.00832177531206658
8,2400,1,2400,0.0,4836.118797941266,20.5,0.0,270.73376296296294,0.0,292.1573041578296,0.9409910477871641
9,2700,1,2700,0.0,5129.020539421837,20.5,0.0,270.72029062499996,0.0,293.46401318945937,0.9979825999243487
10,3000,1,3000,0.0,5110.228171052503,20.5,0.0,270.7068287037037,0.0,294.32507076289426,0.9943260622872273
11,3300,1,3300,0.0,5072.643434313853,20.5,0.0,270.6933931712963,0.0,294.8331674113816,0.9870129870129882
12,3600,1,3600,0.0,5072.643434313853,20.5,0.0,270.67999999999995,0.0,295.12575112613274,0.9870129870129882
13,3900,1,3900,0.0,5069.403370801893,20.5,0.0,270.6665203883495,0.0,295.3077104547595,0.9863825494893456
14,4200,1,4200,0.0,5065.51529458755,20.5,0.0,270.6528317152103,0.0,295.4193831817647,0.9856260244609759
15,4500,1,4500,0.0,5046.7229262182245,20.5,0.0,270.63895922330096,0.0,295.49168869057945,0.9819694868238564
