index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,weaBus.HDifHor,weaBus.TDryBul,thermalZone.TAir,totalHeatingPower.y,u
0,0,1,0,0.0,0.0,22.5,0.0,271.82,293.15,16277.621069800221,0.9126213592233009
1,300,1,300,0.0,0.0,22.5,0.0,271.8280908161068,297.3827643378141,17665.199433998467,0.9904173496406518
2,600,1,600,0.0,0.0,22.5,0.0,271.8357342807924,299.51224919997463,17658.452699650665,0.9900390871264669
3,900,1,900,0.0,0.0,22.5,0.0,271.84298691860465,300.39036683045356,17674.195079795518,0.9909216996595638
4,1200,1,1200,0.0,0.0,22.5,0.0,271.84990525409125,300.7760828690937,2010.5268356454005,0.11272222922708366
5,1500,1,1500,0.0,0.0,22.5,0.0,271.8565458118002,296.2191170751499,148.42815565167385,0.00832177531206658
6,1800,1,1800,0.0,0.0,22.5,0.0,271.86296511627904,293.8361248113964,155.17488999947722,0.008700037826251424
7,2100,1,2100,0.0,0.0,22.5,0.0,271.8692196920758,292.86824314864214,148.42815565167385,0.00832177531206658
8,2400,1,2400,0.0,0.0,22.5,0.0,271.8753660637381,292.4520472571521,16783.626145885475,0.9409910477871644
9,2700,1,2700,0.0,0.0,22.5,0.0,271.8814607558139,297.2896014483105,17800.134120954535,0.9979825999243487
10,3000,1,3000,0.0,0.0,22.5,0.0,271.887560292851,299.5254689313714,17734.915688925747,0.9943260622872273
11,3300,1,3300,0.0,0.0,22.5,0.0,271.893721199397,300.40874320421204,17604.478824868234,0.987012987012988
12,3600,1,3600,0.0,0.0,22.5,0.0,271.9,300.73691884988807,17604.478824868234,0.987012987012988
13,3900,1,3900,0.0,0.0,22.5,0.0,271.90602887294085,300.88565226014055,17593.234267621876,0.9863825494893456
14,4200,1,4200,0.0,0.0,22.5,0.0,271.911429869186,300.95733093349855,17579.740798926272,0.985626024460976
15,4500,1,4500,0.0,0.0,22.5,0.0,271.916244322311,300.9979314693166,17514.522366897516,0.9819694868238564
16,4800,1,4800,0.0,0.0,22.5,0.0,271.92051356589144,301.0092857295161,1500.0239366616142,0.08410036565376383
17,5100,1,5100,0.0,0.0,22.5,0.0,271.9242789335029,296.1816594092015,128.1879526082638,0.007186987769512047
18,5400,1,5400,0.0,0.0,22.5,0.0,271.9275817587209,293.824216265263,141.6814213038705,0.007943512797881734
19,5700,1,5700,0.0,0.0,22.5,0.0,271.9304633751211,292.8563003335924,134.93468695606714,0.00756525028369689
20,6000,1,6000,0.0,0.0,22.5,0.0,271.93296511627904,292.4301396203647,16027.991898931497,0.8986256461984616
21,6300,1,6300,0.0,0.0,22.5,0.0,271.9351283157703,297.0320703695795,17395.330060086333,0.975286849073258
22,6600,1,6600,0.0,0.0,22.5,0.0,271.9369943071705,299.27040783599574,17397.57897153558,0.975412936577985
23,6900,1,6900,0.0,0.0,22.5,0.0,271.9386044240552,300.16821658786193,17357.09856544876,0.9731433614928761
24,7200,1,7200,0.0,0.0,22.5,0.0,271.94,300.52374855528467,17339.107273854628,0.9721346614550503
25,7500,1,7500,0.0,0.0,22.5,0.0,271.93760844713745,300.67442896478644,17325.61380515902,0.9713781364266807
26,7800,1,7800,0.0,0.0,22.5,0.0,271.9282494668635,300.74129065285786,17294.12904486928,0.9696129113604853
27,8100,1,8100,0.0,0.0,22.5,0.0,271.9125528266486,300.77106644236477,17271.639930376594,0.9683520363132019
28,8400,1,8400,0.0,0.0,22.5,0.0,271.8911482939632,300.78859503200977,17258.146461680986,0.9675955112848321
29,8700,1,8700,0.0,0.0,22.5,0.0,271.8646656362779,300.8027307549247,17330.111628057544,0.9716303114361365
30,9000,1,9000,0.0,0.0,22.5,0.0,271.83373462106294,300.841213848484,17285.1333990722,0.9691085613415716
31,9300,1,9300,0.0,0.0,22.5,0.0,271.798985015789,300.85368887540125,17330.111628057544,0.9716303114361365
32,9600,1,9600,0.0,0.0,22.5,0.0,271.7610465879265,300.8819587060477,1828.36500825471,0.10250914134409286
33,9900,1,9900,0.0,0.0,22.5,0.0,271.72054910494586,296.2116135415581,143.9303327531384,0.008069600302610022
34,10200,1,10200,0.0,0.0,22.5,0.0,271.67812233431755,293.8192766124107,161.92162434728058,0.009078300340436269
35,10500,1,10500,0.0,0.0,22.5,0.0,271.63439604351214,292.83582352336236,159.67271289801266,0.00895221283570798
36,10800,1,10800,0.0,0.0,22.5,0.0,271.59,292.40150737452257,16437.293782698256,0.92157357205901
37,11100,1,11100,0.0,0.0,22.5,0.0,271.535403277293,297.11433280444,17696.684194288206,0.9921825747068471
38,11400,1,11400,0.0,0.0,22.5,0.0,271.46326913527696,299.36168446345926,17647.208142404303,0.9894086496028243
39,11700,1,11700,0.0,0.0,22.5,0.0,271.37751862098315,300.2451061265823,17658.452699650665,0.9900390871264669
40,12000,1,12000,0.0,0.0,22.5,0.0,271.2820727814428,300.60887182072435,17728.168954577945,0.9939477997730425
41,12300,1,12300,0.0,0.0,22.5,0.0,271.1808526636873,300.782697697662,17755.15589196916,0.995460849829782
42,12600,1,12600,0.0,0.0,22.5,0.0,271.0777793147478,300.86960251286825,17836.116704142798,1.0
43,12900,1,12900,0.0,0.0,22.5,0.0,270.97677378165565,300.93862477575806,17827.121058345747,0.999495649981088
44,13200,1,13200,0.0,0.0,22.5,0.0,270.88175711144214,300.9731963556694,1682.1857640523049,0.09431345353675463
45,13500,1,13500,0.0,0.0,22.5,0.0,270.7966503511385,296.11073819297036,143.9303327531384,0.008069600302610022
46,13800,1,13800,0.0,0.0,22.5,0.0,270.7253745477761,293.6849998103658,148.42815565167385,0.00832177531206658
47,14100,1,14100,0.0,0.0,22.5,0.0,270.67185074838613,292.6833675872667,150.67706710094174,0.008447862816794867
48,14400,1,14400,0.0,0.0,22.5,0.0,270.64,292.2434560266599,150.67706710094174,0.008447862816794867
49,14700,1,14700,0.0,0.0,22.5,0.0,270.62191008756844,292.02733820490437,148.42815565167385,0.00832177531206658
50,15000,1,15000,0.0,0.0,22.5,0.0,270.6068870779176,291.8977842213567,139.4325098546026,0.007817425293153447
51,15300,1,15300,0.0,0.0,22.5,0.0,270.59467944089124,291.8007902255156,137.18359840533503,0.007691337788425177
52,15600,1,15600,0.0,0.0,22.5,0.0,270.5850356463333,291.72124741078164,16266.376512553894,0.9119909216996601
53,15900,1,15900,0.0,0.0,22.5,0.0,270.5777041640877,296.53075989448894,17608.97664776676,0.9872651620224442
54,16200,1,16200,0.0,0.0,22.5,0.0,270.5724334639983,298.84557325729224,17642.71031950578,0.9891564745933684
55,16500,1,16500,0.0,0.0,22.5,0.0,270.568972015909,299.7852639390878,17631.46576225945,0.9885260370697275
56,16800,1,16800,0.0,0.0,22.5,0.0,270.56706828966367,300.16916116812183,17602.229913418956,0.9868868995082591
57,17100,1,17100,0.0,0.0,22.5,0.0,270.56647075510625,300.32707904497596,17629.21685081017,0.9883999495649987
58,17400,1,17400,0.0,0.0,22.5,0.0,270.5669278820805,300.4134164221299,17660.70161109991,0.990165174631194
59,17700,1,17700,0.0,0.0,22.5,0.0,270.5681881404305,300.47187204155654,17719.173308780893,0.9934434497541305
60,18000,1,18000,0.0,0.0,22.5,0.0,270.57,300.5281585615944,1835.111742602513,0.1028874038582777
61,18300,1,18300,0.0,0.0,22.5,0.0,270.5730275376131,295.75716327241514,148.42815565167385,0.00832177531206658
62,18600,1,18600,0.0,0.0,22.5,0.0,270.5778463007044,293.3277495964399,155.17488999947722,0.008700037826251424
63,18900,1,18900,0.0,0.0,22.5,0.0,270.5840719650332,292.330113080583,141.6814213038705,0.007943512797881734
