index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,totalHeatingPower.y,weaBus.HDifHor,roomTempUpperSetpoint,thermalZone.TAir,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,0.0,24661.002526902208,0.0,20.5,293.15,0.0,270.84,0.9126213592233009
1,300,1,300,0.0,26763.218409618275,0.0,20.5,296.83249419505825,0.0,270.82701932870367,0.9904173496406518
2,600,1,600,0.0,26752.996938551587,0.0,20.5,299.0861787832879,0.0,270.81392129629626,0.9900390871264669
3,900,1,900,0.0,26776.847037707168,0.0,20.5,300.2502910702874,0.0,270.80072187499997,0.9909216996595638
4,1200,1,1200,0.0,3045.9983778738033,0.0,20.5,300.87190413063166,0.0,270.787437037037,0.11272222922708366
5,1500,1,1500,0.0,224.87236346719354,0.0,20.5,297.05764850790763,0.0,270.7740827546296,0.00832177531206658
6,1800,1,1800,0.0,235.09383453388415,0.0,20.5,294.63664248955376,0.0,270.760675,0.008700037826251424
7,2100,1,2100,0.0,224.87236346719354,0.0,20.5,293.40375135386296,0.0,270.74722974537036,0.00832177531206658
8,2400,1,2400,0.0,25427.612856904005,0.0,20.5,292.76038769401936,0.0,270.73376296296294,0.9409910477871642
9,2700,1,2700,0.0,26967.64783095209,0.0,20.5,296.8291302221623,0.0,270.72029062499996,0.9979825999243487
10,3000,1,3000,0.0,26868.84027730738,0.0,20.5,299.1613886850432,0.0,270.7068287037037,0.9943260622872273
11,3300,1,3300,0.0,26671.22517001806,0.0,20.5,300.33186778362375,0.0,270.6933931712963,0.9870129870129881
12,3600,1,3600,0.0,26671.22517001806,0.0,20.5,300.9044101064465,0.0,270.67999999999995,0.9870129870129881
13,3900,1,3900,0.0,26654.189384906877,0.0,20.5,301.2130502206787,0.0,270.6665203883495,0.9863825494893456
14,4200,1,4200,0.0,26633.746442773496,0.0,20.5,301.38061446634526,0.0,270.6528317152103,0.9856260244609759
15,4500,1,4500,0.0,26534.938889128836,0.0,20.5,301.4781030309976,0.0,270.63895922330096,0.9819694868238563
16,4800,1,4800,0.0,2272.5737338275485,0.0,20.5,301.52562811456863,0.0,270.6249281553398,0.08410036565376383
17,5100,1,5100,0.0,194.2079502671217,0.0,20.5,297.31377377394045,0.0,270.6107637540453,0.007186987769512046
18,5400,1,5400,0.0,214.65089240050293,0.0,20.5,294.8034013963443,0.0,270.5964912621359,0.007943512797881734
19,5700,1,5700,0.0,204.4294213338123,0.0,20.5,293.5162371394364,0.0,270.58213592233005,0.00756525028369689
20,6000,1,6000,0.0,24282.808097434656,0.0,20.5,292.83272314713207,0.0,270.56772297734625,0.8986256461984616
21,6300,1,6300,0.0,26354.359566950654,0.0,20.5,296.67325603838873,0.0,270.5532776699029,0.9752868490732581
22,6600,1,6600,0.0,26357.76672397285,0.0,20.5,298.97146210635225,0.0,270.5388252427184,0.9754129365779851
23,6900,1,6900,0.0,26296.43789757271,0.0,20.5,300.13256665464934,0.0,270.5243909385113,0.9731433614928762
24,7200,1,7200,0.0,26269.18064139488,0.0,20.5,300.7150962672562,0.0,270.51,0.9721346614550503
25,7500,1,7500,0.0,26248.7376992615,0.0,20.5,301.0130813131443,0.0,270.49370276227603,0.9713781364266807
26,7800,1,7800,0.0,26201.037500950293,0.0,20.5,301.17009560975396,0.0,270.47363669953876,0.9696129113604853
27,8100,1,8100,0.0,26166.965930727973,0.0,20.5,301.2514040048944,0.0,270.44995776316796,0.9683520363132019
28,8400,1,8400,0.0,26146.522988594592,0.0,20.5,301.29495327832467,0.0,270.42282190454347,0.9675955112848322
29,8700,1,8700,0.0,26255.552013305944,0.0,20.5,301.32264032614404,0.0,270.3923850750452,0.9716303114361367
30,9000,1,9000,0.0,26187.408872861357,0.0,20.5,301.3638810644062,0.0,270.35880322605306,0.9691085613415716
31,9300,1,9300,0.0,26255.552013305944,0.0,20.5,301.3802527772101,0.0,270.3222323089468,0.9716303114361367
32,9600,1,9600,0.0,2770.018659073157,0.0,20.5,301.40756876847183,0.0,270.28282827510634,0.10250914134409286
33,9900,1,9900,0.0,218.05804942273326,0.0,20.5,297.31451232830887,0.0,270.2407470759116,0.008069600302610022
34,10200,1,10200,0.0,245.3153056005748,0.0,20.5,294.77734947098884,0.0,270.19614466274237,0.009078300340436269
35,10500,1,10500,0.0,241.90814857834437,0.0,20.5,293.4687427843728,0.0,270.14917698697855,0.00895221283570798
36,10800,1,10800,0.0,24902.910675480583,0.0,20.5,292.77041002992104,0.0,270.09999999999997,0.92157357205901
37,11100,1,11100,0.0,26810.91860792948,0.0,20.5,296.69985349664796,0.0,270.03340929133856,0.992182574706847
38,11400,1,11400,0.0,26735.961153440403,0.0,20.5,299.00928760446806,0.0,269.93795695538057,0.9894086496028244
39,11700,1,11700,0.0,26752.996938551587,0.0,20.5,300.15698238079005,0.0,269.8194337007874,0.9900390871264669
40,12000,1,12000,0.0,26858.61880624069,0.0,20.5,300.7409752510211,0.0,269.68363023622044,0.9939477997730425
41,12300,1,12300,0.0,26899.504690507452,0.0,20.5,301.05773325941794,0.0,269.53633727034116,0.9954608498297819
42,12600,1,12600,0.0,27022.16234330774,0.0,20.5,301.228335316329,0.0,269.383345511811,1.0
43,12900,1,12900,0.0,27008.533715218848,0.0,20.5,301.3403128596287,0.0,269.2304456692913,0.9994956499810879
44,13200,1,13200,0.0,2548.5534526281954,0.0,20.5,301.39897386658174,0.0,269.0834284514435,0.09431345353675463
45,13500,1,13500,0.0,218.05804942273326,0.0,20.5,297.1484576137257,0.0,268.9480845669291,0.008069600302610022
46,13800,1,13800,0.0,224.87236346719354,0.0,20.5,294.5650904292223,0.0,268.83020472440944,0.00832177531206658
47,14100,1,14100,0.0,228.2795204894239,0.0,20.5,293.2302523617021,0.0,268.7355796325459,0.008447862816794867
48,14400,1,14400,0.0,228.2795204894239,0.0,20.5,292.5176312299827,0.0,268.66999999999996,0.008447862816794867
49,14700,1,14700,0.0,224.87236346719354,0.0,20.5,292.11755232910605,0.0,268.6222788100137,0.00832177531206658
50,15000,1,15000,0.0,211.24373537827256,0.0,20.5,291.87559239824446,0.0,268.5773360768175,0.007817425293153447
51,15300,1,15300,0.0,207.83657835604268,0.0,20.5,291.7100087431982,0.0,268.5351230555555,0.007691337788425178
52,15600,1,15600,0.0,24643.966741791075,0.0,20.5,291.5861632951369,0.0,268.49559100137174,0.9119909216996602
53,15900,1,15900,0.0,26678.039484062505,0.0,20.5,295.7621866644894,0.0,268.45869116941014,0.9872651620224442
54,16200,1,16200,0.0,26729.14683939596,0.0,20.5,298.22246843700043,0.0,268.42437481481477,0.9891564745933684
55,16500,1,16500,0.0,26712.111054284822,0.0,20.5,299.4712934610246,0.0,268.39259319272975,0.9885260370697275
56,16800,1,16800,0.0,26667.818012995813,0.0,20.5,300.10445904535277,0.0,268.363297558299,0.9868868995082593
57,17100,1,17100,0.0,26708.703897262578,0.0,20.5,300.42411134167156,0.0,268.33643916666665,0.9883999495649987
58,17400,1,17400,0.0,26756.404095573784,0.0,20.5,300.60231260710304,0.0,268.3119692729767,0.990165174631194
59,17700,1,17700,0.0,26844.9901781518,0.0,20.5,300.7103695105326,0.0,268.2898391323731,0.9934434497541305
60,18000,1,18000,0.0,2780.240130139847,0.0,20.5,300.7903558669505,0.0,268.27,0.1028874038582777
61,18300,1,18300,0.0,224.87236346719354,0.0,20.5,296.6250037784987,0.0,268.25040019393595,0.00832177531206658
62,18600,1,18600,0.0,235.09383453388415,0.0,20.5,294.0498676101538,0.0,268.22948181259164,0.008700037826251424
63,18900,1,18900,0.0,214.65089240050293,0.0,20.5,292.7242660971722,0.0,268.2079367816092,0.007943512797881734
64,19200,1,19200,0.0,24722.33135330235,0.0,20.5,292.01617547098425,0.0,268.1864570266307,0.91489093430841
