index,seconds_of_day,day_of_year,timestamp,weaBus.HDirNor,totalHeatingPower.y,thermalZone.TAir,weaBus.TDryBul,weaDat.weaBus.HGloHor,weaBus.HDifHor,roomTempUpperSetpoint,u
0,0,1,0,0.0,15899.80458555215,293.15,277.22999999999996,0.0,0.0,23.0,0.9126213592233009
1,300,1,300,0.0,17255.176156329413,295.68430340375596,277.25013364438655,0.0,0.0,23.0,0.9904173496406516
2,600,1,600,0.0,17248.586019032282,297.3229682067438,277.2697410300926,0.0,0.0,23.0,0.990039087126467
3,900,1,900,0.0,17263.963006058908,298.2303326975904,277.2888818359375,0.0,0.0,23.0,0.9909216996595638
4,1200,1,1200,0.0,1963.8609145459566,298.7507545809177,277.30761574074074,0.0,0.0,23.0,0.11272222922708366
5,1500,1,1500,0.0,144.9830205369498,296.1262839071621,277.3260024233217,0.0,0.0,23.0,0.00832177531206658
6,1800,1,1800,0.0,151.5731578340839,294.37810330900913,277.3441015625,0.0,0.0,23.0,0.008700037826251424
7,2100,1,2100,0.0,144.9830205369498,293.4326523015955,277.36197283709487,0.0,0.0,23.0,0.00832177531206658
8,2400,1,2400,0.0,16394.064882837207,292.90266714451803,277.3796759259259,0.0,0.0,23.0,0.9409910477871642
9,2700,1,2700,0.0,17386.978902272098,295.70782247918766,277.3972705078125,0.0,0.0,23.0,0.9979825999243488
10,3000,1,3000,0.0,17323.274241733114,297.4010392152363,277.41481626157406,0.0,0.0,23.0,0.9943260622872273
11,3300,1,3300,0.0,17195.864920655207,298.30392218296845,277.43237286603005,0.0,0.0,23.0,0.9870129870129881
12,3600,1,3600,0.0,17195.864920655207,298.7788432497681,277.45,0.0,0.0,23.0,0.9870129870129881
13,3900,1,3900,0.0,17184.881358493298,299.04935693731807,277.46751139322913,0.0,0.0,23.0,0.9863825494893456
14,4200,1,4200,0.0,17171.701083899028,299.20637964644436,277.4846366003788,0.0,0.0,23.0,0.9856260244609758
15,4500,1,4500,0.0,17107.996423360077,299.3029464315525,277.50130903764205,0.0,0.0,23.0,0.9819694868238563
16,4800,1,4800,0.0,1465.2071923961455,299.35408247517785,277.5174621212121,0.0,0.0,23.0,0.08410036565376383
17,5100,1,5100,0.0,125.21260864554756,296.3929850590755,277.5330292672822,0.0,0.0,23.0,0.007186987769512046
18,5400,1,5400,0.0,138.39288323981572,294.53692394058976,277.54794389204545,0.0,0.0,23.0,0.007943512797881734
19,5700,1,5700,0.0,131.80274594268164,293.518035045699,277.56213941169506,0.0,0.0,23.0,0.00756525028369689
20,6000,1,6000,0.0,15655.96950555819,292.9332582184412,277.57554924242424,0.0,0.0,23.0,0.8986256461984616
21,6300,1,6300,0.0,16991.57066444405,295.5582528929493,277.5881068004261,0.0,0.0,23.0,0.9752868490732579
22,6600,1,6600,0.0,16993.76737687641,297.2098045299375,277.5997455018939,0.0,0.0,23.0,0.9754129365779852
23,6900,1,6900,0.0,16954.226553093606,298.09364365205624,277.6103987630208,0.0,0.0,23.0,0.9731433614928761
24,7200,1,7200,0.0,16936.65285363459,298.56620243243293,277.62,0.0,0.0,23.0,0.9721346614550503
25,7500,1,7500,0.0,16923.472579040324,298.82642313048586,277.6254863457207,0.0,0.0,23.0,0.9713781364266808
26,7800,1,7800,0.0,16892.71860498704,298.9727265545655,277.6246094389844,0.0,0.0,23.0,0.9696129113604853
27,8100,1,8100,0.0,16870.75148066325,299.0547851543962,277.61852445485255,0.0,0.0,23.0,0.9683520363132019
28,8400,1,8400,0.0,16857.57120606898,299.10470126297434,277.60838656838655,0.0,0.0,23.0,0.9675955112848321
29,8700,1,8700,0.0,16927.86600390507,299.13646658134724,277.5953509546478,0.0,0.0,23.0,0.9716303114361368
30,9000,1,9000,0.0,16883.93175525752,299.174381431043,277.5805727886978,0.0,0.0,23.0,0.9691085613415716
31,9300,1,9300,0.0,16927.86600390507,299.19337003205686,277.56520724559783,0.0,0.0,23.0,0.9716303114361368
32,9600,1,9600,0.0,1785.9272075233364,299.21857163742294,277.5504095004095,0.0,0.0,23.0,0.10250914134409286
33,9900,1,9900,0.0,140.58959567219384,296.3343100744765,277.5373347281941,0.0,0.0,23.0,0.008069600302610022
34,10200,1,10200,0.0,158.16329513121798,294.45722221708166,277.5271381040131,0.0,0.0,23.0,0.009078300340436269
35,10500,1,10500,0.0,155.96658269883983,293.42493677204993,277.5209748029279,0.0,0.0,23.0,0.00895221283570798
36,10800,1,10800,0.0,16055.77116825101,292.83402589868626,277.52,0.0,0.0,23.0,0.92157357205901
37,11100,1,11100,0.0,17285.930130382698,295.52649042084926,277.5229166579774,0.0,0.0,23.0,0.9921825747068471
38,11400,1,11400,0.0,17237.602456870372,297.1936816075861,277.5274419558447,0.0,0.0,23.0,0.9894086496028245
39,11700,1,11700,0.0,17248.586019032282,298.0777260183941,277.533252393018,0.0,0.0,23.0,0.990039087126467
40,12000,1,12000,0.0,17316.68410443598,298.56028724005745,277.5400244689133,0.0,0.0,23.0,0.9939477997730425
41,12300,1,12300,0.0,17343.044653624514,298.8436486524002,277.5474346829468,0.0,0.0,23.0,0.9954608498297818
