index,seconds_of_day,day_of_year,timestamp,weaBus.TDryBul,weaBus.HDirNor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,u
0,0,1,0,271.82,0.0,0.0,24.0,27721.208796865445,293.15,0.0,0.9126213592233009
1,300,1,300,271.8280908161068,0.0,0.0,24.0,30084.290563605737,297.0447506924553,0.0,0.9904173496406518
2,600,1,600,271.8357342807924,0.0,0.0,24.0,30072.80070088253,299.34065159044417,0.0,0.9900390871264669
3,900,1,900,271.84298691860465,0.0,0.0,24.0,30099.610380569986,300.4745533631813,0.0,0.9909216996595638
4,1200,1,1200,271.84990525409125,0.0,0.0,24.0,3423.979091516679,301.0534862917251,0.0,0.11272222922708366
5,1500,1,1500,271.8565458118002,0.0,0.0,24.0,252.77697991062732,297.0161919947965,0.0,0.00832177531206658
6,1800,1,1800,271.86296511627904,0.0,0.0,24.0,264.26684263383765,294.53661940228574,0.0,0.008700037826251424
7,2100,1,2100,271.8692196920758,0.0,0.0,24.0,252.77697991062732,293.31726099856,0.0,0.00832177531206658
8,2400,1,2400,271.8753660637381,0.0,0.0,24.0,28582.94850110622,292.69802334574985,0.0,0.9409910477871642
9,2700,1,2700,271.8814607558139,0.0,0.0,24.0,30314.087818069947,296.9793312791966,0.0,0.9979825999243488
10,3000,1,3000,271.887560292851,0.0,0.0,24.0,30203.019145078877,299.3336755620858,0.0,0.9943260622872273
11,3300,1,3300,271.893721199397,0.0,0.0,24.0,29980.881799096845,300.4617139489874,0.0,0.9870129870129881
12,3600,1,3600,271.9,0.0,0.0,24.0,29980.881799096845,300.9820336076232,0.0,0.9870129870129881
13,3900,1,3900,271.90602887294085,0.0,0.0,24.0,29961.73202789146,301.2468195238066,0.0,0.9863825494893456
14,4200,1,4200,271.911429869186,0.0,0.0,24.0,29938.75230244504,301.3800170776346,0.0,0.9856260244609759
15,4500,1,4500,271.916244322311,0.0,0.0,24.0,29827.683629454023,301.4512299039911,0.0,0.9819694868238563
16,4800,1,4800,271.92051356589144,0.0,0.0,24.0,2554.579478793766,301.4776062476917,0.0,0.08410036565376383
17,5100,1,5100,271.9242789335029,0.0,0.0,24.0,218.30739174099634,297.0610541339927,0.0,0.007186987769512046
18,5400,1,5400,271.9275817587209,0.0,0.0,24.0,241.28711718741698,294.5196924647888,0.0,0.007943512797881734
19,5700,1,5700,271.9304633751211,0.0,0.0,24.0,229.79725446420665,293.2605084580849,0.0,0.00756525028369689
20,6000,1,6000,271.93296511627904,0.0,0.0,24.0,27296.083876106663,292.61404944766815,0.0,0.8986256461984616
21,6300,1,6300,271.9351283157703,0.0,0.0,24.0,29624.696054677326,296.66726918112704,0.0,0.975286849073258
22,6600,1,6600,271.9369943071705,0.0,0.0,24.0,29628.52600891836,299.00153938610384,0.0,0.9754129365779851
23,6900,1,6900,271.9386044240552,0.0,0.0,24.0,29559.586832579098,300.1331966719623,0.0,0.9731433614928761
24,7200,1,7200,271.94,0.0,0.0,24.0,29528.947198650552,300.6758173929593,0.0,0.9721346614550503
25,7500,1,7500,271.93760844713745,0.0,0.0,24.0,29505.967473204135,300.94107053336705,0.0,0.9713781364266807
26,7800,1,7800,271.9282494668635,0.0,0.0,24.0,29452.34811382917,301.0752775867004,0.0,0.9696129113604853
27,8100,1,8100,271.9125528266486,0.0,0.0,24.0,29414.04857141845,301.1381810070948,0.0,0.9683520363132019
28,8400,1,8400,271.8911482939632,0.0,0.0,24.0,29391.06884597203,301.1706485229527,0.0,0.9675955112848322
29,8700,1,8700,271.8646656362779,0.0,0.0,24.0,29513.627381686256,301.1905937809419,0.0,0.9716303114361367
