index,seconds_of_day,day_of_year,timestamp,weaBus.TDryBul,weaBus.HDirNor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,u
0,0,1,0,277.22999999999996,0.0,0.0,22.0,7964.627085050625,293.15,0.0,0.9126213592233009
1,300,1,300,277.25013364438655,0.0,0.0,22.0,8643.568078622926,294.88643833000066,0.0,0.9904173496406518
2,600,1,600,277.2697410300926,0.0,0.0,22.0,8640.266906855151,296.01880142673406,0.0,0.9900390871264668
3,900,1,900,277.2888818359375,0.0,0.0,22.0,8647.969640979949,296.6396817633685,0.0,0.9909216996595638
4,1200,1,1200,277.30761574074074,0.0,0.0,22.0,983.7491867968035,296.99006446720483,0.0,0.11272222922708366
5,1500,1,1500,277.3260024233217,0.0,0.0,22.0,72.62577889103919,295.0740486431526,0.0,0.00832177531206658
6,1800,1,1800,277.3441015625,0.0,0.0,22.0,75.9269506588137,293.800127177145,0.0,0.008700037826251424
7,2100,1,2100,277.36197283709487,0.0,0.0,22.0,72.62577889103919,293.1177592946053,0.0,0.00832177531206658
8,2400,1,2400,277.3796759259259,0.0,0.0,22.0,8212.214967633714,292.74831410598244,0.0,0.9409910477871642
9,2700,1,2700,277.3972705078125,0.0,0.0,22.0,8709.591513978417,294.7947055329693,0.0,0.9979825999243488
10,3000,1,3000,277.41481626157406,0.0,0.0,22.0,8677.680186889918,296.0373273520231,0.0,0.9943260622872272
11,3300,1,3300,277.43237286603005,0.0,0.0,22.0,8613.857532712955,296.70584715322804,0.0,0.987012987012988
12,3600,1,3600,277.45,0.0,0.0,22.0,8613.857532712955,297.0592455762521,0.0,0.987012987012988
13,3900,1,3900,277.46751139322913,0.0,0.0,22.0,8608.355579766654,297.2636064828173,0.0,0.9863825494893456
14,4200,1,4200,277.4846366003788,0.0,0.0,22.0,8601.753236231105,297.3838877677046,0.0,0.9856260244609758
15,4500,1,4500,277.50130903764205,0.0,0.0,22.0,8569.841909142624,297.4605713352793,0.0,0.9819694868238563
16,4800,1,4800,277.5174621212121,0.0,0.0,22.0,733.9605230351997,297.5063908157027,0.0,0.08410036565376383
17,5100,1,5100,277.5330292672822,0.0,0.0,22.0,62.72226358771566,295.38023625744563,0.0,0.007186987769512046
18,5400,1,5400,277.54794389204545,0.0,0.0,22.0,69.32460712326467,294.05413992953896,0.0,0.007943512797881734
19,5700,1,5700,277.56213941169506,0.0,0.0,22.0,66.02343535549016,293.34177473467497,0.0,0.00756525028369689
20,6000,1,6000,277.57554924242424,0.0,0.0,22.0,7842.483729642969,292.9535859516633,0.0,0.8986256461984616
21,6300,1,6300,277.5881068004261,0.0,0.0,22.0,8511.521207911946,294.8867410184324,0.0,0.975286849073258
22,6600,1,6600,277.5997455018939,0.0,0.0,22.0,8512.621598501193,296.1126424060097,0.0,0.975412936577985
23,6900,1,6900,277.6103987630208,0.0,0.0,22.0,8492.814567894548,296.7784120873091,0.0,0.9731433614928761
24,7200,1,7200,277.62,0.0,0.0,22.0,8484.011443180487,297.1395764367398,0.0,0.9721346614550503
25,7500,1,7500,277.6254863457207,0.0,0.0,22.0,8477.409099644938,297.3418195756825,0.0,0.9713781364266807
26,7800,1,7800,277.6246094389844,0.0,0.0,22.0,8462.003631395328,297.4588756062035,0.0,0.9696129113604852
27,8100,1,8100,277.61852445485255,0.0,0.0,22.0,8450.999725502741,297.52795828068474,0.0,0.9683520363132019
28,8400,1,8400,277.60838656838655,0.0,0.0,22.0,8444.397381967192,297.5723680487343,0.0,0.9675955112848321
29,8700,1,8700,277.5953509546478,0.0,0.0,22.0,8479.60988082345,297.6044986448549,0.0,0.9716303114361367
30,9000,1,9000,277.5805727886978,0.0,0.0,22.0,8457.60206903829,297.6412093699243,0.0,0.9691085613415715
31,9300,1,9300,277.56520724559783,0.0,0.0,22.0,8479.60988082345,297.66463550879524,0.0,0.9716303114361367
32,9600,1,9600,277.5504095004095,0.0,0.0,22.0,894.6175490668918,297.6926190336331,0.0,0.10250914134409286
33,9900,1,9900,277.5373347281941,0.0,0.0,22.0,70.4249977125229,295.6203554586303,0.0,0.008069600302610022
34,10200,1,10200,277.5271381040131,0.0,0.0,22.0,79.2281224265882,294.28077885872653,0.0,0.009078300340436269
35,10500,1,10500,277.5209748029279,0.0,0.0,22.0,78.12773183732997,293.5578057189434,0.0,0.00895221283570798
