index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,weaBus.HDifHor,weaBus.TDryBul,thermalZone.TAir,totalHeatingPower.y,u
0,0,1,0,0.0,0.0,22.0,0.0,271.82,293.15,12957.17900133948,0.9126213592233009
1,300,1,300,0.0,0.0,22.0,0.0,271.8280908161068,295.6552702862152,14061.707799878659,0.9904173496406518
2,600,1,600,0.0,0.0,22.0,0.0,271.8357342807924,297.2011974366758,14056.337319496784,0.9900390871264669
3,900,1,900,0.0,0.0,22.0,0.0,271.84298691860465,297.9928799418602,14068.868440387812,0.9909216996595638
4,1200,1,1200,0.0,0.0,22.0,0.0,271.84990525409125,298.4105521629624,1600.403153799047,0.11272222922708366
5,1500,1,1500,0.0,0.0,22.0,0.0,271.8565458118002,295.5296047952869,118.15056840127193,0.00832177531206658
6,1800,1,1800,0.0,0.0,22.0,0.0,271.86296511627904,293.7181547052613,123.52104878314793,0.008700037826251424
7,2100,1,2100,0.0,0.0,22.0,0.0,271.8692196920758,292.80159823959616,118.15056840127193,0.00832177531206658
8,2400,1,2400,0.0,0.0,22.0,0.0,271.8753660637381,292.33196544697745,13359.96502998018,0.9409910477871642
9,2700,1,2700,0.0,0.0,22.0,0.0,271.8814607558139,295.3832239736467,14169.11740751618,0.9979825999243487
10,3000,1,3000,0.0,0.0,22.0,0.0,271.887560292851,297.1238982176676,14117.202763824695,0.9943260622872273
11,3300,1,3300,0.0,0.0,22.0,0.0,271.893721199397,297.9914405765012,14013.373476441775,0.9870129870129881
12,3600,1,3600,0.0,0.0,22.0,0.0,271.9,298.41135363897376,14013.373476441775,0.9870129870129881
13,3900,1,3900,0.0,0.0,22.0,0.0,271.90602887294085,298.635031633048,14004.4226758053,0.9863825494893456
14,4200,1,4200,0.0,0.0,22.0,0.0,271.911429869186,298.75621624724073,13993.681715041548,0.985626024460976
15,4500,1,4500,0.0,0.0,22.0,0.0,271.916244322311,298.8262500669572,13941.767071350088,0.9819694868238564
16,4800,1,4800,0.0,0.0,22.0,0.0,271.92051356589144,298.85998624851266,1194.0368049037643,0.08410036565376383
17,5100,1,5100,0.0,0.0,22.0,0.0,271.9242789335029,295.7111897964301,102.03912725564395,0.007186987769512046
18,5400,1,5400,0.0,0.0,22.0,0.0,271.9275817587209,293.8571560812323,112.78008801939593,0.007943512797881734
19,5700,1,5700,0.0,0.0,22.0,0.0,271.9304633751211,292.9134803885473,107.40960763751993,0.00756525028369689
