index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,8213.324298515676,0.0,0.0,0.0,21.5,277.22999999999996,0.9126213592233009
1,300,1,300,294.88766540801083,8913.465372318418,0.0,0.0,0.0,21.5,277.25013364438655,0.9904173496406516
2,600,1,600,296.02647586085493,8910.061120744014,0.0,0.0,0.0,21.5,277.2697410300926,0.990039087126467
3,900,1,900,296.6507309010727,8918.004374417616,0.0,0.0,0.0,21.5,277.2888818359375,0.9909216996595638
4,1200,1,1200,297.002875962425,1014.4669691728405,0.0,0.0,0.0,21.5,277.30761574074074,0.11272222922708366
5,1500,1,1500,295.02131733754896,74.8935346369211,0.0,0.0,0.0,21.5,277.3260024233217,0.00832177531206658
6,1800,1,1800,293.70414733493027,78.29778621132662,0.0,0.0,0.0,21.5,277.3441015625,0.008700037826251424
7,2100,1,2100,292.998211498947,74.8935346369211,0.0,0.0,0.0,21.5,277.36197283709487,0.00832177531206658
8,2400,1,2400,292.615554361727,8468.64316659609,0.0,0.0,0.0,21.5,277.3796759259259,0.9409910477871644
9,2700,1,2700,294.72533739466,8981.55040380653,0.0,0.0,0.0,21.5,277.3972705078125,0.9979825999243488
10,3000,1,3000,296.00534244710025,8948.642638587266,0.0,0.0,0.0,21.5,277.41481626157406,0.9943260622872273
11,3300,1,3300,296.69346438474696,8882.82710814877,0.0,0.0,0.0,21.5,277.43237286603005,0.9870129870129881
12,3600,1,3600,297.05682805449237,8882.82710814877,0.0,0.0,0.0,21.5,277.45,0.9870129870129881
13,3900,1,3900,297.26645182627414,8877.15335552475,0.0,0.0,0.0,21.5,277.46751139322913,0.9863825494893456
14,4200,1,4200,297.38947108399617,8870.344852375938,0.0,0.0,0.0,21.5,277.4846366003788,0.9856260244609758
15,4500,1,4500,297.4674839216931,8837.437087156692,0.0,0.0,0.0,21.5,277.50130903764205,0.9819694868238564
16,4800,1,4800,297.51373083344237,756.8786000428246,0.0,0.0,0.0,21.5,277.5174621212121,0.08410036565376383
17,5100,1,5100,295.320604132502,64.6807799137046,0.0,0.0,0.0,21.5,277.5330292672822,0.007186987769512046
18,5400,1,5400,293.9523099732251,71.4892830625156,0.0,0.0,0.0,21.5,277.54794389204545,0.007943512797881734
19,5700,1,5700,293.21664179301894,68.08503148811009,0.0,0.0,0.0,21.5,277.56213941169506,0.007565250283696889
20,6000,1,6000,292.81517612329696,8087.3669902626725,0.0,0.0,0.0,21.5,277.57554924242424,0.8986256461984616
21,6300,1,6300,294.80795569131124,8777.295309342198,0.0,0.0,0.0,21.5,277.5881068004261,0.9752868490732579
22,6600,1,6600,296.0715033886077,8778.43005986699,0.0,0.0,0.0,21.5,277.5997455018939,0.9754129365779851
