index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,weaBus.HDifHor,weaBus.TDryBul,thermalZone.TAir,totalHeatingPower.y,u
0,0,1,0,0.0,0.0,24.0,0.0,270.84,293.15,10544.974616758518,0.9126213592233009
1,300,1,300,0.0,0.0,24.0,0.0,270.82701932870367,295.414330173847,11443.876155656018,0.9904173496406518
2,600,1,600,0.0,0.0,24.0,0.0,270.81392129629626,296.89158615991687,11439.505483667863,0.9900390871264669
3,900,1,900,0.0,0.0,24.0,0.0,270.80072187499997,297.70095536939505,11449.70371830688,0.9909216996595637
4,1200,1,1200,0.0,0.0,24.0,0.0,270.787437037037,298.15612448966385,1302.4602524705888,0.11272222922708366
5,1500,1,1500,0.0,0.0,24.0,0.0,270.7740827546296,295.61842736260223,96.15478373943944,0.00832177531206658
6,1800,1,1800,0.0,0.0,24.0,0.0,270.760675,293.9278867478925,100.52545572759578,0.008700037826251424
7,2100,1,2100,0.0,0.0,24.0,0.0,270.74722974537036,293.01878276067623,96.15478373943944,0.00832177531206658
8,2400,1,2400,0.0,0.0,24.0,0.0,270.73376296296294,292.52400730329487,10872.775015870244,0.9409910477871642
9,2700,1,2700,0.0,0.0,24.0,0.0,270.72029062499996,295.2257603056988,11531.289595419146,0.9979825999243487
10,3000,1,3000,0.0,0.0,24.0,0.0,270.7068287037037,296.8669082654528,11489.039766200287,0.9943260622872273
11,3300,1,3300,0.0,0.0,24.0,0.0,270.6933931712963,297.7501805377534,11404.540107762612,0.9870129870129881
12,3600,1,3600,0.0,0.0,24.0,0.0,270.67999999999995,298.2170021665967,11404.540107762612,0.9870129870129881
13,3900,1,3900,0.0,0.0,24.0,0.0,270.6665203883495,298.4842431628674,11397.255654449003,0.9863825494893455
14,4200,1,4200,0.0,0.0,24.0,0.0,270.6528317152103,298.64085899973776,11388.514310472692,0.9856260244609759
15,4500,1,4500,0.0,0.0,24.0,0.0,270.63895922330096,298.7389212965431,11346.264481253855,0.9819694868238564
16,4800,1,4800,0.0,0.0,24.0,0.0,270.6249281553398,298.7960149420306,971.7460720334267,0.08410036565376383
17,5100,1,5100,0.0,0.0,24.0,0.0,270.6107637540453,295.9790764940187,83.04276777497043,0.007186987769512046
18,5400,1,5400,0.0,0.0,24.0,0.0,270.5964912621359,294.22382175995665,91.7841117512831,0.007943512797881734
19,5700,1,5700,0.0,0.0,24.0,0.0,270.58213592233005,293.2759538561046,87.41343976312676,0.00756525028369689
