index,seconds_of_day,day_of_year,timestamp,weaBus.HDirNor,totalHeatingPower.y,thermalZone.TAir,weaBus.TDryBul,weaDat.weaBus.HGloHor,weaBus.HDifHor,roomTempUpperSetpoint,u
0,0,1,0,0.0,8542.716554602617,293.15,271.82,0.0,0.0,21.5,0.9126213592233009
1,300,1,300,0.0,9270.936520641564,294.79990367307926,271.8280908161068,0.0,0.0,21.5,0.9904173496406518
2,600,1,600,0.0,9267.39574284883,295.8978135484731,271.8357342807924,0.0,0.0,21.5,0.9900390871264669
3,900,1,900,0.0,9275.657557698532,296.49834979875646,271.84298691860465,0.0,0.0,21.5,0.9909216996595638
4,1200,1,1200,0.0,1055.1517822346982,296.83740009206053,271.84990525409125,0.0,0.0,21.5,0.11272222922708368
5,1500,1,1500,0.0,77.8971114401455,294.7634737923947,271.8565458118002,0.0,0.0,21.5,0.00832177531206658
6,1800,1,1800,0.0,81.43788923287939,293.3815882458325,271.86296511627904,0.0,0.0,21.5,0.008700037826251424
7,2100,1,2100,0.0,77.8971114401455,292.6391545590063,271.8692196920758,0.0,0.0,21.5,0.00832177531206658
8,2400,1,2400,0.0,8808.274889057659,292.2345853633537,271.8753660637381,0.0,0.0,21.5,0.9409910477871642
9,2700,1,2700,0.0,9341.752076496243,294.4218028601847,271.8814607558139,0.0,0.0,21.5,0.9979825999243488
10,3000,1,3000,0.0,9307.524557833136,295.74794941983197,271.887560292851,0.0,0.0,21.5,0.9943260622872273
11,3300,1,3300,0.0,9239.069520506959,296.45989175282625,271.893721199397,0.0,0.0,21.5,0.9870129870129881
12,3600,1,3600,0.0,9239.069520506959,296.8338600235241,271.9,0.0,0.0,21.5,0.9870129870129881
13,3900,1,3900,0.0,9233.168224185725,297.0476509418019,271.90602887294085,0.0,0.0,21.5,0.9863825494893456
14,4200,1,4200,0.0,9226.086668600257,297.1715099823467,271.911429869186,0.0,0.0,21.5,0.9856260244609759
15,4500,1,4500,0.0,9191.859149937169,297.24797259472837,271.916244322311,0.0,0.0,21.5,0.9819694868238563
16,4800,1,4800,0.0,787.232929251168,297.291375006899,271.92051356589144,0.0,0.0,21.5,0.08410036565376383
17,5100,1,5100,0.0,67.27477806194383,295.00217904794715,271.9242789335029,0.0,0.0,21.5,0.007186987769512045
18,5400,1,5400,0.0,74.3563336474116,293.5758192176116,271.9275817587209,0.0,0.0,21.5,0.007943512797881734
19,5700,1,5700,0.0,70.81555585467773,292.80714344697674,271.9304633751211,0.0,0.0,21.5,0.0075652502836968906
20,6000,1,6000,0.0,8411.707776271463,292.38777444335625,271.93296511627904,0.0,0.0,21.5,0.8986256461984616
21,6300,1,6300,0.0,9129.305408932209,294.45502030736696,271.9351283157703,0.0,0.0,21.5,0.975286849073258
22,6600,1,6600,0.0,9130.485668196443,295.7628564001735,271.9369943071705,0.0,0.0,21.5,0.9754129365779851
23,6900,1,6900,0.0,9109.24100144004,296.47210887767403,271.9386044240552,0.0,0.0,21.5,0.9731433614928761
24,7200,1,7200,0.0,9099.798927326086,296.8543863225363,271.94,0.0,0.0,21.5,0.9721346614550502
25,7500,1,7500,0.0,9092.71737174062,297.066050432995,271.93760844713745,0.0,0.0,21.5,0.9713781364266808
26,7800,1,7800,0.0,9076.1937420412,297.18620600426397,271.9282494668635,0.0,0.0,21.5,0.9696129113604852
27,8100,1,8100,0.0,9064.391149398749,297.2548009482351,271.9125528266486,0.0,0.0,21.5,0.968352036313202
28,8400,1,8400,0.0,9057.309593813281,297.2968186258358,271.8911482939632,0.0,0.0,21.5,0.9675955112848322
29,8700,1,8700,0.0,9095.077890269104,297.3255602759106,271.8646656362779,0.0,0.0,21.5,0.9716303114361367
30,9000,1,9000,0.0,9071.472704984217,297.35906705399617,271.83373462106294,0.0,0.0,21.5,0.9691085613415716
31,9300,1,9300,0.0,9095.077890269104,297.3780591212722,271.798985015789,0.0,0.0,21.5,0.9716303114361367
32,9600,1,9600,0.0,959.5507818308832,297.40208066085637,271.7610465879265,0.0,0.0,21.5,0.10250914134409286
33,9900,1,9900,0.0,75.5365929116563,295.17223802003144,271.72054910494586,0.0,0.0,21.5,0.008069600302610022
34,10200,1,10200,0.0,84.97866702561328,293.72807965446617,271.67812233431755,0.0,0.0,21.5,0.009078300340436269
35,10500,1,10500,0.0,83.79840776136858,292.9463327715024,271.63439604351214,0.0,0.0,21.5,0.00895221283570798
36,10800,1,10800,0.0,8626.514962363997,292.5145908078837,271.59,0.0,0.0,21.5,0.9215735720590101
37,11100,1,11100,0.0,9287.460150340983,294.62563421612737,271.535403277293,0.0,0.0,21.5,0.9921825747068471
38,11400,1,11400,0.0,9261.494446527597,295.9416909787712,271.46326913527696,0.0,0.0,21.5,0.9894086496028244
