index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
0,0,1,0,0.0,16109.491251737592,23.5,0.0,277.22999999999996,0.0,293.15,0.9126213592233009
1,300,1,300,0.0,17482.737466482307,23.5,0.0,277.25013364438655,0.0,297.50805587105253,0.9904173496406518
2,600,1,600,0.0,17476.060418436547,23.5,0.0,277.2697410300926,0.0,299.68511310822146,0.9900390871264669
3,900,1,900,0.0,17491.64019720997,23.5,0.0,277.2888818359375,0.0,300.58591769370986,0.9909216996595639
4,1200,1,1200,0.0,1989.7603176365594,23.5,0.0,277.30761574074074,0.0,300.9851765844656,0.11272222922708366
5,1500,1,1500,0.0,146.89505700672586,23.5,0.0,277.3260024233217,0.0,296.48783617170585,0.00832177531206658
6,1800,1,1800,0.0,153.57210505248614,23.5,0.0,277.3441015625,0.0,294.14029718062676,0.008700037826251424
7,2100,1,2100,0.0,146.89505700672586,23.5,0.0,277.36197283709487,0.0,293.1932278922289,0.00832177531206658
8,2400,1,2400,0.0,16610.269855169612,23.5,0.0,277.3796759259259,0.0,292.79303185784613,0.9409910477871642
9,2700,1,2700,0.0,17616.278427397512,23.5,0.0,277.3972705078125,0.0,297.59419041580895,0.9979825999243486
10,3000,1,3000,0.0,17551.73362962181,23.5,0.0,277.41481626157406,0.0,299.8181293783525,0.9943260622872273
11,3300,1,3300,0.0,17422.644034070465,23.5,0.0,277.43237286603005,0.0,300.7042985791545,0.9870129870129881
12,3600,1,3600,0.0,17422.644034070465,23.5,0.0,277.45,0.0,301.0415752404267,0.9870129870129881
13,3900,1,3900,0.0,17411.515620660844,23.5,0.0,277.46751139322913,0.0,301.20149954683734,0.9863825494893456
14,4200,1,4200,0.0,17398.161524569325,23.5,0.0,277.4846366003788,0.0,301.28528329420146,0.9856260244609759
15,4500,1,4500,0.0,17333.61672679365,23.5,0.0,277.50130903764205,0.0,301.3385411306283,0.9819694868238562
16,4800,1,4800,0.0,1484.5303488407005,23.5,0.0,277.5174621212121,0.0,301.36264799348044,0.08410036565376383
17,5100,1,5100,0.0,126.86391286944507,23.5,0.0,277.5330292672822,0.0,296.59796257287155,0.007186987769512046
18,5400,1,5400,0.0,140.2180089609656,23.5,0.0,277.54794389204545,0.0,294.27748472629645,0.007943512797881734
19,5700,1,5700,0.0,133.54096091520532,23.5,0.0,277.56213941169506,0.0,293.3337604175247,0.00756525028369689
