row: origin/col: dest/entries: seconds,West End,Knightsbridge ,Bromley ,Croydon ,Ealing,Shepherds Bush,Wood Green ,Harrow ,Romford ,Uxbridge ,Hounslow ,Kingston ,Ilford ,Sutton ,Barking ,Edgware ,Bexleyheath ,Wembley ,Kilburn ,Orpington ,Camden Town ,Southall ,Enfield Town ,Eltham ,Woolwich ,Dalston ,Fulham ,Hammersmith ,Chiswick ,Angel ,Nags Head ,Kensington High Street ,Kings Road East ,Brixton ,Streatham ,Catford ,Lewisham ,Wimbledon ,East Ham ,Stratford ,Richmond ,Peckham ,Canary Wharf ,Walthamstow ,Clapham Junction ,Putney ,Tooting ,Wandsworth ,Queensway-Westbourne Grove
City of London	City of London	London,0.845758289584432,0.8165033879446312,0.5956321709187826,0.6900760458889352,0.6235566969442933,0.7032622074092597,0.6922768535279236,0.5631504908192702,0.6651464091956658,0.5786004493333705,0.5764550276879787,0.5829152765119582,0.730395239386653,0.5885102257525168,0.7723867019090692,0.5976374868709139,0.7038845082335595,0.6011364633450065,0.7023919104370644,0.6588228820348063,0.8329890092640417,0.5527869613792389,0.6108916532364366,0.7189860521825462,0.6975627916658051,0.7825640157247968,0.7156867926557295,0.7318178768537933,0.6999112776308646,0.8651271181899285,0.912763044683727,0.756431107404901,0.7647730241527408,0.7718403629738305,0.6740299002592693,0.7041335827207817,0.6606902264219737,0.5984838488989659,0.7814573317789429,0.7558960544776826,0.637385689236774,0.8087409144813146,0.8534230392750133,0.6933798880264039,0.747650965075557,0.6644408084034598,0.6695142020776901,0.6798977615766344,0.7669406698934259
Fulwell and Hampton Hill	Richmond upon Thames	London,0.5851882506108464,0.6878822348066556,0.4581093152166076,0.5682540855500751,0.6925218205648328,0.711898762746979,0.5361261383566831,0.6356966547457708,0.3947135743427031,0.6715306309632921,0.8791663253130618,0.8617668122886414,0.43852385913787045,0.6701066400552238,0.44785297181637224,0.5688575411594647,0.47713248391019486,0.6432758298187337,0.5970035009117954,0.5139320354239861,0.5861206562304184,0.7037600040314903,0.4830774544426905,0.45167191175949656,0.4217108691052505,0.4702613594620955,0.6927668742850522,0.7160667024721612,0.7759473435344427,0.5301844374022181,0.48745538110928666,0.7113952092664807,0.6779761298978922,0.5845674710538763,0.5812677516564996,0.4782309908709882,0.47494303407550637,0.7493722894814089,0.43720708796494145,0.41278025080002934,0.8337261024017596,0.5173068543437539,0.4670281958612175,0.4811159810282345,0.6574258381014577,0.7047566546053902,0.6466987155019831,0.6676219180126612,0.6506000089449887
Ham,0.6380625589316787,0.750035392074636,0.47586811096346715,0.5814734373414226,0.7217896099891827,0.7719769114675874,0.5813705854026545,0.6570770402470005,0.4303776656952355,0.6650287570496569,0.8262382545334362,0.8241945567139011,0.4756156387202283,0.6263204398678204,0.48831843927834145,0.61686423782339,0.4403116876973485,0.7013986040297178,0.6509453685806633,0.44816997974638373,0.6390792114618097,0.7179692787234365,0.5267256073958356,0.454718320669529,0.43366385055783413,0.5127515223893546,0.7540263478768867,0.7807664492037013,0.846057567107702,0.5780889115280222,0.5314990988129783,0.7756728662314918,0.7392342274228623,0.6387401474261919,0.6235566969442933,0.5141138938918072,0.5105792332291962,0.7225561121578834,0.47671065343294416,0.4500767450935645,0.9569085908391486,0.5640477827279107,0.509226228369067,0.5245869063115302,0.7366234788524954,0.7941387529343565,0.6494501329473981,0.7178422831849468,0.7093845546541434
Hampton	Richmond upon Thames	London,0.5562201051378612,0.6538305042304505,0.4756156387202283,0.5898651588188827,0.6582404199721211,0.6766581595739557,0.5094965422059676,0.6194887227415058,0.4180712911631246,0.6689222878716523,0.835497788158435,0.8706540872516352,0.41681593364274905,0.6957142914018991,0.4256832340874567,0.5406978028384872,0.4953657643521534,0.6114322174461463,0.5674504737547362,0.5334772057186861,0.5571063545647904,0.6858167063792078,0.45916402494302483,0.46884928896928474,0.4378262517319034,0.44690329278370755,0.6650287570496569,0.6806197768308454,0.7375361903654943,0.5039391054186242,0.4593265033648764,0.6761795331326815,0.6444147739793605,0.5905960297957482,0.5999678676019023,0.4830774544426905,0.47984105204904354,0.757100456186486,0.41549083995207,0.39227729339622,0.7923145989907877,0.5050099867701014,0.4400780799456289,0.4572187610275311,0.6642057745154251,0.7137902648579396,0.6717682568033337,0.6745070051059346,0.6182844506195512
Hampton North	Richmond upon Thames	London,0.5683546170112105,0.6682126815508165,0.4892695682974685,0.6067989530066685,0.6727196013168545,0.6914201510872141,0.5207038345649316,0.6331154908423943,0.43007324295589355,0.6836364361034455,0.853876063968939,0.8956487439148553,0.4259845494060341,0.7156867926557295,0.435046902064616,0.5524936797725137,0.5094965422059676,0.6247712381572181,0.5799325670208982,0.5487922197866539,0.5692602008780393,0.7009024777168793,0.4691811589175419,0.4823089708063898,0.4503156604618,0.4567337340988243,0.684120340833631,0.6955912323606702,0.7536262985373244,0.5149330536805835,0.47251280595740575,0.6910533175202156,0.6585898353863578,0.6075508057596485,0.6170825195754733,0.4969455971325757,0.49352897277265917,0.7788352257568943,0.4246303078975304,0.4009061376545924,0.8097429829258752,0.5194158752075851,0.4527118005865923,0.46727610961061006,0.683273732193252,0.7342816894786992,0.6909310829193988,0.6938706895546898,0.631884728590218
Hampton Wick	Richmond upon Thames	London,0.5574020847292528,0.6583568711739355,0.4991481713077606,0.6190505344501506,0.6627973160767686,0.6812220418803451,0.5130237075669281,0.601030133379184,0.41836721844941976,0.6347976672276844,0.817515074462879,0.9489856725322395,0.4197014855577349,0.7148011200827884,0.4342011806871863,0.5443446680991263,0.4957164037035436,0.615665067640995,0.5713788451749278,0.5339492676343788,0.5608638912151668,0.671411849566067,0.46226096619691803,0.4657905986819881,0.43705243388520837,0.44698235572782397,0.7248605060297013,0.6783360216685631,0.7426420387621265,0.5073380428794033,0.5006514953413613,0.6808606189291222,0.6871525153898268,0.6437311657259851,0.6400974838681621,0.5265392877630438,0.5230117105689653,0.8252157729559298,0.439300282198568,0.4109587894130098,0.80303855204843,0.5503476971376753,0.4877141382726942,0.46038401543592244,0.7239634808561383,0.7780090215638106,0.7121506731345657,0.735191499403324,0.6225647377594866
Heathfield	Richmond upon Thames	London,0.6327795908639766,0.7438253222773875,0.4617705903947711,0.6130567817669861,0.7488422295286407,0.7697950315259715,0.5797274263909115,0.6516366379336958,0.4268142667258195,0.673910676787349,0.8975520166059788,0.8405380363674608,0.4741874907428474,0.6330035043757467,0.4842753079498132,0.6151207611892917,0.4485665552268863,0.6955912323606702,0.6455557346836547,0.4831629170615641,0.6337878258137662,0.7585751091103803,0.5223644761472442,0.4484078829415843,0.4207421900903029,0.50850609240521,0.7491072126219586,0.7743019354005681,0.8390524622823202,0.5733025074095787,0.5270984444762895,0.7692505257792561,0.7331135880539481,0.6255453594259905,0.6049768962304339,0.5069791830939256,0.5034935753394271,0.7307829569247791,0.4727636311161414,0.44635024361019005,0.9015301681462451,0.5593776349765696,0.5050099867701014,0.5202434828713292,0.7443518310660844,0.7856154844547092,0.6404372684220901,0.7077550829426853,0.7035110616909555
Kew	Richmond upon Thames	London,0.676897599826084,0.7956855477149213,0.4957164037035436,0.6069063035509276,0.7799381963296427,0.8234658903687451,0.6315494815937918,0.7098866849143067,0.46504961511975,0.7184774855885978,0.8241945567139011,0.8098862368809064,0.5166666797626546,0.6524440467101043,0.5276581949842193,0.6701066400552238,0.4585958029392845,0.7577703972596715,0.6930120147192552,0.46201571323625795,0.6654994905334952,0.7483125445077422,0.5690588354040594,0.4813713730319859,0.45167191175949656,0.5544518336000972,0.8013356965952021,0.8282870199680673,0.8985051691004577,0.6019877805522261,0.5638482610523375,0.822883421151399,0.784226980955647,0.6653817759339024,0.6495650290343071,0.5442483835556259,0.5405065407949077,0.7514962839218265,0.5150241519649422,0.486249661700838,0.9256083459662565,0.5983779881317706,0.5402197745760839,0.5667482457322767,0.750433535244308,0.8180937437535115,0.6875172782842398,0.759918195001174,0.7525605376423616
Mortlake and Barnes Common	Richmond upon Thames	London,0.6691589907311332,0.7743019354005681,0.5529825689360726,0.6837573801873589,0.7038845082335595,0.8009105472392237,0.5700663755720449,0.6407772333447058,0.4191820990070878,0.648531695578284,0.7626115049460127,0.799070838337229,0.4825649960878994,0.7243477842077408,0.5102180808246454,0.604869886962785,0.5115737210187739,0.6839993325486661,0.6699881105357566,0.5130237075669281,0.6577748211091555,0.6754622281789813,0.5136593683322722,0.5369803712017232,0.5038499678747832,0.5277515445098465,0.895173556688982,0.8375695138134718,0.8543293291431,0.6090573071638052,0.5884061291355153,0.7882604175864912,0.836385042363407,0.7421167393755395,0.7244759306530869,0.6070136730868794,0.6029469535857153,0.8349068083152443,0.5163012214721413,0.4778927196271866,0.8735853200076847,0.6345731190633379,0.6149031733736658,0.5115737210187739,0.8661990518217613,0.9338315361305503,0.7585751091103803,0.8475555439955993,0.7235793813970156
North Richmond	Richmond upon Thames	London,0.6445287792464633,0.757636361636556,0.4893561263809752,0.6393053541386655,0.726143898941952,0.7840882656502768,0.5879899267626815,0.6610409422731168,0.4329739744939774,0.6690406288333731,0.8263844267143082,0.8474056270341089,0.48103088047463516,0.6439589545295981,0.49126428326966054,0.6239980748745131,0.4527118005865923,0.7056298816080416,0.6635011715675528,0.4631613414111109,0.6455557346836547,0.7182233372058261,0.5299031475843938,0.47519514927833356,0.4656258337036279,0.5308413611277335,0.7879815847568606,0.8060272609830345,0.8546316395890413,0.587885922176986,0.5595755746896414,0.7835336497472197,0.7467257363851639,0.7026404567580513,0.6412308006472007,0.5372654178399231,0.5335715847022026,0.7430362572995032,0.479501641946808,0.4527118005865923,1.0,0.5615588282426085,0.5281251077888998,0.5276581949842193,0.8360891863203789,0.8824383628071074,0.6786961044814858,0.750168082988412,0.7165735626190979
St. Margarets & North Twickenham	Richmond upon Thames	London,0.6363717307758977,0.7481801818045394,0.45900160399496875,0.5567122917309594,0.8061698575790328,0.7741649756529106,0.6102436069889992,0.6860593874475815,0.44936075926043767,0.7148011200827884,0.8872907832958252,0.8038913362713902,0.4992364770432769,0.6055122266054209,0.5098571838771341,0.6476145570420723,0.4247054304639683,0.7323358863008357,0.653252455904375,0.46324328061326986,0.6430482826581005,0.8166478379023163,0.5499584149631865,0.44571902541090463,0.4182932169959205,0.5159360216843868,0.7447469572168011,0.7788352257568943,0.8648210951587408,0.5816791958096728,0.5300906575426585,0.7736173788759957,0.7372753003114889,0.6161008595659246,0.6014555661226229,0.5039391054186242,0.5004743989529212,0.6990451274818732,0.4976493613586498,0.46992872544628783,0.8961241833855562,0.5625530893645531,0.507876808892033,0.5477253800738826,0.6948533350829884,0.7575023497218729,0.6365969153916574,0.7036355218519208,0.7075047274154261
South Richmond	Richmond upon Thames	London,0.6445287792464633,0.757636361636556,0.4893561263809752,0.6393053541386655,0.726143898941952,0.7840882656502768,0.5879899267626815,0.6610409422731168,0.4329739744939774,0.6690406288333731,0.8263844267143082,0.8474056270341089,0.48103088047463516,0.6439589545295981,0.49126428326966054,0.6239980748745131,0.4527118005865923,0.7056298816080416,0.6635011715675528,0.4631613414111109,0.6455557346836547,0.7182233372058261,0.5299031475843938,0.47519514927833356,0.4656258337036279,0.5308413611277335,0.7879815847568606,0.8060272609830345,0.8546316395890413,0.587885922176986,0.5595755746896414,0.7835336497472197,0.7467257363851639,0.7026404567580513,0.6412308006472007,0.5372654178399231,0.5335715847022026,0.7430362572995032,0.479501641946808,0.4527118005865923,1.0,0.5615588282426085,0.5281251077888998,0.5276581949842193,0.8360891863203789,0.8824383628071074,0.6786961044814858,0.750168082988412,0.7165735626190979
South Twickenham	Richmond upon Thames	London,0.6116485770395883,0.7189860521825462,0.459814283676616,0.5702680975712044,0.7238354250537206,0.7440885301027652,0.5603680342134277,0.6298759127088919,0.41256124987627923,0.6612748562629882,0.8768365863938206,0.874203678021166,0.4583524945342023,0.6584733429774662,0.46818625314000917,0.5945794455463331,0.45665294631552056,0.6723626893429226,0.6239980748745131,0.4918729830737504,0.6126231430358121,0.73324328528281,0.5049206598070779,0.4334337698219339,0.40669194390084773,0.49152506232216175,0.7240915593132755,0.7485773401682874,0.8110331812627369,0.5541576686939564,0.5094965422059676,0.7435622075570055,0.7086320251406066,0.599013433723198,0.5897608225391832,0.4900491425532571,0.4866799330307971,0.7601870974028275,0.45697618321324174,0.4314448432078666,0.8746677337537142,0.5406978028384872,0.4881457054848552,0.5028704948873266,0.681824839860568,0.7366234788524954,0.6560317566210004,0.6842413705265191,0.6800180442409075
Teddington	Richmond upon Thames	London,0.5828121695384033,0.6850891781167994,0.474691052632621,0.5887184742378716,0.6897099254381275,0.7090081900570917,0.5338548218457094,0.6140335915163951,0.3931108910146407,0.648531695578284,0.8424732156203892,0.9024875452260336,0.43674328982462035,0.6797775001881488,0.4460345228498056,0.5665477688168816,0.4714274337914094,0.6406638916569595,0.5945794455463331,0.507697156679937,0.5837407892457631,0.6986742484769675,0.4811159810282345,0.4428895719003416,0.4199985667596745,0.46835192414080734,0.689953984149466,0.7131592064030334,0.7727967098806396,0.5280316921868105,0.4853902599068955,0.7085066811902586,0.6752232956635463,0.612189811034055,0.6087341712758187,0.5007400670342469,0.4972973547516809,0.7847820876257751,0.43535484535529484,0.4111042100729976,0.8334311869105298,0.5233819188073228,0.49703351320437333,0.479162471922442,0.7076298941072564,0.7398883590742282,0.6772569190779297,0.6991687975616006,0.6479583319028202
Twickenham Riverside	Richmond upon Thames	London,0.6258774192391768,0.7358420537360846,0.4567337340988243,0.5548442963928477,0.7278157074111391,0.7613983362149614,0.5734039320015141,0.6445287792464633,0.42223338892227946,0.6523286413780075,0.8483055267305045,0.8331363757403074,0.4690981694141026,0.627540364199392,0.47907771690861467,0.6084112068278607,0.4352008464727993,0.6880039300270029,0.638627166061416,0.4687663581675253,0.6268746566619253,0.7372753003114889,0.5166666797626546,0.4435167830852344,0.4161528593853851,0.5029594591497902,0.7409361738881831,0.7659915699192916,0.8299003275098061,0.5670490941260274,0.5213490113727772,0.7609943756605269,0.7252452855514282,0.6130567817669861,0.5984838488989659,0.5014492049112581,0.4980016171297258,0.7244759306530869,0.4676068660007055,0.4414815878718431,0.8991411663622509,0.5533739917255651,0.4995014879954083,0.5145688216507315,0.6914201510872141,0.7537596247286684,0.6334515691274404,0.7001589461624742,0.6958373722138562
West Twickenham	Richmond upon Thames	London,0.6116485770395883,0.7189860521825462,0.459814283676616,0.5702680975712044,0.7238354250537206,0.7440885301027652,0.5603680342134277,0.6298759127088919,0.41256124987627923,0.6612748562629882,0.8768365863938206,0.874203678021166,0.4583524945342023,0.6584733429774662,0.46818625314000917,0.5945794455463331,0.45665294631552056,0.6723626893429226,0.6239980748745131,0.4918729830737504,0.6126231430358121,0.73324328528281,0.5049206598070779,0.4334337698219339,0.40669194390084773,0.49152506232216175,0.7240915593132755,0.7485773401682874,0.8110331812627369,0.5541576686939564,0.5094965422059676,0.7435622075570055,0.7086320251406066,0.599013433723198,0.5897608225391832,0.4900491425532571,0.4866799330307971,0.7601870974028275,0.45697618321324174,0.4314448432078666,0.8746677337537142,0.5406978028384872,0.4881457054848552,0.5028704948873266,0.681824839860568,0.7366234788524954,0.6560317566210004,0.6842413705265191,0.6800180442409075
Whitton	Richmond upon Thames	London,0.5862243485178491,0.6891001562926109,0.4277212561494751,0.5325343335611643,0.7409361738881831,0.7130330616777228,0.540793459238563,0.6766581595739557,0.39822024624815117,0.7148011200827884,0.9564009021478124,0.7883998709992345,0.4424197456658881,0.6280956604769515,0.4518317390443682,0.5738098098341586,0.44714052358028844,0.648990751793828,0.5980605181658539,0.4816269006061156,0.5870545474919844,0.759649387718869,0.4873691592326017,0.4153438676013028,0.38971814533848104,0.4710106471208487,0.6938706895546898,0.7173345256229701,0.7773211876226334,0.5310292030794638,0.4882320647425663,0.7126547613620728,0.6791765122508391,0.5741144067357052,0.5604671705305887,0.46959632671536217,0.4663677353797296,0.6855741111548616,0.4410132552553843,0.4163737668522253,0.8350545140748441,0.518222765674004,0.4677723319812866,0.48530440331210617,0.6475000059577257,0.7058795737079164,0.6063697406793844,0.6556836983976941,0.6516366379336958
Brunswick Park	Southwark	London,0.7262723631431104,0.7631513113329289,0.6864235700741455,0.686180760182771,0.5615588282426085,0.6539461752614149,0.5645468958558991,0.5072483041261431,0.568153571871103,0.5210724091979747,0.5501530216189635,0.5928989536214277,0.654061866756073,0.5973204097785901,0.6916648149739352,0.5149330536805835,0.712402672662416,0.5414635280465389,0.6319965171310304,0.6008175298676485,0.6688039678422675,0.5280316921868105,0.5469507994994065,0.7276869702208122,0.7095100539116054,0.6573095515822418,0.7137902648579396,0.6984271051302428,0.6679763134310491,0.6815836566866204,0.7678909458475529,0.7070042820057666,0.7627464207360095,0.8779230286134837,0.7909142554196318,0.7659915699192916,0.7608597697750266,0.6448709160760391,0.6997874762200915,0.6561478170818426,0.6083035900939363,0.9392988213117295,0.7640968920916348,0.6208051494952567,0.7639617374281344,0.6914201510872141,0.6999112776308646,0.7358420537360846,0.6910533175202156
