index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
1375,66900,5,412500,0.0,13475.768860574342,22.0,0.0,272.89395035282257,0.0,296.4586114735435,0.9749846315521958
1376,67200,5,412800,0.0,13475.768860574342,22.0,0.0,272.9193655913978,0.0,296.47474526989134,0.9749846315521958
1377,67500,5,413100,0.0,13475.768860574342,22.0,0.0,272.95136416330644,0.0,296.49108306635253,0.9749846315521958
1378,67800,5,413400,0.0,13475.768860574342,22.0,0.0,272.99126008064513,0.0,296.50767711793776,0.9749846315521958
1379,68100,5,413700,0.0,13475.768860574342,22.0,0.0,273.04036735551074,0.0,296.52457967965745,0.9749846315521958
1380,68400,5,414000,0.0,13475.768860574342,22.0,0.0,273.09999999999997,0.0,296.5418486542817,0.9749846315521958
1381,68700,5,414300,0.0,13475.768860574342,22.0,0.0,273.16907798165136,0.0,296.5596228598533,0.9749846315521958
1382,69000,5,414600,0.0,1434.549733363293,22.0,0.0,273.2450815494393,0.0,296.57791281134354,0.1037910309754971
1383,69300,5,414900,0.0,111.00415268496123,22.0,0.0,273.32716513761466,0.0,292.6505196784062,0.00803125550950552
1384,69600,5,415200,0.0,111.00415268496123,22.0,0.0,273.41448318042814,0.0,290.5481969096977,0.00803125550950552
1385,69900,5,415500,0.0,111.00415268496123,22.0,0.0,273.50619011213047,0.0,289.6393049902077,0.00803125550950552
1386,70200,5,415800,0.0,111.00415268496123,22.0,0.0,273.60144036697244,0.0,289.22273261694573,0.00803125550950552
1387,70500,5,416100,0.0,111.00415268496123,22.0,0.0,273.6993883792049,0.0,289.01325865960183,0.00803125550950552
1388,70800,5,416400,0.0,111.00415268496123,22.0,0.0,273.7991885830785,0.0,288.8909196319576,0.00803125550950552
1389,71100,5,416700,0.0,111.00415268496123,22.0,0.0,273.899995412844,0.0,288.8058646703044,0.00803125550950552
1390,71400,5,417000,0.0,111.00415268496123,22.0,0.0,274.00096330275227,0.0,288.73848717466666,0.00803125550950552
1391,71700,5,417300,0.0,111.00415268496123,22.0,0.0,274.101246687054,0.0,288.6796797180727,0.00803125550950552
1392,72000,5,417600,0.0,111.00415268496123,22.0,0.0,274.2,0.0,288.6250515336784,0.00803125550950552
1393,72300,5,417900,0.0,111.00415268496123,22.0,0.0,274.2984400116639,0.0,288.5724949706868,0.00803125550950552
1394,72600,5,418200,0.0,111.00415268496123,22.0,0.0,274.39814994511096,0.0,288.5221724311385,0.00803125550950552
1395,72900,5,418500,0.0,111.00415268496123,22.0,0.0,274.498833914079,0.0,288.4736765182275,0.00803125550950552
1396,73200,5,418800,0.0,111.00415268496123,22.0,0.0,274.6001960323061,0.0,288.4275018081771,0.00803125550950552
1397,73500,5,419100,0.0,111.00415268496123,22.0,0.0,274.7019404135301,0.0,288.38337748156357,0.00803125550950552
1398,73800,5,419400,0.0,111.00415268496123,22.0,0.0,274.803771171489,0.0,288.34074004172226,0.00803125550950552
1399,74100,5,419700,0.0,111.00415268496123,22.0,0.0,274.90539241992076,0.0,288.2993878937186,0.00803125550950552
1400,74400,5,420000,0.0,111.00415268496123,22.0,0.0,275.0065082725633,0.0,288.2591696294403,0.00803125550950552
1401,74700,5,420300,0.0,111.00415268496123,22.0,0.0,275.10682284315453,0.0,288.2203449188203,0.00803125550950552
1402,75000,5,420600,0.0,111.00415268496123,22.0,0.0,275.2060402454324,0.0,288.18253997889957,0.00803125550950552
1403,75300,5,420900,0.0,111.00415268496123,22.0,0.0,275.3038645931349,0.0,288.14570914753045,0.00803125550950552
1404,75600,5,421200,0.0,111.00415268496123,22.0,0.0,275.4,0.0,288.11009493753687,0.00803125550950552
1405,75900,5,421500,0.0,111.00415268496123,22.0,0.0,275.4941951566951,0.0,288.0754382630319,0.00803125550950552
1406,76200,5,421800,0.0,111.00415268496123,22.0,0.0,275.5861467236467,0.0,288.04173224573293,0.00803125550950552
1407,76500,5,422100,0.0,111.00415268496123,22.0,0.0,275.6754807692308,0.0,288.009005772858,0.00803125550950552
1408,76800,5,422400,0.0,111.00415268496123,22.0,0.0,275.76182336182336,0.0,287.9771754459988,0.00803125550950552
1409,77100,5,422700,0.0,111.00415268496123,22.0,0.0,275.84480056980055,0.0,287.9461750560694,0.00803125550950552
1410,77400,5,423000,0.0,111.00415268496123,22.0,0.0,275.92403846153843,0.0,287.9159429683858,0.00803125550950552
1411,77700,5,423300,0.0,111.00415268496123,22.0,0.0,275.99916310541306,0.0,287.8864372605603,0.00803125550950552
1412,78000,5,423600,0.0,111.00415268496123,22.0,0.0,276.0698005698005,0.0,287.8575661267943,0.00803125550950552
1413,78300,5,423900,0.0,111.00415268496123,22.0,0.0,276.1355769230769,0.0,287.8292747191463,0.00803125550950552
1414,78600,5,424200,0.0,111.00415268496123,22.0,0.0,276.1961182336182,0.0,287.80151609029036,0.00803125550950552
1415,78900,5,424500,0.0,111.00415268496123,22.0,0.0,276.25105056980055,0.0,287.77423467651073,0.00803125550950552
1416,79200,5,424800,0.0,111.00415268496123,22.0,0.0,276.29999999999995,0.0,287.74737491409184,0.00803125550950552
1417,79500,5,425100,0.0,111.00415268496123,22.0,0.0,276.3452101139601,0.0,287.7211002804031,0.00803125550950552
1418,79800,5,425400,0.0,111.00415268496123,22.0,0.0,276.3892236467236,0.0,287.6952190592002,0.00803125550950552
1419,80100,5,425700,0.0,111.00415268496123,22.0,0.0,276.4321153846154,0.0,287.6698502347036,0.00803125550950552
1420,80400,5,426000,0.0,111.00415268496123,22.0,0.0,276.4739601139601,0.0,287.6449788507813,0.00803125550950552
