index,seconds_of_day,day_of_year,timestamp,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,4366.944148508469,293.15,0.0,0.0,22.0,0.0,271.82,0.9126213592233009
1,300,1,300,4739.202305406751,293.82512005894506,0.0,0.0,22.0,0.0,271.8280908161068,0.9904173496406518
2,600,1,600,4737.392298160893,294.34318986882147,0.0,0.0,22.0,0.0,271.8357342807924,0.990039087126467
3,900,1,900,4741.6156484012245,294.65177717910274,0.0,0.0,22.0,0.0,271.84298691860465,0.9909216996595638
4,1200,1,1200,539.3821592658986,294.84110670174346,0.0,0.0,22.0,0.0,271.84990525409125,0.11272222922708368
5,1500,1,1500,39.82015940889184,293.6445422863486,0.0,0.0,22.0,0.0,271.8565458118002,0.00832177531206658
6,1800,1,1800,41.63016665475056,292.7884234671977,0.0,0.0,22.0,0.0,271.86296511627904,0.008700037826251424
7,2100,1,2100,39.82015940889184,292.285269091213,0.0,0.0,22.0,0.0,271.8692196920758,0.00832177531206658
8,2400,1,2400,4502.694691947873,291.988780283342,0.0,0.0,22.0,0.0,271.8753660637381,0.9409910477871642
9,2700,1,2700,4775.402450323926,293.20219262015183,0.0,0.0,22.0,0.0,271.8814607558139,0.9979825999243488
10,3000,1,3000,4757.905713613953,294.0008500704856,0.0,0.0,22.0,0.0,271.887560292851,0.9943260622872273
11,3300,1,3300,4722.912240194023,294.46893813553015,0.0,0.0,22.0,0.0,271.893721199397,0.9870129870129882
12,3600,1,3600,4722.912240194023,294.73889976974345,0.0,0.0,22.0,0.0,271.9,0.9870129870129882
13,3900,1,3900,4719.89556145092,294.9049957157545,0.0,0.0,22.0,0.0,271.90602887294085,0.9863825494893457
14,4200,1,4200,4716.275546959202,295.0063525761457,0.0,0.0,22.0,0.0,271.911429869186,0.9856260244609759
15,4500,1,4500,4698.778810249237,295.0719237485295,0.0,0.0,22.0,0.0,271.916244322311,0.9819694868238562
16,4800,1,4800,402.42494432925577,295.1123289253251,0.0,0.0,22.0,0.0,271.92051356589144,0.08410036565376383
17,5100,1,5100,34.390137671315685,293.79953186301293,0.0,0.0,22.0,0.0,271.9242789335029,0.007186987769512047
18,5400,1,5400,38.01015216303312,292.9198397207847,0.0,0.0,22.0,0.0,271.9275817587209,0.007943512797881734
19,5700,1,5700,36.2001449171744,292.3988825423513,0.0,0.0,22.0,0.0,271.9304633751211,0.00756525028369689
20,6000,1,6000,4299.973880411696,292.09053970306616,0.0,0.0,22.0,0.0,271.93296511627904,0.8986256461984616
21,6300,1,6300,4666.8020155724025,293.23476677223124,0.0,0.0,22.0,0.0,271.9351283157703,0.975286849073258
