index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.TDryBul,totalHeatingPower.y,thermalZone.TAir,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,u
0,0,1,0,0.0,277.22999999999996,9341.543412140012,293.15,0.0,0.0,20.0,0.9126213592233009
1,300,1,300,0.0,277.25013364438655,10137.859008339305,294.6816853636702,0.0,0.0,20.0,0.9904173496406518
2,600,1,600,0.0,277.2697410300926,10133.98713347934,295.7269934786308,0.0,0.0,20.0,0.9900390871264669
3,900,1,900,0.0,277.2888818359375,10143.021508152578,296.3291854406788,0.0,0.0,20.0,0.9909216996595638
4,1200,1,1200,0.0,277.30761574074074,1153.8187082692978,296.68401737034446,0.0,0.0,20.0,0.11272222922708366
5,1500,1,1500,0.0,277.3260024233217,85.1812469192099,294.9959439018128,0.0,0.0,20.0,0.00832177531206658
6,1800,1,1800,0.0,277.3441015625,89.05312177917399,293.81806131882746,0.0,0.0,20.0,0.008700037826251424
7,2100,1,2100,0.0,277.36197283709487,85.1812469192099,293.15349111601955,0.0,0.0,20.0,0.00832177531206658
8,2400,1,2400,0.0,277.3796759259259,9631.934026637318,292.77467043147453,0.0,0.0,20.0,0.9409910477871641
9,2700,1,2700,0.0,277.3972705078125,10215.296505538587,294.57748865541123,0.0,0.0,20.0,0.9979825999243487
10,3000,1,3000,0.0,277.41481626157406,10177.868381892255,295.7257745231539,0.0,0.0,20.0,0.9943260622872273
11,3300,1,3300,0.0,277.43237286603005,10103.012134599627,296.3754892549016,0.0,0.0,20.0,0.987012987012988
12,3600,1,3600,0.0,277.45,10103.012134599627,296.73728960079757,0.0,0.0,20.0,0.987012987012988
13,3900,1,3900,0.0,277.46751139322913,10096.559009833009,296.9547093309682,0.0,0.0,20.0,0.9863825494893456
14,4200,1,4200,0.0,277.4846366003788,10088.81526011308,297.0858160627603,0.0,0.0,20.0,0.9856260244609758
15,4500,1,4500,0.0,277.50130903764205,10051.387136466768,297.1700402639089,0.0,0.0,20.0,0.9819694868238564
16,4800,1,4800,0.0,277.5174621212121,860.8468438653492,297.22117488268174,0.0,0.0,20.0,0.08410036565376383
17,5100,1,5100,0.0,277.5330292672822,73.56562233931764,295.3148962027578,0.0,0.0,20.0,0.007186987769512046
18,5400,1,5400,0.0,277.54794389204545,81.3093720592458,294.0725284159231,0.0,0.0,20.0,0.007943512797881734
19,5700,1,5700,0.0,277.56213941169506,77.43749719928172,293.3697669720245,0.0,0.0,20.0,0.00756525028369689
20,6000,1,6000,0.0,277.57554924242424,9198.28404232134,292.96699333618795,0.0,0.0,20.0,0.8986256461984615
21,6300,1,6300,0.0,277.5881068004261,9982.984013940742,294.6634052047348,0.0,0.0,20.0,0.9752868490732581
22,6600,1,6600,0.0,277.5997455018939,9984.27463889405,295.79127329354185,0.0,0.0,20.0,0.9754129365779851
23,6900,1,6900,0.0,277.6103987630208,9961.043389734266,296.4353716505588,0.0,0.0,20.0,0.9731433614928761
24,7200,1,7200,0.0,277.62,9950.7183901077,296.8018244948131,0.0,0.0,20.0,0.9721346614550502
25,7500,1,7500,0.0,277.6254863457207,9942.974640387773,297.0157880676905,0.0,0.0,20.0,0.9713781364266806
26,7800,1,7800,0.0,277.6246094389844,9924.90589104128,297.14349916907685,0.0,0.0,20.0,0.9696129113604853
27,8100,1,8100,0.0,277.61852445485255,9911.99964150806,297.2205146739673,0.0,0.0,20.0,0.9683520363132019
28,8400,1,8400,0.0,277.60838656838655,9904.255891788132,297.26984935468073,0.0,0.0,20.0,0.9675955112848322
29,8700,1,8700,0.0,277.5953509546478,9945.55589029441,297.30441424858054,0.0,0.0,20.0,0.9716303114361367
30,9000,1,9000,0.0,277.5805727886978,9919.743391227988,297.3406975562455,0.0,0.0,20.0,0.9691085613415716
31,9300,1,9300,0.0,277.56520724559783,9945.55589029441,297.3638052966211,0.0,0.0,20.0,0.9716303114361367
32,9600,1,9600,0.0,277.5504095004095,1049.2780870502675,297.38984596984966,0.0,0.0,20.0,0.10250914134409288
33,9900,1,9900,0.0,277.5373347281941,82.59999701256723,295.5287386678212,0.0,0.0,20.0,0.008069600302610022
34,10200,1,10200,0.0,277.5271381040131,92.92499663913807,294.2705100495061,0.0,0.0,20.0,0.009078300340436269
35,10500,1,10500,0.0,277.5209748029279,91.63437168581663,293.5567695773492,0.0,0.0,20.0,0.00895221283570798
36,10800,1,10800,0.0,277.52,9433.17778382584,293.14538860347164,0.0,0.0,20.0,0.92157357205901
37,11100,1,11100,0.0,277.5229166579774,10155.927757685798,294.88178298894604,0.0,0.0,20.0,0.9921825747068472
38,11400,1,11400,0.0,277.5274419558447,10127.534008712722,296.0169709174427,0.0,0.0,20.0,0.9894086496028244
39,11700,1,11700,0.0,277.533252393018,10133.98713347934,296.65660501891443,0.0,0.0,20.0,0.9900390871264669
40,12000,1,12000,0.0,277.5400244689133,10173.99650703229,297.0256654613428,0.0,0.0,20.0,0.9939477997730425
41,12300,1,12300,0.0,277.5474346829468,10189.484006472148,297.2502461026959,0.0,0.0,20.0,0.995460849829782
42,12600,1,12600,0.0,277.55515953453454,10235.946504791717,297.38821743903725,0.0,0.0,20.0,1.0
43,12900,1,12900,0.0,277.5628755230925,10230.784004978443,297.48335163421393,0.0,0.0,20.0,0.999495649981088
44,13200,1,13200,0.0,277.5702591480369,965.3874650843795,297.54344728861514,0.0,0.0,20.0,0.09431345353675463
45,13500,1,13500,0.0,277.57698690878374,82.59999701256723,295.6235370754937,0.0,0.0,20.0,0.008069600302610022
46,13800,1,13800,0.0,277.5827353047492,85.1812469192099,294.3501025910186,0.0,0.0,20.0,0.00832177531206658
47,14100,1,14100,0.0,277.5871808353492,86.47187187253132,293.62513825310197,0.0,0.0,20.0,0.008447862816794867
48,14400,1,14400,0.0,277.59,86.47187187253132,293.20783040227633,0.0,0.0,20.0,0.008447862816794867
49,14700,1,14700,0.0,277.59077860037956,85.1812469192099,292.96115271183834,0.0,0.0,20.0,0.00832177531206658
50,15000,1,15000,0.0,277.58959193628493,80.01874710592439,292.81371233636,0.0,0.0,20.0,0.007817425293153447
51,15300,1,15300,0.0,277.5868507543103,78.72812215260315,292.7197756276279,0.0,0.0,20.0,0.007691337788425178
52,15600,1,15600,0.0,277.5829658010501,9335.090287373412,292.6553127809253,0.0,0.0,20.0,0.9119909216996601
53,15900,1,15900,0.0,277.57834782309845,10105.593384506265,294.56902465004646,0.0,0.0,20.0,0.9872651620224441
54,16200,1,16200,0.0,277.5734075670498,10124.952758806086,295.8132899598732,0.0,0.0,20.0,0.9891564745933685
55,16500,1,16500,0.0,277.56855577949835,10118.499634039485,296.5240365621364,0.0,0.0,20.0,0.9885260370697275
56,16800,1,16800,0.0,277.5642032070384,10101.7215096463,296.92998900711837,0.0,0.0,20.0,0.9868868995082593
57,17100,1,17100,0.0,277.56076059626434,10117.209009086157,297.1631842502635,0.0,0.0,20.0,0.9883999495649987
58,17400,1,17400,0.0,277.5586386937704,10135.27775843265,297.30560913307,0.0,0.0,20.0,0.990165174631194
59,17700,1,17700,0.0,277.5582482461508,10168.834007219017,297.3978033633927,0.0,0.0,20.0,0.9934434497541305
60,18000,1,18000,0.0,277.56,1053.1499619102315,297.46228414053996,0.0,0.0,20.0,0.1028874038582777
61,18300,1,18300,0.0,277.56520589776335,85.1812469192099,295.57624859743476,0.0,0.0,20.0,0.00832177531206658
62,18600,1,18600,0.0,277.5744016275338,89.05312177917399,294.3038165811381,0.0,0.0,20.0,0.008700037826251424
63,18900,1,18900,0.0,277.58683355437665,81.3093720592458,293.5803432967085,0.0,0.0,20.0,0.007943512797881734
64,19200,1,19200,0.0,277.6017480433572,9364.774661299796,293.1619543553758,0.0,0.0,20.0,0.91489093430841
65,19500,1,19500,0.0,277.6183914595409,10068.165260859952,294.87896779899296,0.0,0.0,20.0,0.9836086243853247
66,19800,1,19800,0.0,277.6360101679929,10070.746510766588,296.0014881280988,0.0,0.0,20.0,0.9838607993947805
67,20100,1,20100,0.0,277.65385053377867,10061.712136093332,296.6403157422362,0.0,0.0,20.0,0.982978186861682
68,20400,1,20400,0.0,277.6711589219635,845.3593444254928,297.00572732154035,0.0,0.0,20.0,0.08258731559702445
69,20700,1,20700,0.0,277.6871816976127,77.43749719928172,295.26740199959096,0.0,0.0,20.0,0.00756525028369689
70,21000,1,21000,0.0,277.7011652257916,77.43749719928172,294.1198534389175,0.0,0.0,20.0,0.00756525028369689
71,21300,1,21300,0.0,277.7123558715656,81.3093720592458,293.46587679244385,0.0,0.0,20.0,0.007943512797881734
72,21600,1,21600,0.0,277.71999999999997,9189.249667648104,293.08904418164826,0.0,0.0,20.0,0.8977430336653649
73,21900,1,21900,0.0,277.72327103720215,10068.165260859952,294.7959992186972,0.0,0.0,20.0,0.9836086243853247
74,22200,1,22200,0.0,277.72245282629336,10093.977759926373,295.94517176639147,0.0,0.0,20.0,0.9861303744798896
75,22500,1,22500,0.0,277.7184573578595,10124.952758806086,296.6031379515652,0.0,0.0,20.0,0.9891564745933685
76,22800,1,22800,0.0,277.71219662248643,1148.6562084560117,296.9873784922683,0.0,0.0,20.0,0.11221787920817047
77,23100,1,23100,0.0,277.7045826107601,80.01874710592439,295.3103713044707,0.0,0.0,20.0,0.007817425293153447
78,23400,1,23400,0.0,277.6965273132664,82.59999701256723,294.13347130330607,0.0,0.0,20.0,0.008069600302610022
79,23700,1,23700,0.012419871794871789,277.6889427205912,83.89062196588847,293.46282381606835,0.01375111437158501,0.0,20.0,0.008195687807338292
80,24000,1,24000,0.05021367521367518,277.6827408233205,9462.862157752226,293.0766488409215,0.055054557310814184,0.0,20.0,0.92447358466776
81,24300,1,24300,0.11418269230769225,277.67883361204014,10131.405883572686,294.8331900128747,0.12398547855439872,0.0,20.0,0.9897869121170092
82,24600,1,24600,0.20512820512820504,277.67813307733593,10121.08088394612,295.96797765512156,0.22061902783904985,0.0,20.0,0.9887782120791835
83,24900,1,24900,0.32385149572649563,277.68155120979395,10145.602758059233,296.6108629348297,0.3450303549014787,0.0,20.0,0.9911738746690214
84,25200,1,25200,0.471153846153846,277.69,10163.671507405727,296.98617602724306,0.49729460947839665,0.0,20.0,0.9929390997352169
