,T_in,T_out,heatPower,HGloHor
734,22.9,9.1,22865.3,145.8
735,22.9,9.2,24519.4,153.0
736,22.9,9.3,23442.7,160.2
737,22.9,9.4,23531.4,167.4
738,22.9,9.4,4369.0,174.5
739,22.9,9.5,-929.0,181.7
740,22.9,9.5,-833.0,188.9
741,22.9,9.6,-874.6,196.0
742,22.8,9.5,-839.4,203.2
743,22.8,9.3,-750.4,210.4
744,22.8,9.2,-864.7,211.8
745,22.8,9.3,-721.4,207.5
746,22.8,9.4,-799.3,203.1
747,22.8,9.6,-877.6,198.7
748,22.8,9.6,-538.4,194.4
749,22.7,9.4,-951.0,190.0
750,22.7,9.3,-765.7,185.7
751,22.7,9.4,-577.9,181.3
752,22.7,9.4,-783.3,176.9
753,22.7,9.5,-548.7,172.6
754,22.7,9.5,-721.2,168.2
755,22.6,9.6,-516.4,163.9
756,22.6,9.7,-528.2,159.8
757,22.6,9.8,-431.5,156.2
758,22.6,9.9,-760.6,152.5
759,22.6,9.9,-525.8,148.9
760,22.6,9.9,-385.2,145.2
761,22.6,9.8,-447.0,141.6
762,22.5,9.8,-492.0,137.9
763,22.6,9.8,-474.6,134.2
764,22.5,9.9,-467.8,130.6
765,22.5,10.0,-423.9,126.9
766,22.5,10.1,-302.8,123.3
767,22.5,10.2,-274.4,119.6
768,22.5,10.3,-525.3,118.5
769,22.5,10.2,-319.2,120.1
770,22.5,10.2,-370.4,121.7
771,22.5,10.2,-320.6,123.2
772,22.4,10.2,-273.5,124.8
773,22.5,10.3,-328.6,126.4
774,22.4,10.3,-535.5,127.9
775,22.4,10.4,-277.4,129.5
776,22.4,10.4,-271.3,131.1
777,22.4,10.5,-289.3,132.6
778,22.4,10.6,-235.5,134.2
779,22.4,10.7,-332.1,135.7
780,22.4,10.9,-530.4,137.0
781,22.4,11.1,-12.9,138.0
782,22.5,11.2,-286.7,138.9
783,22.5,11.1,-303.9,139.9
784,22.5,10.9,-139.1,140.8
785,22.4,10.8,-207.9,141.8
786,22.4,10.7,-331.2,142.7
787,22.4,10.6,-76.8,143.7
788,22.4,10.5,-407.0,144.6
789,22.5,10.4,-270.6,145.6
790,22.5,10.4,-231.4,146.5
791,22.4,10.3,-213.5,147.5
792,22.5,10.3,-66.9,143.2
793,22.4,10.2,-257.3,133.6
794,22.4,10.1,-170.2,124.1
795,22.5,10.1,0.7,114.5
796,22.4,10.0,-466.8,104.9
797,22.4,9.8,-307.3,95.4
798,22.4,9.6,-112.5,85.8
799,22.4,9.4,-183.7,76.3
800,22.3,9.3,104.8,66.7
801,22.4,9.2,-280.5,57.2
802,22.4,9.1,-64.6,47.6
803,22.3,9.0,-383.7,38.0
804,22.3,9.0,77.2,31.9
805,22.3,8.9,-262.7,29.3
806,22.3,9.2,-486.7,26.7
807,22.3,9.7,-241.8,24.1
808,22.3,10.0,-321.8,21.5
809,22.3,10.1,-94.6,18.9
810,22.2,10.2,43.4,16.3
811,22.2,10.2,21.2,13.7
812,22.2,10.2,-278.1,11.1
813,22.3,10.2,-119.2,8.5
814,22.2,10.2,-297.8,5.9
815,22.2,10.1,-677.0,3.3
816,22.2,10.0,-171.9,1.9
817,22.2,9.9,-346.9,1.8
818,22.2,9.9,-91.3,1.6
819,22.2,9.8,-73.2,1.4
820,22.2,9.7,-16.4,1.3
821,22.1,9.7,-128.8,1.1
822,22.2,9.7,-458.8,0.9
823,22.1,9.8,-128.2,0.8
824,22.1,9.9,-361.3,0.6
825,22.2,9.8,-337.8,0.4
826,22.2,9.8,-106.3,0.3
827,22.1,9.8,151.8,0.1
828,22.0,9.8,-349.0,0.0
829,22.1,9.7,-108.9,0.0
830,22.1,9.6,-376.9,0.0
831,22.2,9.6,83.6,0.0
832,22.1,9.6,-327.1,0.0
833,22.1,9.7,-392.9,0.0
834,22.1,9.7,-52.1,0.0
835,22.1,9.6,-124.7,0.0
836,22.1,9.5,190.7,0.0
837,22.1,9.4,155.1,0.0
838,22.1,9.4,-155.7,0.0
839,22.0,9.3,172.7,0.0
840,22.0,9.1,126.5,0.0
841,22.0,9.0,381.4,0.0
842,22.0,8.8,-11.0,0.0
843,22.0,8.6,-459.4,0.0
844,22.1,8.5,71.3,0.0
845,22.0,8.4,-25.0,0.0
846,22.0,8.2,-35.3,0.0
847,22.0,8.1,-30.4,0.0
848,22.0,8.0,-149.0,0.0
849,21.9,7.9,68.9,0.0
850,22.0,7.7,118.8,0.0
851,21.9,7.5,125.2,0.0
852,21.9,7.4,-201.4,0.0
853,21.8,7.3,66.4,0.0
854,21.9,7.2,86.5,0.0
855,21.9,7.1,-14.9,0.0
856,21.8,7.0,100.3,0.0
857,21.8,6.9,110.3,0.0
858,21.9,6.7,-281.5,0.0
859,21.9,6.5,-196.3,0.0
860,21.9,6.4,-331.3,0.0
861,21.8,6.3,196.6,0.0
862,21.8,6.2,90.3,0.0
863,21.8,6.1,466.2,0.0
864,21.8,6.0,-154.5,0.0
865,21.8,5.9,121.4,0.0
866,21.8,5.9,-220.2,0.0
867,21.8,5.8,-334.6,0.0
868,21.8,5.6,228.8,0.0
869,21.8,5.3,89.8,0.0
870,21.7,5.1,-4.7,0.0
871,21.7,4.9,-158.8,0.0
872,21.7,4.8,37.1,0.0
873,21.8,4.8,680.7,0.0
874,21.8,4.8,-174.6,0.0
875,21.8,4.7,712.3,0.0
876,21.7,4.7,237.8,0.0
877,21.8,4.7,36.2,0.0
878,21.7,4.7,49.4,0.0
879,21.7,4.6,252.2,0.0
880,21.6,4.5,206.6,0.0
881,21.6,4.4,199.9,0.0
882,21.7,4.3,357.9,0.0
883,21.7,4.2,276.9,0.0
884,21.7,4.1,-291.5,0.0
885,21.7,4.1,299.4,0.0
886,21.6,4.1,864.1,0.0
887,21.7,4.0,226.4,0.0
888,21.7,3.9,-170.5,0.0
889,21.7,4.0,248.8,0.0
890,21.6,4.0,186.9,0.0
891,21.6,4.1,431.8,0.0
892,21.6,4.1,4.6,0.0
893,21.7,4.2,216.3,0.0
894,21.6,4.3,529.9,0.0
895,21.7,4.4,-15.4,0.0
896,21.6,4.5,-15.6,0.0
897,21.7,4.5,210.1,0.0
898,21.6,4.5,257.4,0.0
899,21.6,4.6,361.3,0.0
900,21.6,4.7,326.9,0.0
901,21.5,4.6,164.5,0.0
902,21.6,4.6,-77.0,0.0
903,21.6,4.5,-44.1,0.0
904,21.6,4.3,173.5,0.0
905,21.6,4.0,54.5,0.0
906,21.6,4.0,126.2,0.0
907,21.6,4.1,271.1,0.0
908,21.6,4.1,209.1,0.0
909,21.5,4.0,351.0,0.0
910,21.5,3.7,341.5,0.0
911,21.5,3.4,208.0,0.0
912,21.6,3.2,214.5,0.0
913,21.6,3.3,260.7,0.0
914,21.5,3.3,554.0,0.0
915,21.5,3.1,354.6,0.0
916,21.6,3.0,419.1,0.0
917,21.5,3.1,376.9,0.0
918,21.5,2.9,157.9,0.0
919,21.5,2.4,63.2,0.0
920,21.5,2.1,370.3,0.0
921,21.5,2.0,221.4,0.0
922,21.5,2.0,-55.7,0.0
923,21.5,1.9,17.1,0.0
924,21.5,1.7,229.5,0.4
925,21.5,1.4,444.5,1.2
926,21.5,1.3,299.2,2.0
927,21.5,1.2,332.0,2.8
928,21.4,1.1,363.6,3.6
929,21.4,1.0,415.3,4.4
930,21.5,1.3,442.5,5.2
931,21.4,2.2,318.0,6.0
932,21.4,2.9,240.6,6.8
933,21.5,3.5,397.9,7.6
934,21.4,3.8,547.7,8.4
935,21.4,3.9,197.1,9.2
936,21.5,4.0,245.1,13.9
937,21.4,4.1,387.5,22.5
938,21.4,4.1,220.6,31.1
939,21.5,4.1,234.8,39.7
940,21.5,4.1,254.4,48.3
941,21.5,4.1,133.1,56.9
942,21.5,4.3,511.8,65.5
943,21.5,4.7,141.8,74.1
944,21.5,4.9,151.0,82.7
945,21.6,5.0,119.1,91.3
946,21.5,5.0,183.9,99.9
947,21.5,5.1,-52.4,108.5
948,21.6,5.2,208.5,118.5
949,21.5,5.2,315.8,129.7
950,21.6,5.2,436.8,141.0
951,21.7,5.2,225.1,152.2
952,21.7,5.2,174.4,163.4
953,21.7,5.3,457.2,174.7
954,21.7,5.4,301.6,185.9
955,21.7,5.5,244.2,197.2
956,21.7,5.6,241.6,208.4
957,21.7,5.7,-64.6,219.7
958,21.8,5.8,290.8,230.9
959,21.8,5.9,187.9,242.2
960,21.8,6.0,203.4,253.3
961,21.8,6.2,103.3,264.5
962,21.9,6.4,220.9,275.6
963,21.8,6.5,194.6,286.7
964,21.7,6.5,340.0,297.8
965,21.8,6.4,211.8,309.0
966,21.9,6.4,213.1,320.1
967,21.9,6.7,253.2,331.2
968,21.9,6.8,191.9,342.3
969,21.8,6.7,227.9,353.5
970,21.9,6.8,98.8,364.6
971,21.9,6.9,218.3,375.7
972,21.8,7.0,188.3,386.1
973,21.8,6.9,235.2,395.7
974,21.8,6.9,369.9,405.4
975,21.8,7.0,192.8,415.0
976,21.9,7.1,162.0,424.7
977,21.9,7.2,154.3,434.3
978,21.9,7.3,125.8,443.9
979,21.9,7.4,104.7,453.6
980,21.9,7.5,120.2,463.2
981,21.9,7.6,210.3,472.9
982,21.9,7.7,192.2,482.5
983,21.9,7.6,-17.5,492.1
984,22.0,7.6,122.3,500.8
985,22.0,7.7,181.7,508.5
986,21.9,7.8,123.4,516.2
987,22.0,7.8,206.7,523.9
988,21.9,7.9,170.6,531.6
989,21.9,8.0,210.8,539.3
990,21.9,8.2,128.4,547.0
991,21.9,8.3,188.5,554.7
992,21.9,8.4,166.8,562.4
993,21.9,8.3,137.0,570.1
994,21.9,8.3,272.5,577.8
995,21.9,8.6,176.8,585.5
996,21.9,8.6,138.2,590.9
997,21.8,8.5,117.2,594.1
998,21.9,8.5,132.2,597.3
999,21.9,8.6,336.2,600.4
1000,21.9,8.7,-117.6,603.6
1001,21.9,8.7,233.6,606.8
1002,21.9,8.9,18.1,610.0
1003,21.8,9.2,-93.9,613.2
1004,21.8,9.4,200.2,616.3
1005,21.9,9.4,34.5,619.5
1006,21.9,9.4,50.1,622.7
1007,21.9,9.5,55.4,625.9
1008,21.8,9.5,50.4,629.2
1009,21.9,9.4,-4.3,632.6
1010,21.8,9.3,-50.4,636.1
1011,21.8,9.4,135.1,639.5
1012,21.8,9.4,80.0,642.9
1013,21.8,9.5,60.3,646.4
1014,21.8,9.6,0.1,649.8
1015,21.8,9.5,122.9,653.2
1016,21.7,9.4,178.1,656.7
1017,21.8,9.3,143.9,660.1
1018,21.7,9.3,185.8,663.5
1019,21.7,9.6,195.7,667.0
1020,21.8,9.6,351.3,667.6
1021,21.8,9.4,279.2,665.3
1022,21.7,9.4,164.9,663.0
1023,21.7,9.7,149.7,660.7
1024,21.7,9.6,142.3,658.5
1025,21.7,9.3,376.8,656.2
1026,21.7,9.2,-74.7,653.9
1027,21.8,9.5,131.0,651.6
1028,21.7,9.6,237.7,649.4
1029,21.7,9.7,181.8,647.1
1030,21.7,9.7,26.8,644.8
1031,21.7,9.8,86.3,642.5
1032,21.7,9.8,111.8,633.0
1033,21.7,9.9,50.4,616.0
1034,21.7,10.0,129.1,599.1
1035,21.7,10.1,257.4,582.1
1036,21.7,10.1,45.3,565.2
1037,21.6,10.0,167.6,548.3
1038,21.7,9.9,192.2,531.3
1039,21.7,10.0,38.4,514.4
1040,21.7,9.9,232.1,497.4
1041,21.7,9.7,-63.1,480.5
1042,21.6,9.7,-39.0,463.5
1043,21.6,9.9,128.0,446.6
1044,21.6,10.0,204.1,434.3
1045,21.6,10.0,231.6,426.7
1046,21.6,10.0,274.9,419.2
1047,21.6,9.9,57.8,411.6
1048,21.6,9.8,43.7,404.0
1049,21.6,9.8,274.2,396.5
1050,21.6,9.8,86.6,388.9
1051,21.7,9.9,-165.0,381.3
1052,21.7,10.1,189.3,373.8
1053,21.7,10.4,-61.9,366.2
1054,21.8,10.4,40.5,358.6
1055,21.8,10.3,135.5,351.0
1056,21.7,10.2,133.0,346.7
1057,21.7,10.1,63.9,345.5
1058,21.9,10.1,236.8,344.3
1059,21.9,10.3,58.2,343.2
1060,21.9,10.4,135.9,342.0
1061,21.9,10.3,-42.7,340.8
1062,22.0,10.2,125.4,339.7
1063,22.0,10.3,99.6,338.5
1064,22.0,10.2,38.3,337.3
1065,22.0,10.0,-6.5,336.2
1066,22.2,9.9,-4.9,335.0
1067,22.1,10.0,134.4,333.8
1068,22.1,10.0,-38.7,327.5
1069,22.1,10.1,37.6,316.1
1070,22.1,10.1,386.2,304.6
1071,22.1,10.0,49.7,293.2
1072,22.1,9.9,105.8,281.7
1073,22.1,10.0,176.0,270.3
1074,22.2,10.0,110.9,258.8
1075,22.1,9.9,114.3,247.3
1076,22.1,9.9,71.1,235.9
1077,22.1,9.8,101.9,224.4
1078,22.1,9.7,321.7,213.0
1079,22.1,9.6,114.7,201.5
1080,22.1,9.5,96.2,190.5
1081,22.1,9.5,-140.3,179.8
1082,22.0,9.5,154.9,169.2
1083,22.0,9.4,-33.7,158.6
1084,22.0,9.4,79.5,147.9
1085,22.0,9.3,62.2,137.3
1086,22.0,9.1,-106.7,126.7
1087,22.0,9.0,94.3,116.0
1088,22.0,8.8,14.2,105.4
1089,21.9,8.6,182.9,94.8
1090,21.8,8.5,88.3,84.1
1091,21.9,8.4,25.9,73.5
1092,21.8,8.2,155.8,65.4
1093,21.8,8.0,15.4,59.9
1094,21.8,7.8,-98.2,54.5
1095,21.8,7.7,107.9,49.0
1096,21.7,7.6,332.6,43.5
1097,21.6,7.5,287.5,38.0
1098,21.7,7.4,195307.5,32.5
1099,21.7,7.3,124878.2,27.0
1100,21.8,7.1,79399.2,21.5
1101,21.8,7.0,77668.3,16.0
1102,21.8,6.9,51227.4,10.6
1103,21.8,6.8,41938.2,5.1
1104,21.8,6.7,37306.4,2.2
1105,21.9,6.6,32656.5,2.0
1106,21.9,6.5,35629.8,1.8
1107,21.9,6.4,33602.2,1.6
1108,22.0,6.3,32753.4,1.4
1109,22.0,6.2,32013.7,1.3
1110,22.0,6.1,32566.5,1.1
1111,21.9,6.1,33645.9,0.9
1112,21.9,6.1,31154.1,0.7
1113,22.0,6.0,31951.3,0.5
1114,22.0,5.9,32427.8,0.3
1115,22.0,5.8,33016.2,0.1
1116,22.0,5.8,31434.7,0.0
1117,22.0,5.7,34576.0,0.0
1118,22.0,5.6,38360.9,0.0
1119,21.9,5.4,38105.9,0.0
1120,22.0,5.2,37011.3,0.0
1121,22.0,5.1,33704.8,0.0
1122,22.0,4.9,31292.4,0.0
1123,22.0,4.6,29741.3,0.0
1124,22.0,4.3,29575.0,0.0
1125,22.1,4.1,28992.0,0.0
1126,22.0,4.0,29493.9,0.0
1127,22.0,3.9,28909.0,0.0
1128,22.0,3.8,30671.7,0.0
1129,22.0,3.7,34255.8,0.0
1130,22.0,3.7,34416.8,0.0
1131,22.0,3.8,37441.5,0.0
1132,22.1,4.0,37472.4,0.0
1133,22.1,4.1,38133.3,0.0
1134,22.0,4.2,36830.7,0.0
1135,22.0,4.1,38492.3,0.0
1136,22.0,3.9,35975.9,0.0
1137,22.0,3.7,32871.4,0.0
1138,22.1,3.5,33508.8,0.0
1139,22.1,3.3,35464.9,0.0
1140,22.1,3.2,36032.5,0.0
1141,22.1,3.1,34971.3,0.0
1142,22.2,3.0,33606.2,0.0
1143,22.2,3.1,34388.5,0.0
1144,22.1,3.1,33748.4,0.0
1145,22.0,3.2,32632.9,0.0
1146,22.0,3.2,35276.5,0.0
1147,22.1,3.1,34787.9,0.0
1148,22.1,3.1,34614.5,0.0
1149,22.1,3.0,34610.8,0.0
1150,22.1,2.9,34056.4,0.0
1151,22.1,2.8,34741.7,0.0
1152,22.1,2.7,34116.5,0.0
1153,22.0,2.7,32719.9,0.0
1154,22.1,2.7,32864.2,0.0
1155,22.0,2.8,32448.3,0.0
1156,22.0,2.9,32276.7,0.0
1157,22.0,2.9,33867.2,0.0
1158,22.1,2.9,33262.1,0.0
1159,22.1,2.8,33196.2,0.0
1160,22.1,2.8,34343.9,0.0
1161,22.0,2.7,33295.6,0.0
1162,22.1,2.6,32154.4,0.0
1163,22.0,2.7,31007.3,0.0
1164,22.1,2.7,32209.4,0.0
1165,22.0,2.8,37013.8,0.0
1166,22.1,2.7,30383.4,0.0
1167,22.1,2.5,37390.9,0.0
1168,22.1,2.4,44849.4,0.0
1169,22.1,2.5,40438.9,0.0
1170,22.1,2.4,35969.3,0.0
1171,22.0,2.3,35437.7,0.0
1172,22.0,2.2,35720.5,0.0
1173,22.0,2.1,37088.9,0.0
1174,22.1,2.2,35518.0,0.0
1175,22.1,2.3,31696.2,0.0
1176,22.1,2.4,33805.0,0.0
1177,22.1,2.3,34873.1,0.0
1178,22.1,2.3,35092.5,0.0
1179,22.1,2.3,31180.1,0.0
1180,22.0,2.3,30551.0,0.0
1181,22.0,2.2,30723.8,0.0
1182,22.0,2.1,30346.4,0.0
1183,22.0,2.1,33234.4,0.0
1184,22.0,2.1,34231.1,0.0
1185,22.1,2.0,39175.6,0.0
1186,22.1,2.0,38342.6,0.0
1187,22.2,2.0,32742.7,0.0
1188,22.1,2.0,32656.8,0.0
1189,22.1,2.0,32791.0,0.0
1190,22.1,2.0,32744.1,0.0
1191,22.0,1.9,38163.5,0.0
1192,22.1,1.9,41285.5,0.0
1193,22.1,2.0,39693.0,0.0
1194,22.1,2.0,37512.5,0.0
1195,22.1,2.0,34597.1,0.0
1196,22.2,1.9,35110.4,0.0
1197,22.1,1.6,36294.3,0.0
1198,22.1,1.5,35026.9,0.0
1199,22.1,1.4,31754.8,0.0
1200,22.1,1.4,32807.9,0.0
1201,22.1,1.7,36020.7,0.0
1202,22.1,1.7,36352.7,0.0
1203,22.1,1.6,37536.9,0.0
1204,22.1,1.6,34980.7,0.0
1205,22.1,1.9,33450.7,0.0
1206,22.2,2.0,34808.8,0.0
1207,22.1,2.0,35425.6,0.0
1208,22.1,2.0,34773.4,0.0
1209,22.1,2.1,35556.3,0.0
1210,22.1,2.0,37302.4,0.0
1211,22.1,1.9,33915.0,0.0
1212,22.1,1.7,32754.5,0.4
1213,22.2,1.5,33749.2,1.3
1214,22.1,1.5,37040.5,2.2
1215,22.1,1.7,35076.5,3.1
1216,22.1,1.8,34253.2,3.9
1217,22.1,1.8,35891.2,4.8
1218,22.1,1.7,6829.8,5.7
1219,22.1,1.6,-1002.4,6.6
1220,22.1,1.5,-967.0,7.4
1221,22.1,1.4,-839.0,8.3
1222,22.1,1.4,-909.7,9.2
1223,22.1,1.3,-731.1,10.1
1224,22.1,1.1,-805.1,14.9
1225,22.0,0.9,-818.9,23.7
1226,21.9,0.8,-808.2,32.5
1227,22.0,0.9,-715.0,41.2
1228,22.0,1.1,-500.2,50.0
1229,21.9,1.2,-443.8,58.8
1230,22.0,1.4,-682.7,67.6
1231,21.9,1.6,-617.8,76.4
1232,22.0,1.9,-497.1,85.2
1233,21.9,2.3,-537.4,93.9
1234,21.8,2.8,-338.6,102.7
1235,21.9,3.3,-353.2,111.5
1236,22.0,3.7,-228.2,121.7
1237,22.0,4.0,-263.1,133.2
1238,22.0,4.1,-197.4,144.8
1239,22.0,4.1,-269.5,156.3
1240,22.0,4.1,-350.2,167.9
1241,22.0,4.2,-668.3,179.4
1242,21.9,4.4,-273.2,191.0
1243,21.9,4.7,72.0,202.6
1244,22.0,4.8,16.5,214.1
1245,22.0,4.5,-500.9,225.7
1246,22.0,4.4,-116.3,237.2
1247,22.0,4.7,-243.6,248.8
1248,22.0,4.8,-263.6,259.9
1249,22.1,4.9,179.3,270.5
1250,22.1,5.0,-97.1,281.1
1251,22.0,5.3,-270.0,291.7
1252,22.0,5.4,-17.3,302.3
1253,22.0,5.5,-68.0,312.9
1254,22.0,5.6,-314.0,323.5
1255,22.1,5.6,-220.3,334.1
1256,22.1,5.7,102.9,344.7
1257,22.0,5.9,-86.0,355.3
1258,22.1,6.1,-84.0,365.9
1259,22.0,6.3,-105.4,376.5
1260,22.0,6.5,92.5,386.5
1261,22.0,6.7,-43.9,395.9
1262,22.0,6.9,-47.8,405.3
1263,22.0,7.1,-54.7,414.7
1264,22.1,7.2,2.3,424.1
1265,22.1,7.1,-54.6,433.5
1266,22.2,6.9,55.4,442.9
1267,22.1,6.6,75.4,452.3
1268,22.1,6.5,-86.6,461.7
1269,22.1,6.7,-5.8,471.1
1270,22.1,6.9,-52.1,480.5
1271,22.1,7.2,67.3,489.9
1272,22.1,7.3,-27.4,498.5
1273,22.1,7.4,42.9,506.2
1274,22.2,7.4,-55.1,513.9
1275,22.2,7.4,-53.6,521.6
1276,22.1,7.3,249.2,529.3
1277,22.1,7.2,51.3,537.0
1278,22.1,7.2,-281.8,544.7
1279,22.1,7.3,-298.2,552.4
1280,22.1,7.4,-310.3,560.1
1281,22.0,7.4,-354.0,567.8
1282,22.0,7.5,-589.5,575.5
1283,22.0,7.6,-546.5,583.2
1284,22.0,7.6,-498.1,589.3
1285,22.0,7.3,-606.5,593.7
1286,22.1,7.3,-646.9,598.1
1287,22.1,7.5,-519.5,602.5
1288,22.1,7.7,-556.4,607.0
1289,22.1,7.8,-386.4,611.4
1290,22.0,7.9,-389.1,615.8
1291,22.0,7.8,-507.6,620.2
1292,22.1,7.8,-282.0,624.7
1293,22.0,8.0,-362.2,629.1
1294,22.0,8.1,-24.8,633.5
1295,22.0,8.2,-221.2,637.9
1296,22.0,8.3,-166.9,640.6
1297,22.0,8.2,-125.2,641.6
1298,22.0,8.2,-104.9,642.6
1299,22.0,8.2,-209.2,643.6
1300,22.0,8.3,160.9,644.6
1301,21.9,8.6,-155.3,645.6
1302,22.0,8.7,-227.5,646.6
1303,21.9,8.4,77.7,647.6
1304,21.9,8.4,57.4,648.6
1305,21.9,8.5,-37.3,649.6
1306,22.0,8.7,0.6,650.6
1307,21.9,9.0,-18.2,651.6
1308,21.9,9.1,-180.2,651.0
1309,21.9,9.0,-164.4,648.9
1310,21.8,9.0,36.4,646.8
1311,21.9,8.9,110.3,644.7
1312,21.9,8.9,112.3,642.5
1313,21.9,9.0,31.5,640.4
1314,21.9,9.0,-40.1,638.3
1315,21.9,9.1,-27.3,636.2
1316,21.8,9.1,-68.8,634.1
1317,21.8,9.0,-46.0,632.0
1318,21.7,9.1,-55.4,629.8
1319,21.8,9.2,46.1,627.7
1320,21.8,9.4,-231.7,623.9
1321,21.9,9.6,-55.2,618.3
1322,21.8,9.7,-6.1,612.6
1323,21.8,9.8,-103.8,607.0
1324,21.8,9.9,107.2,601.4
1325,21.8,9.9,50.3,595.8
1326,21.8,9.9,-49.1,590.2
1327,21.8,10.0,232.6,584.6
1328,21.8,10.1,-242.2,579.0
1329,21.8,10.2,-337.1,573.4
1330,21.8,10.3,31.9,567.7
1331,21.9,10.2,-200.4,562.1
1332,21.7,10.2,134.3,555.1
1333,21.8,10.3,-3.3,546.7
1334,21.8,10.4,-106.4,538.3
1335,21.8,10.5,-59.6,530.0
1336,21.9,10.6,114.0,521.6
1337,21.8,10.5,-117.6,513.2
1338,21.8,10.4,261.7,504.8
1339,21.9,10.4,18.9,496.4
1340,21.9,10.5,-26.9,488.0
1341,22.0,10.6,9.2,479.6
1342,21.9,10.6,12.5,471.2
1343,21.9,10.5,-106.5,462.8
1344,22.0,10.4,-7.5,453.3
1345,22.1,10.5,-113.0,442.6
1346,22.1,10.6,-171.8,432.0
1347,22.1,10.7,150.6,421.3
1348,22.1,10.8,-31.1,410.6
1349,22.1,10.9,106.2,400.0
1350,22.2,10.9,-238.2,389.3
1351,22.2,11.0,11.3,378.6
1352,22.2,11.0,-85.1,368.0
1353,22.3,10.9,-71.8,357.3
1354,22.2,10.8,-61.2,346.6
1355,22.2,10.9,191.5,335.9
1356,22.3,11.0,2.5,325.1
1357,22.3,11.1,10.8,313.9
1358,22.3,11.2,-120.2,302.8
1359,22.3,11.3,-11.6,291.7
1360,22.3,11.4,131.0,280.6
1361,22.3,11.3,-238.5,269.5
1362,22.3,11.2,139.6,258.3
1363,22.3,11.1,128.4,247.2
1364,22.4,11.0,198.7,236.1
1365,22.3,11.1,-26.6,225.0
1366,22.3,11.1,55.6,213.9
1367,22.3,11.0,-68.4,202.7
1368,22.2,10.9,-113.4,191.9
1369,22.2,11.0,4.0,181.3
1370,22.2,11.0,-42.1,170.7
1371,22.1,11.0,-10.5,160.2
1372,22.2,11.0,31.1,149.6
1373,22.1,10.9,122.8,139.0
1374,22.0,10.9,17.7,128.4
1375,22.0,10.8,-146.4,117.9
1376,22.0,10.8,186.8,107.3
1377,22.0,10.7,-18.1,96.7
1378,22.0,10.5,-170.0,86.1
1379,22.0,10.3,125.8,75.5
1380,22.0,10.0,112.5,67.4
1381,21.9,9.7,-222.3,61.8
1382,21.9,9.4,-256.3,56.2
1383,21.9,9.2,54.2,50.6
1384,21.9,9.0,71.4,45.0
1385,21.9,8.7,184.0,39.4
1386,21.8,8.5,370.7,33.7
1387,21.8,8.3,98.6,28.1
1388,21.8,8.1,-786.3,22.5
1389,21.8,7.9,50.7,16.9
1390,21.7,7.7,109.8,11.3
1391,21.8,7.4,-115.6,5.7
1392,21.7,7.3,-110.2,2.7
1393,21.7,7.2,240.3,2.5
1394,21.7,7.0,-113.6,2.2
1395,21.7,6.8,411.1,2.0
1396,21.8,6.8,133.7,1.8
1397,21.7,6.9,-88.7,1.5
1398,21.7,7.0,77.0,1.3
1399,21.7,6.9,447.6,1.1
1400,21.7,6.8,401.3,0.8
1401,21.7,6.6,-85.5,0.6
1402,21.6,6.4,-58.3,0.4
1403,21.7,6.2,-126.3,0.1
1404,21.6,5.9,-82.5,0.0
1405,21.7,5.6,40.7,0.0
1406,21.6,5.3,142.3,0.0
1407,21.6,5.0,420.9,0.0
1408,21.6,4.9,-73.9,0.0
1409,21.6,5.0,206.1,0.0
1410,21.6,5.0,-47.9,0.0
1411,21.6,4.9,234.4,0.0
1412,21.6,4.7,295.9,0.0
1413,21.5,4.4,1.2,0.0
1414,21.6,4.0,438.6,0.0
1415,21.6,3.6,524.0,0.0
1416,21.6,3.3,159.2,0.0
1417,21.6,3.0,150.0,0.0
1418,21.5,2.9,373.6,0.0
1419,21.5,2.8,387.2,0.0
1420,21.5,2.7,343.4,0.0
1421,21.4,2.6,-157.0,0.0
1422,21.5,2.4,-125.0,0.0
1423,21.5,2.2,421.3,0.0
1424,21.5,2.1,326.4,0.0
1425,21.5,2.0,561.4,0.0
1426,21.5,1.9,-335.5,0.0
1427,21.4,2.0,256.2,0.0
1428,21.4,2.0,403.2,0.0
1429,21.4,1.9,-225.5,0.0
1430,21.4,1.9,424.2,0.0
1431,21.4,1.8,-186.7,0.0
1432,21.5,1.7,-200.2,0.0
1433,21.4,1.5,446.2,0.0
1434,21.4,1.4,-5.9,0.0
1435,21.4,1.4,71.5,0.0
1436,21.4,1.4,338.4,0.0
1437,21.4,1.3,343.0,0.0
1438,21.4,1.3,296.5,0.0
1439,21.4,1.2,325.0,0.0
1440,21.4,1.1,337.8,0.0
1441,21.4,1.2,195.4,0.0
1442,21.4,1.2,437.3,0.0
1443,21.4,1.0,230.8,0.0
1444,21.4,0.9,-95.6,0.0
1445,21.3,0.8,44.7,0.0
1446,21.3,0.7,89.9,0.0
1447,21.3,0.7,-333.4,0.0
1448,21.3,0.7,-253.5,0.0
1449,21.4,0.7,99.1,0.0
1450,21.4,0.7,-71.0,0.0
1451,21.4,0.6,-132.2,0.0
1452,21.3,0.6,398.2,0.0
1453,21.3,0.5,563.2,0.0
1454,21.3,0.5,-400.7,0.0
1455,21.2,0.5,392.2,0.0
1456,21.2,0.5,169.8,0.0
1457,21.2,0.4,829.5,0.0
1458,21.3,0.4,245596.1,0.0
1459,21.3,0.3,146808.9,0.0
1460,21.4,0.3,87653.4,0.0
1461,21.4,0.2,83038.2,0.0
