,T_in,T_out,heatPower,HGloHor
0,20.4400625,2.710876,,2.11194
1,20.3805,2.64831766666667,3464.0,1.830348
2,20.349249999999998,2.61569517241379,3809.33333333333,1.05597
3,20.341812500000003,2.57100266666667,3292.0,0.211194
4,20.334624999999996,2.538452,2920.66666666667,-0.211194
5,20.29725,2.47836517241379,3893.33333333333,-1.2380337931034
6,20.2615,2.456054,3832.0,-1.3375620000000001
7,20.2584375,2.49216933333333,3459.33333333333,-2.0415419999999997
8,20.2851875,2.5120424137931,3358.66666666667,-2.11194
9,20.3418125,2.52574,4228.0,-2.393532
10,20.398374999999998,2.52878933333333,3824.66666666667,-3.16791
11,20.4340625,2.52887793103448,4669.33333333333,-3.16791
12,20.465250000000005,2.53489133333333,4465.33333333333,-3.16791
13,20.506875,2.504886,3617.33333333333,-3.16791
14,20.535312500000003,2.47573413793103,1817.33333333333,-3.2043231034482
15,20.5160625,2.44791533333333,1617.33333333333,-3.16791
16,20.462437500000004,2.43418133333333,2021.33333333333,-3.16791
17,20.394000000000002,2.43258517241379,4637.33333333333,-3.16791
18,20.3655625,2.42909466666667,4476.0,-3.2031093333333
19,20.392375,2.39603666666667,4182.66666666667,-3.2383086666666
20,20.43725,2.3683975862069,4200.0,-3.16791
21,20.471625,2.32431933333333,2744.66666666667,-3.16791
22,20.47,2.30448133333333,1582.0,-3.2031093333333
23,20.4251875,2.30244666666667,1593.33333333333,-3.16791
24,20.364250000000002,2.31525103448276,3457.33333333333,-3.2043231034482
25,20.310625,2.31262,3930.66666666667,-3.16791
26,20.303062499999996,2.31618066666667,3933.33333333333,-3.16791
27,20.309,2.3115675862069,4664.0,-3.2407358620689
28,20.335812500000003,2.30397266666667,4860.0,-3.16791
29,20.383375,2.31516333333333,2167.33333333333,-3.16791
30,20.41775,2.34261379310345,2252.66666666667,-3.16791
31,20.4058125,2.29379933333333,2729.33333333333,-3.2383083333333
32,20.3998125,2.31618066666667,3402.66666666667,-3.16791
33,20.3938125,2.30946275862069,3995.33333333333,-3.16791
34,20.399687500000002,2.31618066666667,3422.66666666667,-3.16791
35,20.413125,2.287188,3714.66666666667,-3.16791
36,20.41775,2.27955966666667,2970.66666666667,-3.2031093333333
37,20.41625,2.26316379310345,2808.0,-3.2043231034482
38,20.417687500000003,2.248538,3144.0,-3.16791
39,20.432375,2.196654,4242.66666666667,-3.2031093333333
40,20.4815625,2.17792103448276,4582.66666666667,-3.16791
41,20.5559375,2.14172466666667,4690.0,-3.16791
42,20.630625,2.08323133333333,3991.33333333333,-3.16791
43,20.6753125,2.05585103448276,4199.33333333333,-3.16791
44,20.706625,2.041013,2441.33333333333,-3.16791
45,20.721375,2.024741,2149.33333333333,-3.16791
46,20.7050625,2.01113344827586,2506.66666666667,-3.2043231034482
47,20.6798125,2.01151833333333,4556.0,-3.16791
48,20.675250000000002,1.97438666666667,4502.66666666667,-3.16791
49,20.7078125,1.913348,4721.33333333333,-3.16791
50,20.7433125,1.88011586206897,4163.33333333333,-3.2043231034482
51,20.785124999999997,1.81060633333333,3706.66666666667,-3.16791
52,20.789437500000002,1.76483266666667,2198.0,-3.16791
53,20.771687500000002,1.78171965517241,1162.0,-3.2043231034482
54,20.7063125,1.728719,1320.66666666667,-3.16791
55,20.6124375,1.67531066666667,3060.0,-3.16791
56,20.5289375,1.70279620689655,3296.66666666667,-3.16791
57,20.476937500000002,1.720582,4422.66666666667,-3.16791
58,20.463625,1.696675,4507.33333333333,-3.2031093333333
59,20.490437500000002,1.60054666666667,3194.0,-3.16791
60,20.5291875,1.56283517241379,1886.0,-3.16791
61,20.518625,1.54052566666667,2162.66666666667,-3.16791
62,20.503875,1.46169066666667,3715.33333333333,-3.16791
63,20.497875,1.42234793103448,4045.33333333333,-3.16791
64,20.5189375,1.43320533333333,3432.0,-3.16791
65,20.5428125,1.48712333333333,2757.33333333333,-3.16791
66,20.529249999999998,1.54178724137931,3634.0,-3.16791
67,20.503937500000003,1.57460466666667,4563.33333333333,-3.7662983333333
68,20.5143125,1.62394466666667,3640.0,-3.3439063333333
69,20.572437499999996,1.66017482758621,3358.66666666667,-3.3499755172413
70,20.645625,1.706848,3740.0,-3.2031093333333
71,20.703500000000002,1.75415266666667,4454.66666666667,-3.16791
72,20.750999999999998,1.76593862068966,4072.0,-3.16791
73,20.780625,1.78059766666667,4111.33333333333,-3.3791053333333
74,20.798625,1.78720766666667,3569.33333333333,-3.2031093333333
75,20.8165,1.76788466666667,879.333333333333,-3.16791
76,20.779125,1.76909448275862,1090.0,-3.16791
77,20.69125,1.78517333333333,3011.33333333333,-3.2735076666666
78,20.624125,1.845704,4558.0,-3.731099
79,20.6241875,1.89800206896552,4333.33333333333,-4.1874748275862
80,20.677937500000002,1.94539266666667,3285.33333333333,-4.1886893333333
81,20.700499999999998,1.96828266666667,3245.33333333333,-4.0478913333332995
82,20.6959375,2.01902344827586,2540.66666666667,-3.859758275862
83,20.6616875,2.04965933333333,2114.0,-3.590301
84,20.6260625,2.07426827586207,2034.66666666667,-3.8233451724137
85,20.603625,2.10713866666667,2372.66666666667,-4.0126930000000005
86,20.572437499999996,2.14782733333333,2798.0,-3.5199033333333003
87,20.535249999999998,2.19581206896552,4389.33333333333,-4.3695393103448
88,20.51275,2.22666533333333,5418.66666666667,-3.273508
89,20.561874999999997,2.22971733333333,5368.0,-3.9070953333333005
90,20.663187499999996,2.24317068965517,3938.66666666667,-4.1146493103448
91,20.765937499999996,2.261763,2344.0,-3.8718956666666
92,20.813625,2.27956066666667,2410.66666666667,-3.8718963333333
