,stationID,tz,obsTimeUtc,obsTimeLocal,epoch,lat,lon,solarRadiationHigh,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,metric.tempHigh,metric.tempLow,metric.tempAvg,metric.windspeedHigh,metric.windspeedLow,metric.windspeedAvg,metric.windgustHigh,metric.windgustLow,metric.windgustAvg,metric.dewptHigh,metric.dewptLow,metric.dewptAvg,metric.windchillHigh,metric.windchillLow,metric.windchillAvg,metric.heatindexHigh,metric.heatindexLow,metric.heatindexAvg,metric.pressureMax,metric.pressureMin,metric.pressureTrend,metric.precipRate,metric.precipTotal
0,IMIDLOTH12,Europe/London,2017-01-01T00:24:00Z,2017-01-01 00:24:00,1483230240000,55.976017,-3.1821985,0.0,,0,81.0,80.0,80.4,-1,6.4,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.2,3.3,,,,,,,1018.96,1018.96,0.0,0.0,0.0
1,IMIDLOTH12,Europe/London,2017-01-01T00:29:00Z,2017-01-01 00:29:00,1483230540000,55.976017,-3.1821985,0.0,,0,79.0,78.0,78.6,-1,6.4,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.8,2.9,,,,,,,1018.96,1018.96,0.0,0.0,0.0
2,IMIDLOTH12,Europe/London,2017-01-01T00:34:00Z,2017-01-01 00:34:00,1483230840000,55.976017,-3.1821985,0.0,,0,78.0,77.0,77.6,-1,6.4,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.7,2.8,,,,,,,1019.3,1019.3,0.0,0.0,0.0
3,IMIDLOTH12,Europe/London,2017-01-01T00:39:00Z,2017-01-01 00:39:00,1483231140000,55.976017,-3.1821985,0.0,,0,77.0,76.0,76.4,-1,6.3,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.4,2.5,,,,,,,1019.3,1019.3,0.0,0.0,0.0
4,IMIDLOTH12,Europe/London,2017-01-01T00:44:00Z,2017-01-01 00:44:00,1483231440000,55.976017,-3.1821985,0.0,,0,76.0,76.0,76.0,-1,6.3,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2.4,,,,,,,1019.3,1019.3,0.0,0.0,0.0
5,IMIDLOTH12,Europe/London,2017-01-01T00:49:00Z,2017-01-01 00:49:00,1483231740000,55.976017,-3.1821985,0.0,,0,76.0,74.0,74.8,-1,6.3,6.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.9,2.1,,,,,,,1019.3,1019.3,0.0,0.0,0.0
6,IMIDLOTH12,Europe/London,2017-01-01T00:54:00Z,2017-01-01 00:54:00,1483232040000,55.976017,-3.1821985,0.0,,0,74.0,74.0,74.0,-1,6.2,6.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,1.9,,,,,,,1019.3,1019.3,0.0,0.0,0.0
7,IMIDLOTH12,Europe/London,2017-01-01T00:59:00Z,2017-01-01 00:59:00,1483232340000,55.976017,-3.1821985,0.0,,0,74.0,74.0,74.0,-1,6.2,6.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,1.9,,,,,,,1019.3,1019.3,0.0,0.0,0.0
8,IMIDLOTH12,Europe/London,2017-01-01T01:04:00Z,2017-01-01 01:04:00,1483232640000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,6.2,6.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,,,,,,,1019.3,1019.3,0.0,0.0,0.0
9,IMIDLOTH12,Europe/London,2017-01-01T01:09:00Z,2017-01-01 01:09:00,1483232940000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,6.2,6.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.6,1.7,,,,,,,1019.3,1019.3,0.0,0.0,0.0
10,IMIDLOTH12,Europe/London,2017-01-01T01:14:00Z,2017-01-01 01:14:00,1483233240000,55.976017,-3.1821985,0.0,,0,74.0,73.0,73.2,-1,6.1,6.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.6,1.6,,,,,,,1019.3,1019.3,0.0,0.0,0.0
11,IMIDLOTH12,Europe/London,2017-01-01T01:19:00Z,2017-01-01 01:19:00,1483233540000,55.976017,-3.1821985,0.0,,0,74.0,74.0,74.0,-1,6.1,6.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.8,,,,,,,1019.64,1019.64,0.0,0.0,0.0
12,IMIDLOTH12,Europe/London,2017-01-01T01:24:00Z,2017-01-01 01:24:00,1483233840000,55.976017,-3.1821985,0.0,,0,74.0,74.0,74.0,-1,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,,,,,,,1019.64,1019.64,0.0,0.0,0.0
13,IMIDLOTH12,Europe/London,2017-01-01T01:29:00Z,2017-01-01 01:29:00,1483234140000,55.976017,-3.1821985,0.0,,0,74.0,74.0,74.0,-1,5.9,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,,,,,,,1019.64,1019.64,0.0,0.0,0.0
14,IMIDLOTH12,Europe/London,2017-01-01T01:34:00Z,2017-01-01 01:34:00,1483234440000,55.976017,-3.1821985,0.0,,0,74.0,73.0,73.4,-1,5.9,5.8,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.4,1.5,,,,,,,1019.64,1019.64,0.0,0.0,0.0
15,IMIDLOTH12,Europe/London,2017-01-01T01:39:00Z,2017-01-01 01:39:00,1483234740000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,5.8,5.7,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.3,1.3,,,,,,,1019.64,1019.64,0.0,0.0,0.0
16,IMIDLOTH12,Europe/London,2017-01-01T01:44:00Z,2017-01-01 01:44:00,1483235040000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,5.7,5.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,,,,,,,1019.64,1019.64,0.0,0.0,0.0
17,IMIDLOTH12,Europe/London,2017-01-01T01:49:00Z,2017-01-01 01:49:00,1483235340000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,5.7,5.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.2,1.2,,,,,,,1019.64,1019.64,0.0,0.0,0.0
18,IMIDLOTH12,Europe/London,2017-01-01T01:54:00Z,2017-01-01 01:54:00,1483235640000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,5.7,5.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,,,,,,,1019.64,1019.64,0.0,0.0,0.0
19,IMIDLOTH12,Europe/London,2017-01-01T01:59:00Z,2017-01-01 01:59:00,1483235940000,55.976017,-3.1821985,0.0,,0,74.0,73.0,73.2,-1,5.7,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.2,1.2,,,,,,,1019.64,1019.64,0.0,0.0,0.0
20,IMIDLOTH12,Europe/London,2017-01-01T02:04:00Z,2017-01-01 02:04:00,1483236240000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,5.6,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.1,1.1,,,,,,,1020.32,1020.32,0.0,0.0,0.0
21,IMIDLOTH12,Europe/London,2017-01-01T02:09:00Z,2017-01-01 02:09:00,1483236540000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,5.5,5.4,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,1.0,,,,,,,1020.32,1020.32,0.0,0.0,0.0
22,IMIDLOTH12,Europe/London,2017-01-01T02:14:00Z,2017-01-01 02:14:00,1483236840000,55.976017,-3.1821985,0.0,,0,74.0,73.0,73.6,-1,5.4,5.3,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,1.1,,,,,,,1020.32,1020.32,0.0,0.0,0.0
23,IMIDLOTH12,Europe/London,2017-01-01T02:19:00Z,2017-01-01 02:19:00,1483237140000,55.976017,-3.1821985,0.0,,0,74.0,73.0,73.8,-1,5.3,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.9,1.0,,,,,,,1020.32,1020.32,0.0,0.0,0.0
24,IMIDLOTH12,Europe/London,2017-01-01T02:24:00Z,2017-01-01 02:24:00,1483237440000,55.976017,-3.1821985,0.0,,0,74.0,73.0,73.4,-1,5.3,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.9,,,,,,,1020.32,1020.32,0.0,0.0,0.0
25,IMIDLOTH12,Europe/London,2017-01-01T02:29:00Z,2017-01-01 02:29:00,1483237740000,55.976017,-3.1821985,0.0,,0,74.0,74.0,74.0,-1,5.3,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,1020.32,1020.32,0.0,0.0,0.0
26,IMIDLOTH12,Europe/London,2017-01-01T02:34:00Z,2017-01-01 02:34:00,1483238040000,55.976017,-3.1821985,0.0,,0,74.0,74.0,74.0,-1,5.3,5.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,,,,,,,1020.32,1020.32,0.0,0.0,0.0
27,IMIDLOTH12,Europe/London,2017-01-01T02:39:00Z,2017-01-01 02:39:00,1483238340000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,5.2,5.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,,,,,,,1020.32,1020.32,0.0,0.0,0.0
28,IMIDLOTH12,Europe/London,2017-01-01T02:44:00Z,2017-01-01 02:44:00,1483238640000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,5.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,,,,,,,1020.32,1020.32,0.0,0.0,0.0
29,IMIDLOTH12,Europe/London,2017-01-01T02:49:00Z,2017-01-01 02:49:00,1483238940000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,5.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,,,,,,,1020.66,1020.66,0.0,0.0,0.0
30,IMIDLOTH12,Europe/London,2017-01-01T02:54:00Z,2017-01-01 02:54:00,1483239240000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,5.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.6,,,,,,,1020.66,1020.66,0.0,0.0,0.0
31,IMIDLOTH12,Europe/London,2017-01-01T02:59:00Z,2017-01-01 02:59:00,1483239540000,55.976017,-3.1821985,0.0,,0,73.0,72.0,72.6,-1,5.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.5,,,,,,,1020.66,1020.66,0.0,0.0,0.0
32,IMIDLOTH12,Europe/London,2017-01-01T03:04:00Z,2017-01-01 03:04:00,1483239840000,55.976017,-3.1821985,0.0,,0,72.0,72.0,72.0,-1,5.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,,,,,,,1020.66,1020.66,0.0,0.0,0.0
33,IMIDLOTH12,Europe/London,2017-01-01T03:09:00Z,2017-01-01 03:09:00,1483240140000,55.976017,-3.1821985,0.0,,0,72.0,72.0,72.0,-1,5.1,4.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.4,,,,,,,1020.66,1020.66,0.0,0.0,0.0
34,IMIDLOTH12,Europe/London,2017-01-01T03:14:00Z,2017-01-01 03:14:00,1483240440000,55.976017,-3.1821985,0.0,,0,72.0,72.0,72.0,-1,4.9,4.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1020.66,1020.66,0.0,0.0,0.0
35,IMIDLOTH12,Europe/London,2017-01-01T03:19:00Z,2017-01-01 03:19:00,1483240740000,55.976017,-3.1821985,0.0,,0,72.0,72.0,72.0,-1,4.9,4.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1020.66,1020.66,0.0,0.0,0.0
36,IMIDLOTH12,Europe/London,2017-01-01T03:24:00Z,2017-01-01 03:24:00,1483241040000,55.976017,-3.1821985,0.0,,0,72.0,72.0,72.0,-1,4.9,4.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1020.66,1020.66,0.0,0.0,0.0
37,IMIDLOTH12,Europe/London,2017-01-01T03:29:00Z,2017-01-01 03:29:00,1483241340000,55.976017,-3.1821985,0.0,,0,73.0,72.0,72.4,-1,4.9,4.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.3,,,,,,,1020.66,1020.66,0.0,0.0,0.0
38,IMIDLOTH12,Europe/London,2017-01-01T03:34:00Z,2017-01-01 03:34:00,1483241640000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,4.8,4.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1021.0,1021.0,0.0,0.0,0.0
39,IMIDLOTH12,Europe/London,2017-01-01T03:39:00Z,2017-01-01 03:39:00,1483241940000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,4.7,4.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1021.0,1021.0,0.0,0.0,0.0
40,IMIDLOTH12,Europe/London,2017-01-01T03:44:00Z,2017-01-01 03:44:00,1483242240000,55.976017,-3.1821985,0.0,,0,73.0,72.0,72.4,-1,4.7,4.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,,,,,,,1021.0,1021.0,0.0,0.0,0.0
41,IMIDLOTH12,Europe/London,2017-01-01T03:49:00Z,2017-01-01 03:49:00,1483242540000,55.976017,-3.1821985,0.0,,0,72.0,72.0,72.0,-1,4.6,4.6,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1021.33,1021.33,0.0,0.0,0.0
42,IMIDLOTH12,Europe/London,2017-01-01T03:54:00Z,2017-01-01 03:54:00,1483242840000,55.976017,-3.1821985,0.0,,0,73.0,72.0,72.4,-1,4.6,4.6,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,,,,,,,1021.33,1021.33,0.0,0.0,0.0
43,IMIDLOTH12,Europe/London,2017-01-01T03:59:00Z,2017-01-01 03:59:00,1483243140000,55.976017,-3.1821985,0.0,,0,73.0,73.0,73.0,-1,4.6,4.6,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,,,,,,,1021.33,1021.33,0.0,0.0,0.0
44,IMIDLOTH12,Europe/London,2017-01-01T04:04:00Z,2017-01-01 04:04:00,1483243440000,55.976017,-3.1821985,0.0,,0,74.0,74.0,74.0,-1,4.6,4.6,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1021.33,1021.33,0.0,0.0,0.0
45,IMIDLOTH12,Europe/London,2017-01-01T04:09:00Z,2017-01-01 04:09:00,1483243740000,55.976017,-3.1821985,0.0,,0,74.0,74.0,74.0,-1,4.6,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1021.33,1021.33,0.0,0.0,0.0
46,IMIDLOTH12,Europe/London,2017-01-01T04:14:00Z,2017-01-01 04:14:00,1483244040000,55.976017,-3.1821985,0.0,,0,74.0,74.0,74.0,-1,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1021.33,1021.33,0.0,0.0,0.0
47,IMIDLOTH12,Europe/London,2017-01-01T04:19:00Z,2017-01-01 04:19:00,1483244340000,55.976017,-3.1821985,0.0,,0,75.0,74.0,74.6,-1,4.5,4.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,,,,,,,1021.33,1021.33,0.0,0.0,0.0
48,IMIDLOTH12,Europe/London,2017-01-01T04:24:00Z,2017-01-01 04:24:00,1483244640000,55.976017,-3.1821985,0.0,,0,75.0,75.0,75.0,-1,4.4,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1021.33,1021.33,0.0,0.0,0.0
49,IMIDLOTH12,Europe/London,2017-01-01T04:29:00Z,2017-01-01 04:29:00,1483244940000,55.976017,-3.1821985,0.0,,0,75.0,75.0,75.0,-1,4.3,4.2,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,,,,,,,1021.33,1021.33,0.0,0.0,0.0
50,IMIDLOTH12,Europe/London,2017-01-01T04:34:00Z,2017-01-01 04:34:00,1483245240000,55.976017,-3.1821985,0.0,,0,76.0,75.0,75.6,-1,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.3,,,,,,,1021.67,1021.67,0.0,0.0,0.0
51,IMIDLOTH12,Europe/London,2017-01-01T04:39:00Z,2017-01-01 04:39:00,1483245540000,55.976017,-3.1821985,0.0,,0,76.0,76.0,76.0,-1,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.4,,,,,,,1021.67,1021.67,0.0,0.0,0.0
52,IMIDLOTH12,Europe/London,2017-01-01T04:44:00Z,2017-01-01 04:44:00,1483245840000,55.976017,-3.1821985,0.0,,0,76.0,76.0,76.0,-1,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1021.67,1021.67,0.0,0.0,0.0
53,IMIDLOTH12,Europe/London,2017-01-01T04:49:00Z,2017-01-01 04:49:00,1483246140000,55.976017,-3.1821985,0.0,,0,76.0,76.0,76.0,-1,4.2,4.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,,,,,,,1021.67,1021.67,0.0,0.0,0.0
54,IMIDLOTH12,Europe/London,2017-01-01T04:54:00Z,2017-01-01 04:54:00,1483246440000,55.976017,-3.1821985,0.0,,0,76.0,76.0,76.0,-1,4.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,,,,,,,1021.67,1021.67,0.0,0.0,0.0
55,IMIDLOTH12,Europe/London,2017-01-01T04:59:00Z,2017-01-01 04:59:00,1483246740000,55.976017,-3.1821985,0.0,,0,76.0,76.0,76.0,-1,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,,,,,,,1021.67,1021.67,0.0,0.0,0.0
56,IMIDLOTH12,Europe/London,2017-01-01T05:04:00Z,2017-01-01 05:04:00,1483247040000,55.976017,-3.1821985,0.0,,0,76.0,76.0,76.0,-1,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,,,,,,,1021.67,1021.67,0.0,0.0,0.0
57,IMIDLOTH12,Europe/London,2017-01-01T05:09:00Z,2017-01-01 05:09:00,1483247340000,55.976017,-3.1821985,0.0,,0,77.0,76.0,76.6,-1,4.0,3.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,,,,,,,1021.67,1021.67,0.0,0.0,0.0
58,IMIDLOTH12,Europe/London,2017-01-01T05:14:00Z,2017-01-01 05:14:00,1483247640000,55.976017,-3.1821985,0.0,,0,76.0,76.0,76.0,-1,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,,,,,,,1021.67,1021.67,0.0,0.0,0.0
59,IMIDLOTH12,Europe/London,2017-01-01T05:19:00Z,2017-01-01 05:19:00,1483247940000,55.976017,-3.1821985,0.0,,0,76.0,76.0,76.0,-1,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,,,,,,,1022.01,1022.01,0.0,0.0,0.0
60,IMIDLOTH12,Europe/London,2017-01-01T05:24:00Z,2017-01-01 05:24:00,1483248240000,55.976017,-3.1821985,0.0,,0,76.0,76.0,76.0,-1,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,,,,,,,1022.01,1022.01,0.0,0.0,0.0
61,IMIDLOTH12,Europe/London,2017-01-01T05:29:00Z,2017-01-01 05:29:00,1483248540000,55.976017,-3.1821985,0.0,,0,77.0,76.0,76.6,-1,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,,,,,,,1022.01,1022.01,0.0,0.0,0.0
62,IMIDLOTH12,Europe/London,2017-01-01T05:34:00Z,2017-01-01 05:34:00,1483248840000,55.976017,-3.1821985,0.0,,0,77.0,77.0,77.0,-1,4.0,3.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1022.01,1022.01,0.0,0.0,0.0
63,IMIDLOTH12,Europe/London,2017-01-01T05:39:00Z,2017-01-01 05:39:00,1483249140000,55.976017,-3.1821985,0.0,,0,77.0,77.0,77.0,-1,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1022.01,1022.01,0.0,0.0,0.0
64,IMIDLOTH12,Europe/London,2017-01-01T05:44:00Z,2017-01-01 05:44:00,1483249440000,55.976017,-3.1821985,0.0,,0,77.0,77.0,77.0,-1,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1022.01,1022.01,0.0,0.0,0.0
65,IMIDLOTH12,Europe/London,2017-01-01T05:49:00Z,2017-01-01 05:49:00,1483249740000,55.976017,-3.1821985,0.0,,0,77.0,77.0,77.0,-1,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1022.01,1022.01,0.0,0.0,0.0
66,IMIDLOTH12,Europe/London,2017-01-01T05:54:00Z,2017-01-01 05:54:00,1483250040000,55.976017,-3.1821985,0.0,,0,77.0,76.0,76.4,-1,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,,,,,,,1022.01,1022.01,0.0,0.0,0.0
67,IMIDLOTH12,Europe/London,2017-01-01T05:59:00Z,2017-01-01 05:59:00,1483250340000,55.976017,-3.1821985,0.0,,0,77.0,77.0,77.0,-1,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1022.01,1022.01,0.0,0.0,0.0
68,IMIDLOTH12,Europe/London,2017-01-01T06:04:00Z,2017-01-01 06:04:00,1483250640000,55.976017,-3.1821985,0.0,,0,77.0,77.0,77.0,-1,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,,,,,,,1022.01,1022.01,0.0,0.0,0.0
69,IMIDLOTH12,Europe/London,2017-01-01T06:09:00Z,2017-01-01 06:09:00,1483250940000,55.976017,-3.1821985,0.0,,0,77.0,77.0,77.0,-1,3.9,3.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,,,,,,,1022.01,1022.01,0.0,0.0,0.0
70,IMIDLOTH12,Europe/London,2017-01-01T06:14:00Z,2017-01-01 06:14:00,1483251240000,55.976017,-3.1821985,0.0,,0,78.0,77.0,77.2,-1,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,,,,,,,1022.01,1022.01,0.0,0.0,0.0
71,IMIDLOTH12,Europe/London,2017-01-01T06:19:00Z,2017-01-01 06:19:00,1483251540000,55.976017,-3.1821985,0.0,,0,78.0,78.0,78.0,-1,3.8,3.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,,,,,,,1022.35,1022.35,0.0,0.0,0.0
72,IMIDLOTH12,Europe/London,2017-01-01T06:24:00Z,2017-01-01 06:24:00,1483251840000,55.976017,-3.1821985,0.0,,0,78.0,78.0,78.0,-1,3.7,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,,,,,,,1022.35,1022.35,0.0,0.0,0.0
73,IMIDLOTH12,Europe/London,2017-01-01T06:29:00Z,2017-01-01 06:29:00,1483252140000,55.976017,-3.1821985,0.0,,0,77.0,77.0,77.0,-1,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,,,,,,,1022.35,1022.35,0.0,0.0,0.0
74,IMIDLOTH12,Europe/London,2017-01-01T06:34:00Z,2017-01-01 06:34:00,1483252440000,55.976017,-3.1821985,0.0,,0,77.0,77.0,77.0,-1,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,,,,,,,1022.35,1022.35,0.0,0.0,0.0
75,IMIDLOTH12,Europe/London,2017-01-01T06:39:00Z,2017-01-01 06:39:00,1483252740000,55.976017,-3.1821985,0.0,,0,77.0,77.0,77.0,-1,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,,,,,,,1022.35,1022.35,0.0,0.0,0.0
76,IMIDLOTH12,Europe/London,2017-01-01T06:44:00Z,2017-01-01 06:44:00,1483253040000,55.976017,-3.1821985,0.0,,0,77.0,77.0,77.0,-1,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,,,,,,,1022.35,1022.35,0.0,0.0,0.0
77,IMIDLOTH12,Europe/London,2017-01-01T06:49:00Z,2017-01-01 06:49:00,1483253340000,55.976017,-3.1821985,0.0,,0,77.0,77.0,77.0,-1,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,,,,,,,1022.69,1022.69,0.0,0.0,0.0
78,IMIDLOTH12,Europe/London,2017-01-01T06:54:00Z,2017-01-01 06:54:00,1483253640000,55.976017,-3.1821985,0.0,,0,77.0,77.0,77.0,-1,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1022.69,1022.69,0.0,0.0,0.0
79,IMIDLOTH12,Europe/London,2017-01-01T06:59:00Z,2017-01-01 06:59:00,1483253940000,55.976017,-3.1821985,0.0,,0,77.0,76.0,76.4,-1,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.1,,,,,,,1022.69,1022.69,0.0,0.0,0.0
80,IMIDLOTH12,Europe/London,2017-01-01T07:04:00Z,2017-01-01 07:04:00,1483254240000,55.976017,-3.1821985,0.0,,0,76.0,76.0,76.0,-1,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,-0.2,,,,,,,1023.03,1023.03,0.0,0.0,0.0
81,IMIDLOTH12,Europe/London,2017-01-01T07:09:00Z,2017-01-01 07:09:00,1483254540000,55.976017,-3.1821985,0.0,,0,77.0,76.0,76.4,-1,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.1,,,,,,,1023.03,1023.03,0.0,0.0,0.0
82,IMIDLOTH12,Europe/London,2017-01-01T07:14:00Z,2017-01-01 07:14:00,1483254840000,55.976017,-3.1821985,0.0,,0,77.0,77.0,77.0,-1,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1023.03,1023.03,0.0,0.0,0.0
83,IMIDLOTH12,Europe/London,2017-01-01T07:19:00Z,2017-01-01 07:19:00,1483255140000,55.976017,-3.1821985,0.0,,0,77.0,76.0,76.4,-1,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.1,,,,,,,1023.03,1023.03,0.0,0.0,0.0
