index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,weaBus.HDifHor,weaBus.TDryBul,thermalZone.TAir,totalHeatingPower.y,u
0,0,1,0,0.0,0.0,20.0,0.0,270.84,293.15,30566.451695055082,0.9126213592233009
1,300,1,300,0.0,0.0,20.0,0.0,270.82701932870367,297.51654925113075,33172.07489149737,0.9904173496406516
2,600,1,600,0.0,0.0,20.0,0.0,270.81392129629626,300.14769763376347,33159.40573495065,0.9900390871264669
3,900,1,900,0.0,0.0,20.0,0.0,270.80072187499997,301.5019548340956,33188.96710022629,0.9909216996595637
4,1200,1,1200,0.0,0.0,20.0,0.0,270.787437037037,302.22173895545626,3775.408650922805,0.11272222922708366
5,1500,1,1500,0.0,0.0,20.0,0.0,270.7740827546296,297.7786180327816,278.72144402785807,0.00832177531206658
6,1800,1,1800,0.0,0.0,20.0,0.0,270.760675,294.9621540872556,291.3906005745789,0.008700037826251424
7,2100,1,2100,0.0,0.0,20.0,0.0,270.74722974537036,293.4777375740482,278.72144402785807,0.00832177531206658
8,2400,1,2400,0.0,0.0,20.0,0.0,270.73376296296294,292.63037839863864,31516.638436059144,0.9409910477871642
9,2700,1,2700,0.0,0.0,20.0,0.0,270.72029062499996,297.2234463663895,33425.45802243178,0.9979825999243486
10,3000,1,3000,0.0,0.0,20.0,0.0,270.7068287037037,299.75710464368797,33302.98950914678,0.9943260622872273
11,3300,1,3300,0.0,0.0,20.0,0.0,270.6933931712963,300.97503238650995,33058.05248257688,0.9870129870129881
12,3600,1,3600,0.0,0.0,20.0,0.0,270.67999999999995,301.5344950702398,33058.05248257688,0.9870129870129881
13,3900,1,3900,0.0,0.0,20.0,0.0,270.6665203883495,301.812086834327,33036.93722166564,0.9863825494893456
14,4200,1,4200,0.0,0.0,20.0,0.0,270.6528317152103,301.941223620786,33011.5989085722,0.985626024460976
15,4500,1,4500,0.0,0.0,20.0,0.0,270.63895922330096,301.99585077728807,32889.130395287255,0.9819694868238564
16,4800,1,4800,0.0,0.0,20.0,0.0,270.6249281553398,301.9956240460168,2816.775805554265,0.08410036565376383
17,5100,1,5100,0.0,0.0,20.0,0.0,270.6107637540453,297.0497630665968,240.7139743876956,0.007186987769512046
18,5400,1,5400,0.0,0.0,20.0,0.0,270.5964912621359,294.1082929675587,266.0522874811372,0.007943512797881734
19,5700,1,5700,0.0,0.0,20.0,0.0,270.58213592233005,292.54948430565963,253.3831309344164,0.00756525028369689
20,6000,1,6000,0.0,0.0,20.0,0.0,270.56772297734625,291.6608783979613,30097.69290282641,0.8986256461984616
21,6300,1,6300,0.0,0.0,20.0,0.0,270.5532776699029,296.00812714844756,32665.308629628536,0.975286849073258
22,6600,1,6600,0.0,0.0,20.0,0.0,270.5388252427184,298.5358358470311,32669.53168181074,0.9754129365779851
23,6900,1,6900,0.0,0.0,20.0,0.0,270.5243909385113,299.7768649902068,32593.516742530413,0.9731433614928761
24,7200,1,7200,0.0,0.0,20.0,0.0,270.51,300.3868955104228,32559.73232507251,0.9721346614550503
25,7500,1,7500,0.0,0.0,20.0,0.0,270.49370276227603,300.6960519576556,32534.394011979068,0.9713781364266807
26,7800,1,7800,0.0,0.0,20.0,0.0,270.47363669953876,300.85596783040126,32475.271281427726,0.9696129113604853
27,8100,1,8100,0.0,0.0,20.0,0.0,270.44995776316796,300.9372915242868,32433.0407596053,0.9683520363132019
28,8400,1,8400,0.0,0.0,20.0,0.0,270.42282190454347,300.97659781041284,32407.70244651186,0.9675955112848322
29,8700,1,8700,0.0,0.0,20.0,0.0,270.3923850750452,300.9983410312926,32542.84011634353,0.9716303114361367
30,9000,1,9000,0.0,0.0,20.0,0.0,270.35880322605306,301.0355588763191,32458.379072698746,0.9691085613415716
31,9300,1,9300,0.0,0.0,20.0,0.0,270.3222323089468,301.0436830235308,32542.84011634353,0.9716303114361367
32,9600,1,9600,0.0,0.0,20.0,0.0,270.28282827510634,301.0647504097888,3433.3414241613427,0.10250914134409286
33,9900,1,9900,0.0,0.0,20.0,0.0,270.2407470759116,296.2983142385534,270.27533966337774,0.008069600302610022
34,10200,1,10200,0.0,0.0,20.0,0.0,270.19614466274237,293.358534524052,304.05975712129975,0.009078300340436269
35,10500,1,10500,0.0,0.0,20.0,0.0,270.14917698697855,291.82100913441275,299.8367049390592,0.00895221283570798
36,10800,1,10800,0.0,0.0,20.0,0.0,270.09999999999997,290.9581192758019,30866.288399994177,0.92157357205901
37,11100,1,11100,0.0,0.0,20.0,0.0,270.03340929133856,295.44977204036974,33231.19762204871,0.9921825747068471
38,11400,1,11400,0.0,0.0,20.0,0.0,269.93795695538057,298.0292780069962,33138.29047403941,0.9894086496028244
39,11700,1,11700,0.0,0.0,20.0,0.0,269.8194337007874,299.2915756124185,33159.40573495065,0.9900390871264669
40,12000,1,12000,0.0,0.0,20.0,0.0,269.68363023622044,299.93899988925295,33290.32035260006,0.9939477997730425
41,12300,1,12300,0.0,0.0,20.0,0.0,269.53633727034116,300.30348639542814,33340.99697878694,0.9954608498297819
42,12600,1,12600,0.0,0.0,20.0,0.0,269.383345511811,300.5126436201391,33493.02685734759,1.0
43,12900,1,12900,0.0,0.0,20.0,0.0,269.2304456692913,300.65933428180585,33476.13464861867,0.999495649981088
44,13200,1,13200,0.0,0.0,20.0,0.0,269.0834284514435,300.7448874723776,3158.843032315727,0.09431345353675463
45,13500,1,13500,0.0,0.0,20.0,0.0,268.9480845669291,295.8241791193825,270.27533966337774,0.008069600302610022
46,13800,1,13800,0.0,0.0,20.0,0.0,268.83020472440944,292.86025968899366,278.72144402785807,0.00832177531206658
47,14100,1,14100,0.0,0.0,20.0,0.0,268.7355796325459,291.31251046572015,282.9444962100985,0.008447862816794867
48,14400,1,14400,0.0,0.0,20.0,0.0,268.66999999999996,290.45054211302863,282.9444962100985,0.008447862816794867
49,14700,1,14700,0.0,0.0,20.0,0.0,268.6222788100137,289.9285085897918,278.72144402785807,0.00832177531206658
50,15000,1,15000,0.0,0.0,20.0,0.0,268.5773360768175,289.5792397697244,261.8292352988968,0.007817425293153447
51,15300,1,15300,0.0,0.0,20.0,0.0,268.5351230555555,289.3169911383805,257.6061831166569,0.007691337788425177
52,15600,1,15600,0.0,0.0,20.0,0.0,268.49559100137174,289.1057551793994,30545.3364341439,0.9119909216996601
53,15900,1,15900,0.0,0.0,20.0,0.0,268.45869116941014,293.8959886159903,33066.49858694134,0.9872651620224442
54,16200,1,16200,0.0,0.0,20.0,0.0,268.42437481481477,296.6763208507143,33129.844369674945,0.9891564745933683
55,16500,1,16500,0.0,0.0,20.0,0.0,268.39259319272975,298.0872602690452,33108.729108763764,0.9885260370697275
56,16800,1,16800,0.0,0.0,20.0,0.0,268.363297558299,298.8229432460424,33053.829430394624,0.9868868995082594
57,17100,1,17100,0.0,0.0,20.0,0.0,268.33643916666665,299.21965820551856,33104.50605658151,0.9883999495649988
58,17400,1,17400,0.0,0.0,20.0,0.0,268.3119692729767,299.4641036339813,33163.628787132846,0.9901651746311939
59,17700,1,17700,0.0,0.0,20.0,0.0,268.2898391323731,299.63030133584175,33273.42814387113,0.9934434497541305
60,18000,1,18000,0.0,0.0,20.0,0.0,268.27,299.76285359341887,3446.010580708063,0.1028874038582777
61,18300,1,18300,0.0,0.0,20.0,0.0,268.25040019393595,294.96006448295714,278.72144402785807,0.00832177531206658
62,18600,1,18600,0.0,0.0,20.0,0.0,268.22948181259164,292.02470243787815,291.3906005745789,0.008700037826251424
63,18900,1,18900,0.0,0.0,20.0,0.0,268.2079367816092,290.50562816554816,266.0522874811372,0.007943512797881734
64,19200,1,19200,0.0,0.0,20.0,0.0,268.1864570266307,289.6662617330783,30642.466634335404,0.91489093430841
65,19500,1,19500,0.0,0.0,20.0,0.0,268.1657344732983,294.15594937357594,32944.030073656395,0.9836086243853246
66,19800,1,19800,0.0,0.0,20.0,0.0,268.14646104725415,296.7374909804895,32952.47617802086,0.9838607993947805
67,20100,1,20100,0.0,0.0,20.0,0.0,268.12932867414025,298.03557715602483,32922.914812745155,0.982978186861682
68,20400,1,20400,0.0,0.0,20.0,0.0,268.11502927959884,298.70891561489145,2766.0991793673816,0.08258731559702445
69,20700,1,20700,0.0,0.0,20.0,0.0,268.10425478927203,294.12853514825093,253.3831309344164,0.00756525028369689
70,21000,1,21000,0.0,0.0,20.0,0.0,268.0976971288018,291.4233447913186,253.3831309344164,0.00756525028369689
71,21300,1,21300,0.0,0.0,20.0,0.0,268.09604822383045,290.0303877141033,266.0522874811372,0.007943512797881734
72,21600,1,21600,0.0,0.0,20.0,0.0,268.09999999999997,289.2670516079883,30068.13153755077,0.8977430336653649
73,21900,1,21900,0.0,0.0,20.0,0.0,268.10772019382466,293.70309071834015,32944.030073656395,0.9836086243853246
74,22200,1,22200,0.0,0.0,20.0,0.0,268.11681428893394,296.3621068892307,33028.49111730118,0.9861303744798896
75,22500,1,22500,0.0,0.0,20.0,0.0,268.127130831643,297.71804209760677,33129.844369674945,0.9891564745933683
76,22800,1,22800,0.0,0.0,20.0,0.0,268.13851836826683,298.4490845075554,3758.5164421938416,0.11221787920817047
77,23100,1,23100,0.0,0.0,20.0,0.0,268.1508254451206,294.03237594942397,261.8292352988968,0.007817425293153447
78,23400,1,23400,0.0,0.0,20.0,0.0,268.16390060851927,291.25865143765185,270.27533966337774,0.008069600302610022
79,23700,1,23700,0.682568026834529,0.03935185185185185,20.0,0.6767618312757203,268.17759240477795,289.82897911966194,274.4983918456176,0.008195687807338292
