index,seconds_of_day,day_of_year,timestamp,weaBus.HDirNor,totalHeatingPower.y,thermalZone.TAir,weaBus.TDryBul,weaDat.weaBus.HGloHor,weaBus.HDifHor,roomTempUpperSetpoint,u
0,0,1,0,0.0,8051.323111756992,293.15,271.82,0.0,0.0,21.0,0.9126213592233009
1,300,1,300,0.0,8737.654468479035,294.7546870230396,271.8280908161068,0.0,0.0,21.0,0.9904173496406519
2,600,1,600,0.0,8734.317363016853,295.816684769309,271.8357342807924,0.0,0.0,21.0,0.9900390871264669
3,900,1,900,0.0,8742.103942428601,296.3978446508624,271.84298691860465,0.0,0.0,21.0,0.9909216996595639
4,1200,1,1200,0.0,994.4574277301404,296.72538349540736,271.84990525409125,0.0,0.0,21.0,0.11272222922708366
5,1500,1,1500,0.0,73.41632016799694,294.77333700537116,271.8565458118002,0.0,0.0,21.0,0.00832177531206658
6,1800,1,1800,0.0,76.75342563017861,293.4757745770788,271.86296511627904,0.0,0.0,21.0,0.008700037826251424
7,2100,1,2100,0.0,73.41632016799694,292.7790597960723,271.8692196920758,0.0,0.0,21.0,0.00832177531206658
8,2400,1,2400,0.0,8301.606021420617,292.4000721776403,271.8753660637381,0.0,0.0,21.0,0.9409910477871641
9,2700,1,2700,0.0,8804.396577722668,294.4645668685979,271.8814607558139,0.0,0.0,21.0,0.9979825999243487
10,3000,1,3000,0.0,8772.137891588234,295.7159623727754,271.887560292851,0.0,0.0,21.0,0.9943260622872273
11,3300,1,3300,0.0,8707.620519319398,296.38728938946355,271.893721199397,0.0,0.0,21.0,0.987012987012988
12,3600,1,3600,0.0,8707.620519319398,296.7402716341209,271.9,0.0,0.0,21.0,0.987012987012988
13,3900,1,3900,0.0,8702.05867688242,296.94262611098725,271.90602887294085,0.0,0.0,21.0,0.9863825494893456
14,4200,1,4200,0.0,8695.384465958055,297.0600196282225,271.911429869186,0.0,0.0,21.0,0.9856260244609758
15,4500,1,4500,0.0,8663.125779823638,297.13284740978753,271.916244322311,0.0,0.0,21.0,0.9819694868238563
16,4800,1,4800,0.0,741.9497810917272,297.17441859796054,271.92051356589144,0.0,0.0,21.0,0.08410036565376383
17,5100,1,5100,0.0,63.4050037814519,295.0186953849821,271.9242789335029,0.0,0.0,21.0,0.007186987769512046
18,5400,1,5400,0.0,70.07921470581526,293.67497425770273,271.9275817587209,0.0,0.0,21.0,0.007943512797881734
19,5700,1,5700,0.0,66.74210924363358,292.95122632339354,271.9304633751211,0.0,0.0,21.0,0.00756525028369689
20,6000,1,6000,0.0,7927.85020965627,292.55466651487217,271.93296511627904,0.0,0.0,21.0,0.8986256461984616
21,6300,1,6300,0.0,8604.170249991768,294.5045397432924,271.9351283157703,0.0,0.0,21.0,0.9752868490732581
22,6600,1,6600,0.0,8605.28261847915,295.73948269833676,271.9369943071705,0.0,0.0,21.0,0.975412936577985
23,6900,1,6900,0.0,8585.259985706061,296.4079651928569,271.9386044240552,0.0,0.0,21.0,0.9731433614928761
24,7200,1,7200,0.0,8576.361037806915,296.7687915534965,271.94,0.0,0.0,21.0,0.9721346614550505
25,7500,1,7500,0.0,8569.686826882551,296.9686748768348,271.93760844713745,0.0,0.0,21.0,0.9713781364266807
26,7800,1,7800,0.0,8554.113668059043,297.08245709089823,271.9282494668635,0.0,0.0,21.0,0.9696129113604853
27,8100,1,8100,0.0,8542.989983185098,297.1477456976184,271.9125528266486,0.0,0.0,21.0,0.9683520363132019
28,8400,1,8400,0.0,8536.315772260734,297.188032929628,271.8911482939632,0.0,0.0,21.0,0.9675955112848321
29,8700,1,8700,0.0,8571.911563857333,297.21582720207846,271.8646656362779,0.0,0.0,21.0,0.9716303114361365
30,9000,1,9000,0.0,8549.664194109462,297.2481195863205,271.83373462106294,0.0,0.0,21.0,0.9691085613415718
31,9300,1,9300,0.0,8571.911563857333,297.2667622399371,271.798985015789,0.0,0.0,21.0,0.9716303114361365
32,9600,1,9600,0.0,904.355580251235,297.2901574894671,271.7610465879265,0.0,0.0,21.0,0.10250914134409286
33,9900,1,9900,0.0,71.1915831932092,295.1899179869125,271.72054910494586,0.0,0.0,21.0,0.008069600302610022
34,10200,1,10200,0.0,80.0905310923603,293.82915098330204,271.67812233431755,0.0,0.0,21.0,0.009078300340436269
35,10500,1,10500,0.0,78.97816260496634,293.0930295572422,271.63439604351214,0.0,0.0,21.0,0.00895221283570798
36,10800,1,10800,0.0,8130.301274361968,292.6860721966792,271.59,0.0,0.0,21.0,0.92157357205901
37,11100,1,11100,0.0,8753.227627302544,294.6793706462358,271.535403277293,0.0,0.0,21.0,0.9921825747068471
38,11400,1,11400,0.0,8728.755520579873,295.91890108640547,271.46326913527696,0.0,0.0,21.0,0.9894086496028243
39,11700,1,11700,0.0,8734.317363016853,296.57836662125516,271.37751862098315,0.0,0.0,21.0,0.9900390871264669
40,12000,1,12000,0.0,8768.800786126054,296.9373850369122,271.2820727814428,0.0,0.0,21.0,0.9939477997730426
41,12300,1,12300,0.0,8782.14920797478,297.14278682333793,271.1808526636873,0.0,0.0,21.0,0.9954608498297819
42,12600,1,12600,0.0,8822.19447352096,297.26049271591614,271.0777793147478,0.0,0.0,21.0,1.0
43,12900,1,12900,0.0,8817.744999571394,297.3388626848273,270.97677378165565,0.0,0.0,21.0,0.999495649981088
44,13200,1,13200,0.0,832.0516285706326,297.38423218029214,270.88175711144214,0.0,0.0,21.0,0.09431345353675463
45,13500,1,13500,0.0,71.1915831932092,295.2058339271407,270.7966503511385,0.0,0.0,21.0,0.008069600302610022
46,13800,1,13800,0.0,73.41632016799694,293.8221510081305,270.7253745477761,0.0,0.0,21.0,0.00832177531206658
47,14100,1,14100,0.0,74.52868865539088,293.0694619987552,270.67185074838613,0.0,0.0,21.0,0.008447862816794867
48,14400,1,14400,0.0,74.52868865539088,292.65293617207954,270.64,0.0,0.0,21.0,0.008447862816794867
49,14700,1,14700,0.0,73.41632016799694,292.41593491988385,270.62191008756844,0.0,0.0,21.0,0.00832177531206658
50,15000,1,15000,0.0,68.96684621842131,292.2758109913097,270.6068870779176,0.0,0.0,21.0,0.007817425293153447
51,15300,1,15300,0.0,67.85447773102753,292.186593035494,270.59467944089124,0.0,0.0,21.0,0.007691337788425178
52,15600,1,15600,0.0,8045.761269320028,292.124034218006,270.5850356463333,0.0,0.0,21.0,0.9119909216996601
53,15900,1,15900,0.0,8709.845256294182,294.2817326271537,270.5777041640877,0.0,0.0,21.0,0.9872651620224442
54,16200,1,16200,0.0,8726.53078360509,295.6209621027854,270.5724334639983,0.0,0.0,21.0,0.9891564745933684
55,16500,1,16500,0.0,8720.968941168127,296.3468509618755,270.568972015909,0.0,0.0,21.0,0.9885260370697276
56,16800,1,16800,0.0,8706.508150832,296.739618819737,270.56706828966367,0.0,0.0,21.0,0.9868868995082593
57,17100,1,17100,0.0,8719.856572680726,296.9536517849101,270.56647075510625,0.0,0.0,21.0,0.9883999495649987
58,17400,1,17400,0.0,8735.429731504237,297.0774244789294,270.5669278820805,0.0,0.0,21.0,0.9901651746311941
59,17700,1,17700,0.0,8764.351312176486,297.1548120009017,270.5681881404305,0.0,0.0,21.0,0.9934434497541303
