index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,13473.764323755739,0.0,0.0,0.0,23.0,271.82,0.912621359223301
1,300,1,300,296.7571343876027,14622.329201865357,0.0,0.0,0.0,23.0,271.8280908161068,0.9904173496406519
2,600,1,600,298.6737174824934,14616.744607644403,0.0,0.0,0.0,23.0,271.8357342807924,0.9900390871264669
3,900,1,900,299.51066095471685,14629.77532749328,0.0,0.0,0.0,23.0,271.84298691860465,0.9909216996595639
4,1200,1,1200,299.8994840931717,1664.2090778443821,0.0,0.0,0.0,23.0,271.84990525409125,0.11272222922708366
5,1500,1,1500,295.8470578393701,122.86107286099465,0.0,0.0,0.0,23.0,271.8565458118002,0.00832177531206658
6,1800,1,1800,293.63854426453565,128.44566708194895,0.0,0.0,0.0,23.0,271.86296511627904,0.008700037826251424
7,2100,1,2100,292.69411917370974,122.86107286099465,0.0,0.0,0.0,23.0,271.8692196920758,0.00832177531206658
8,2400,1,2400,292.27350220861126,13892.60889032731,0.0,0.0,0.0,23.0,271.8753660637381,0.9409910477871642
9,2700,1,2700,296.5846148585907,14734.021086284443,0.0,0.0,0.0,23.0,271.8814607558139,0.9979825999243487
10,3000,1,3000,298.680176174458,14680.036675481866,0.0,0.0,0.0,23.0,271.887560292851,0.9943260622872272
11,3300,1,3300,299.56067404489767,14572.067853876768,0.0,0.0,0.0,23.0,271.893721199397,0.9870129870129881
12,3600,1,3600,299.91537842038906,14572.067853876768,0.0,0.0,0.0,23.0,271.9,0.9870129870129881
13,3900,1,3900,300.0865983393274,14562.760196841826,0.0,0.0,0.0,23.0,271.90602887294085,0.9863825494893456
14,4200,1,4200,300.1751678985489,14551.591008399919,0.0,0.0,0.0,23.0,271.911429869186,0.9856260244609759
15,4500,1,4500,300.2273315514236,14497.606597597369,0.0,0.0,0.0,23.0,271.916244322311,0.9819694868238563
16,4800,1,4800,300.2495071100311,1241.6414484588408,0.0,0.0,0.0,23.0,271.92051356589144,0.08410036565376383
17,5100,1,5100,295.93261945216557,106.10729019813175,0.0,0.0,0.0,23.0,271.9242789335029,0.007186987769512046
18,5400,1,5400,293.7305354884235,117.27647864004035,0.0,0.0,0.0,23.0,271.9275817587209,0.007943512797881734
19,5700,1,5700,292.7759804111062,111.69188441908604,0.0,0.0,0.0,23.0,271.9304633751211,0.00756525028369689
20,6000,1,6000,292.33877484923414,13267.134337580428,0.0,0.0,0.0,23.0,271.93296511627904,0.8986256461984616
21,6300,1,6300,296.42977607812355,14398.945433027186,0.0,0.0,0.0,23.0,271.9351283157703,0.975286849073258
22,6600,1,6600,298.51646721973293,14400.806964434152,0.0,0.0,0.0,23.0,271.9369943071705,0.9754129365779851
23,6900,1,6900,299.4009273223695,14367.299399108426,0.0,0.0,0.0,23.0,271.9386044240552,0.9731433614928761
24,7200,1,7200,299.7720851100845,14352.407147852557,0.0,0.0,0.0,23.0,271.94,0.9721346614550503
25,7500,1,7500,299.9355312021879,14341.237959410648,0.0,0.0,0.0,23.0,271.93760844713745,0.9713781364266807
26,7800,1,7800,300.0139615935829,14315.17651971287,0.0,0.0,0.0,23.0,271.9282494668635,0.9696129113604853
27,8100,1,8100,300.048571073283,14296.561205643013,0.0,0.0,0.0,23.0,271.9125528266486,0.9683520363132019
28,8400,1,8400,300.06782114341974,14285.392017201106,0.0,0.0,0.0,23.0,271.8911482939632,0.9675955112848322
29,8700,1,8700,300.08261574420334,14344.961022224608,0.0,0.0,0.0,23.0,271.8646656362779,0.9716303114361367
30,9000,1,9000,300.1178098286374,14307.730394084923,0.0,0.0,0.0,23.0,271.83373462106294,0.9691085613415716
31,9300,1,9300,300.12888023977405,14344.961022224608,0.0,0.0,0.0,23.0,271.798985015789,0.9716303114361367
32,9600,1,9600,300.1533789814485,1513.425033878616,0.0,0.0,0.0,23.0,271.7610465879265,0.10250914134409286
33,9900,1,9900,295.9669564419965,119.1380100470252,0.0,0.0,0.0,23.0,271.72054910494586,0.008069600302610022
34,10200,1,10200,293.72618930342696,134.03026130290326,0.0,0.0,0.0,23.0,271.67812233431755,0.009078300340436269
35,10500,1,10500,292.74961819028823,132.16872989591837,0.0,0.0,0.0,23.0,271.63439604351214,0.00895221283570798
36,10800,1,10800,292.29661435878336,13605.933053651674,0.0,0.0,0.0,23.0,271.59,0.92157357205901
37,11100,1,11100,296.4800126053906,14648.390641563135,0.0,0.0,0.0,23.0,271.535403277293,0.9921825747068471
38,11400,1,11400,298.5691231379304,14607.43695060946,0.0,0.0,0.0,23.0,271.46326913527696,0.9894086496028243
39,11700,1,11700,299.43393487015175,14616.744607644403,0.0,0.0,0.0,23.0,271.37751862098315,0.9900390871264669
40,12000,1,12000,299.8044289901425,14674.452081260913,0.0,0.0,0.0,23.0,271.2820727814428,0.9939477997730425
41,12300,1,12300,299.98559863049155,14696.790458144731,0.0,0.0,0.0,23.0,271.1808526636873,0.9954608498297819
42,12600,1,12600,300.07346737404646,14763.805588796182,0.0,0.0,0.0,23.0,271.0777793147478,1.0
43,12900,1,12900,300.1383502748936,14756.359463168259,0.0,0.0,0.0,23.0,270.97677378165565,0.999495649981088
44,13200,1,13200,300.1691806568412,1392.425492424607,0.0,0.0,0.0,23.0,270.88175711144214,0.09431345353675463
45,13500,1,13500,295.80948708391037,119.1380100470252,0.0,0.0,0.0,23.0,270.7966503511385,0.008069600302610022
46,13800,1,13800,293.53238789514126,122.86107286099465,0.0,0.0,0.0,23.0,270.7253745477761,0.00832177531206658
47,14100,1,14100,292.5367880087747,124.7226042679795,0.0,0.0,0.0,23.0,270.67185074838613,0.008447862816794867
48,14400,1,14400,292.07564015575485,124.7226042679795,0.0,0.0,0.0,23.0,270.64,0.008447862816794867
49,14700,1,14700,291.83887225485745,122.86107286099465,0.0,0.0,0.0,23.0,270.62191008756844,0.00832177531206658
50,15000,1,15000,291.6960151019067,115.41494723305549,0.0,0.0,0.0,23.0,270.6068870779176,0.007817425293153447
51,15300,1,15300,291.5895671404619,113.5534158260709,0.0,0.0,0.0,23.0,270.59467944089124,0.007691337788425178
52,15600,1,15600,291.5027147041145,13464.456666720824,0.0,0.0,0.0,23.0,270.5850356463333,0.9119909216996601
53,15900,1,15900,295.7986068253383,14575.79091669073,0.0,0.0,0.0,23.0,270.5777041640877,0.9872651620224442
54,16200,1,16200,297.96126266598316,14603.7138877955,0.0,0.0,0.0,23.0,270.5724334639983,0.9891564745933684
55,16500,1,16500,298.8839508525483,14594.406230760585,0.0,0.0,0.0,23.0,270.568972015909,0.9885260370697275
56,16800,1,16800,299.27720781393515,14570.206322469774,0.0,0.0,0.0,23.0,270.56706828966367,0.9868868995082593
57,17100,1,17100,299.4457695982706,14592.544699353592,0.0,0.0,0.0,23.0,270.56647075510625,0.9883999495649987
58,17400,1,17400,299.5356180137164,14618.60613905137,0.0,0.0,0.0,23.0,270.5669278820805,0.990165174631194
59,17700,1,17700,299.59317750646613,14667.00595563299,0.0,0.0,0.0,23.0,270.5681881404305,0.9934434497541305
60,18000,1,18000,299.64498758667366,1519.0096280995701,0.0,0.0,0.0,23.0,270.57,0.1028874038582777
61,18300,1,18300,295.37011122137193,122.86107286099465,0.0,0.0,0.0,23.0,270.5730275376131,0.00832177531206658
62,18600,1,18600,293.09178531723893,128.44566708194895,0.0,0.0,0.0,23.0,270.5778463007044,0.008700037826251424
63,18900,1,18900,292.1016392015531,117.27647864004035,0.0,0.0,0.0,23.0,270.5840719650332,0.007943512797881734
64,19200,1,19200,291.64255920750935,13507.271889081463,0.0,0.0,0.0,23.0,270.59132020635917,0.91489093430841
65,19500,1,19500,295.79881817670434,14521.80650588818,0.0,0.0,0.0,23.0,270.5992067004417,0.9836086243853246
66,19800,1,19800,297.8713265956117,14525.52956870214,0.0,0.0,0.0,23.0,270.60734712304026,0.9838607993947805
67,20100,1,20100,298.7481972962256,14512.498848853238,0.04161634460547504,0.0842527777777778,0.09394733061218336,23.0,270.6153571499144,0.982978186861682
68,20400,1,20400,299.12188903946156,1219.3030715750238,0.1614331723027375,0.3445555555555556,0.38033183927552594,23.0,270.6228524568235,0.08258731559702445
69,20700,1,20700,294.9335976915923,111.69188441908604,0.35190217391304346,0.7922250000000003,0.8659673012302167,23.0,270.6294487195272,0.00756525028369689
70,21000,1,21000,292.79044506973906,111.69188441908604,0.6054750402576488,1.4385777777777782,1.5576674917164444,23.0,270.6347616137848,0.00756525028369689
71,21300,1,21300,291.86293598747665,117.27647864004035,0.9146034621578099,2.294930555555556,2.4622461859743976,23.0,270.63840681535595,0.007943512797881734
72,21600,1,21600,291.43524775269066,13254.103617731553,1.2717391304347825,3.3726000000000007,3.586517159244265,23.0,270.64,0.8977430336653649
73,21900,1,21900,295.5264260526187,14521.80650588818,1.6693337359098226,4.682902777777779,4.937294186766235,23.0,270.63423414074344,0.9836086243853246
74,22200,1,22200,297.65939778520686,14559.037134027865,2.0998389694041864,6.237155555555556,6.5213910437805,23.0,270.61739236799076,0.9861303744798896
75,22500,1,22500,298.57848156105115,14603.7138877955,2.55570652173913,8.046675,8.345621505527243,23.0,270.5914755935684,0.9891564745933684
76,22800,1,22800,298.99674024856296,1656.762952216442,3.0293880837359097,10.12277777777778,10.416799347246656,23.0,270.55848472930285,0.11221787920817047
