index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
0,0,1,0,0.0,6753.5488131575685,23.0,0.0,270.84,0.0,293.15,0.9126213592233009
1,300,1,300,0.0,7329.251993278912,23.0,0.0,270.82701932870367,0.0,294.0757402984753,0.9904173496406518
2,600,1,600,0.0,7326.452788189181,23.0,0.0,270.81392129629626,0.0,294.78792512163886,0.9900390871264669
3,900,1,900,0.0,7332.984266731878,23.0,0.0,270.80072187499997,0.0,295.23022808935036,0.9909216996595638
4,1200,1,1200,0.0,834.1631167398274,23.0,0.0,270.787437037037,0.0,295.5129518942967,0.11272222922708368
5,1500,1,1500,0.0,61.582511974081214,23.0,0.0,270.7740827546296,0.0,294.14122304584225,0.00832177531206658
6,1800,1,1800,0.0,64.38171706381218,23.0,0.0,270.760675,0.0,293.1150503741738,0.008700037826251424
7,2100,1,2100,0.0,61.582511974081214,23.0,0.0,270.74722974537036,0.0,292.48527365308894,0.00832177531206658
8,2400,1,2400,0.0,6963.489194887391,23.0,0.0,270.73376296296294,0.0,292.0948721177054,0.9409910477871642
9,2700,1,2700,0.0,7385.236095073532,23.0,0.0,270.72029062499996,0.0,293.50161924521353,0.9979825999243488
10,3000,1,3000,0.0,7358.177112539456,23.0,0.0,270.7068287037037,0.0,294.46794086055223,0.9943260622872272
11,3300,1,3300,0.0,7304.059147471333,23.0,0.0,270.6933931712963,0.0,295.0592190688788,0.9870129870129881
12,3600,1,3600,0.0,7304.059147471333,23.0,0.0,270.67999999999995,0.0,295.41455919931684,0.9870129870129881
13,3900,1,3900,0.0,7299.393805655106,23.0,0.0,270.6665203883495,0.0,295.64431201531266,0.9863825494893456
14,4200,1,4200,0.0,7293.795395475645,23.0,0.0,270.6528317152103,0.0,295.7906925363566,0.9856260244609759
