index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.TDryBul,totalHeatingPower.y,thermalZone.TAir,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,u
0,0,1,0,0.0,271.82,10726.737330439717,293.15,0.0,0.0,23.5,0.9126213592233009
1,300,1,300,0.0,271.8280908161068,11641.13314874331,294.82395919287455,0.0,0.0,23.5,0.9904173496406518
2,600,1,600,0.0,271.8357342807924,11636.68713990229,295.97453886012937,0.0,0.0,23.5,0.990039087126467
3,900,1,900,0.0,271.84298691860465,11647.061160531328,296.63612476869497,0.0,0.0,23.5,0.9909216996595638
4,1200,1,1200,0.0,271.84990525409125,1324.9106346246358,297.02485555427495,0.0,0.0,23.5,0.11272222922708366
5,1500,1,1500,0.0,271.8565458118002,97.81219450248989,295.07419840723725,0.0,0.0,23.5,0.00832177531206658
6,1800,1,1800,0.0,271.86296511627904,102.25820334351216,293.71537925587364,0.0,0.0,23.5,0.008700037826251424
7,2100,1,2100,0.0,271.8692196920758,97.81219450248989,292.94615977163085,0.0,0.0,23.5,0.00832177531206658
8,2400,1,2400,0.0,271.8753660637381,11060.187993516387,292.5062600307528,0.0,0.0,23.5,0.9409910477871642
9,2700,1,2700,0.0,271.8814607558139,11730.053325563757,294.5691382776722,0.0,0.0,23.5,0.9979825999243487
10,3000,1,3000,0.0,271.887560292851,11687.075240100527,295.88435203310166,0.0,0.0,23.5,0.9943260622872273
11,3300,1,3300,0.0,271.893721199397,11601.11906917411,296.6274093320493,0.0,0.0,23.5,0.9870129870129881
12,3600,1,3600,0.0,271.9,11601.11906917411,297.0391458624052,0.0,0.0,23.5,0.9870129870129881
13,3900,1,3900,0.0,271.90602887294085,11593.70905443906,297.284438539258,0.0,0.0,23.5,0.9863825494893456
14,4200,1,4200,0.0,271.911429869186,11584.817036757015,297.4307927867684,0.0,0.0,23.5,0.9856260244609759
15,4500,1,4500,0.0,271.916244322311,11541.838951293807,297.52272836433184,0.0,0.0,23.5,0.9819694868238563
16,4800,1,4800,0.0,271.92051356589144,988.4959656539517,297.57640680966534,0.0,0.0,23.5,0.08410036565376383
17,5100,1,5100,0.0,271.9242789335029,84.47416797942309,295.38548281724934,0.0,0.0,23.5,0.007186987769512046
18,5400,1,5400,0.0,271.9275817587209,93.36618566146763,293.95644515117027,0.0,0.0,23.5,0.007943512797881734
19,5700,1,5700,0.0,271.9304633751211,88.92017682044535,293.1473069324832,0.0,0.0,23.5,0.00756525028369689
20,6000,1,6000,0.0,271.93296511627904,10562.235003321894,292.679520128891,0.0,0.0,23.5,0.8986256461984616
21,6300,1,6300,0.0,271.9351283157703,11463.292795102421,294.6206653387098,0.0,0.0,23.5,0.9752868490732581
22,6600,1,6600,0.0,271.9369943071705,11464.774798049413,295.9128236632595,0.0,0.0,23.5,0.975412936577985
23,6900,1,6900,0.0,271.9386044240552,11438.09874500328,296.6482286902258,0.0,0.0,23.5,0.9731433614928761
24,7200,1,7200,0.0,271.94,11426.242721427227,297.0669136804387,0.0,0.0,23.5,0.9721346614550502
25,7500,1,7500,0.0,271.93760844713745,11417.350703745184,297.3089264033928,0.0,0.0,23.5,0.9713781364266807
26,7800,1,7800,0.0,271.9282494668635,11396.602662487086,297.4510572291947,0.0,0.0,23.5,0.9696129113604853
27,8100,1,8100,0.0,271.9125528266486,11381.782633017005,297.5349669111207,0.0,0.0,23.5,0.9683520363132019
28,8400,1,8400,0.0,271.8911482939632,11372.89061533496,297.58721351863846,0.0,0.0,23.5,0.9675955112848322
29,8700,1,8700,0.0,271.8646656362779,11420.314709639191,297.6230355209314,0.0,0.0,23.5,0.9716303114361367
30,9000,1,9000,0.0,271.83373462106294,11390.67465069905,297.6599485029395,0.0,0.0,23.5,0.9691085613415716
31,9300,1,9300,0.0,271.798985015789,11420.314709639191,297.6816343727927,0.0,0.0,23.5,0.9716303114361367
32,9600,1,9600,0.0,271.7610465879265,1204.8683959170346,297.706933693873,0.0,0.0,23.5,0.10250914134409286
