index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
0,0,1,0,0.0,14979.214948960433,20.5,0.0,271.82,0.0,293.15,0.9126213592233009
1,300,1,300,0.0,16256.111277160035,20.5,0.0,271.8280908161068,0.0,295.4072729146618,0.9904173496406518
2,600,1,600,0.0,16249.90270506182,20.5,0.0,271.8357342807924,0.0,296.86091988969116,0.9900390871264669
3,900,1,900,0.0,16264.389373290971,20.5,0.0,271.84298691860465,0.0,297.64656359447366,0.9909216996595638
4,1200,1,1200,0.0,1850.1544852681177,20.5,0.0,271.84990525409125,0.0,298.0813868531869,0.11272222922708366
5,1500,1,1500,0.0,136.5885861607335,20.5,0.0,271.8565458118002,0.0,295.5759212090943,0.00832177531206658
6,1800,1,1800,0.0,142.79715825894868,20.5,0.0,271.86296511627904,0.0,293.91895966777895,0.008700037826251424
7,2100,1,2100,0.0,136.5885861607335,20.5,0.0,271.8692196920758,0.0,293.0392910577885,0.00832177531206658
8,2400,1,2400,0.0,15444.85785632657,20.5,0.0,271.8753660637381,0.0,292.56281986168597,0.9409910477871642
9,2700,1,2700,0.0,16380.28271912434,20.5,0.0,271.8814607558139,0.0,295.21963738644115,0.9979825999243487
10,3000,1,3000,0.0,16320.266522174907,20.5,0.0,271.887560292851,0.0,296.81123788508233,0.9943260622872273
11,3300,1,3300,0.0,16200.234128276099,20.5,0.0,271.893721199397,0.0,297.6504301756663,0.9870129870129881
12,3600,1,3600,0.0,16200.234128276099,20.5,0.0,271.9,0.0,298.0817999651055,0.9870129870129881
13,3900,1,3900,0.0,16189.886508112388,20.5,0.0,271.90602887294085,0.0,298.3219589535063,0.9863825494893456
14,4200,1,4200,0.0,16177.469363915958,20.5,0.0,271.911429869186,0.0,298.45638402471894,0.9856260244609759
15,4500,1,4500,0.0,16117.453166966554,20.5,0.0,271.916244322311,0.0,298.5348303145146,0.9819694868238563
16,4800,1,4800,0.0,1380.372529836505,20.5,0.0,271.92051356589144,0.0,298.5741831081574,0.08410036565376383
17,5100,1,5100,0.0,117.96286986608804,20.5,0.0,271.9242789335029,0.0,295.7914037533375,0.007186987769512046
18,5400,1,5400,0.0,130.38001406251834,20.5,0.0,271.9275817587209,0.0,294.06657720253287,0.007943512797881734
19,5700,1,5700,0.0,124.17144196430318,20.5,0.0,271.9304633751211,0.0,293.14675404338226,0.00756525028369689
20,6000,1,6000,0.0,14749.49778132647,20.5,0.0,271.93296511627904,0.0,292.6406861277792,0.8986256461984616
21,6300,1,6300,0.0,16007.76839323143,20.5,0.0,271.9351283157703,0.0,295.1474385475516,0.975286849073258
22,6600,1,6600,0.0,16009.837917264149,20.5,0.0,271.9369943071705,0.0,296.71642409204975,0.9754129365779851
23,6900,1,6900,0.0,15972.586484674857,20.5,0.0,271.9386044240552,0.0,297.55072111041716,0.9731433614928761
24,7200,1,7200,0.0,15956.03029241296,20.5,0.0,271.94,0.0,297.9908348887741,0.9721346614550503
25,7500,1,7500,0.0,15943.61314821653,20.5,0.0,271.93760844713745,0.0,298.22871577748964,0.9713781364266807
26,7800,1,7800,0.0,15914.639811758201,20.5,0.0,271.9282494668635,0.0,298.35704277514805,0.9696129113604853
27,8100,1,8100,0.0,15893.944571430808,20.5,0.0,271.9125528266486,0.0,298.42542969959845,0.9683520363132019
28,8400,1,8400,0.0,15881.527427234378,20.5,0.0,271.8911482939632,0.0,298.46439469368596,0.9675955112848322
29,8700,1,8700,0.0,15947.752196281997,20.5,0.0,271.8646656362779,0.0,298.4875894611819,0.9716303114361367
30,9000,1,9000,0.0,15906.36171562724,20.5,0.0,271.83373462106294,0.0,298.51759440419164,0.9691085613415716
31,9300,1,9300,0.0,15947.752196281997,20.5,0.0,271.798985015789,0.0,298.5306935948066,0.9716303114361367
32,9600,1,9600,0.0,1682.5230386163082,20.5,0.0,271.7610465879265,0.0,298.5504839888007,0.10250914134409286
33,9900,1,9900,0.0,132.44953809525683,20.5,0.0,271.72054910494586,0.0,295.8431557486911,0.008069600302610022
34,10200,1,10200,0.0,149.00573035716383,20.5,0.0,271.67812233431755,0.0,294.0998438052663,0.009078300340436269
35,10500,1,10500,0.0,146.93620632442534,20.5,0.0,271.63439604351214,0.0,293.165727885242,0.00895221283570798
36,10800,1,10800,0.0,15126.151155284875,20.5,0.0,271.59,0.0,292.6511176512454,0.92157357205901
37,11100,1,11100,0.0,16285.084613618363,20.5,0.0,271.535403277293,0.0,295.2187367731752,0.9921825747068471
38,11400,1,11400,0.0,16239.55508489811,20.5,0.0,271.46326913527696,0.0,296.7960272897684,0.9894086496028244
39,11700,1,11700,0.0,16249.90270506182,20.5,0.0,271.37751862098315,0.0,297.6248962301878,0.9900390871264669
40,12000,1,12000,0.0,16314.05795007669,20.5,0.0,271.2820727814428,0.0,298.06642170321174,0.9939477997730425
41,12300,1,12300,0.0,16338.892238469552,20.5,0.0,271.1808526636873,0.0,298.3152952910598,0.9954608498297819
42,12600,1,12600,0.0,16413.395103648134,20.5,0.0,271.0777793147478,0.0,298.4538801559883,1.0
43,12900,1,12900,0.0,16405.117007517198,20.5,0.0,270.97677378165565,0.0,298.5443986941603,0.999495649981088
