index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,totalHeatingPower.y,weaBus.HDifHor,roomTempUpperSetpoint,thermalZone.TAir,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,0.0,5675.121003157384,0.0,20.0,293.15,0.0,277.22999999999996,0.9126213592233009
1,300,1,300,0.0,6158.894097789625,0.0,20.0,294.90777106986826,0.0,277.25013364438655,0.9904173496406518
2,600,1,600,0.0,6156.541878528853,0.0,20.0,295.96452813091696,0.0,277.2697410300926,0.9900390871264669
3,900,1,900,0.0,6162.030390137315,0.0,20.0,296.48869479291204,0.0,277.2888818359375,0.9909216996595638
4,1200,1,1200,0.0,700.9613397102383,0.0,20.0,296.7607858442394,0.0,277.30761574074074,0.11272222922708368
5,1500,1,1500,0.0,51.74882373699746,0.0,20.0,294.73977612743164,0.0,277.3260024233217,0.00832177531206658
6,1800,1,1800,0.0,54.10104299777007,0.0,20.0,293.5089986976247,0.0,277.3441015625,0.008700037826251424
7,2100,1,2100,0.0,51.74882373699746,0.0,20.0,292.91334678101896,0.0,277.36197283709487,0.00832177531206658
8,2400,1,2400,0.0,5851.53744771533,0.0,20.0,292.62131326634255,0.0,277.3796759259259,0.9409910477871642
9,2700,1,2700,0.0,6205.938483005078,0.0,20.0,294.7787814287637,0.0,277.3972705078125,0.9979825999243487
10,3000,1,3000,0.0,6183.200363484269,0.0,20.0,295.97140577098935,0.0,277.41481626157406,0.9943260622872274
11,3300,1,3300,0.0,6137.724124442671,0.0,20.0,296.55104882738743,0.0,277.43237286603005,0.9870129870129881
12,3600,1,3600,0.0,6137.724124442671,0.0,20.0,296.8270479260583,0.0,277.45,0.9870129870129881
13,3900,1,3900,0.0,6133.803759008043,0.0,20.0,296.9774829152357,0.0,277.46751139322913,0.9863825494893456
14,4200,1,4200,0.0,6129.099320486498,0.0,20.0,297.06049805590976,0.0,277.4846366003788,0.9856260244609759
15,4500,1,4500,0.0,6106.3612009657,0.0,20.0,297.1136089818759,0.0,277.50130903764205,0.9819694868238563
16,4800,1,4800,0.0,522.9767489784444,0.0,20.0,297.1440310227338,0.0,277.5174621212121,0.08410036565376383
17,5100,1,5100,0.0,44.69216595467962,0.0,20.0,294.9557525070139,0.0,277.5330292672822,0.007186987769512046
18,5400,1,5400,0.0,49.396604476224844,0.0,20.0,293.70849019536035,0.0,277.54794389204545,0.007943512797881734
19,5700,1,5700,0.0,47.04438521545223,0.0,20.0,293.10331263289294,0.0,277.56213941169506,0.00756525028369689
20,6000,1,6000,0.0,5588.088890508798,0.0,20.0,292.8034884667152,0.0,277.57554924242424,0.8986256461984617
21,6300,1,6300,0.0,6064.805327358721,0.0,20.0,294.8515511357155,0.0,277.5881068004261,0.975286849073258
