index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
0,0,1,0,0.0,20021.976144769378,23.0,0.0,270.84,0.0,293.15,0.9126213592233009
1,300,1,300,0.0,21728.740345007416,23.0,0.0,270.82701932870367,0.0,296.25616287094505,0.9904173496406519
2,600,1,600,0.0,21720.44165359621,23.0,0.0,270.81392129629626,0.0,298.2507969568872,0.9900390871264669
3,900,1,900,0.0,21739.805266888998,23.0,0.0,270.80072187499997,0.0,299.3284893797706,0.9909216996595638
4,1200,1,1200,0.0,2473.010040539353,23.0,0.0,270.787437037037,0.0,299.9239452321867,0.11272222922708368
5,1500,1,1500,0.0,182.5712110465294,23.0,0.0,270.7740827546296,0.0,296.5793322479846,0.00832177531206658
6,1800,1,1800,0.0,190.8699024577353,23.0,0.0,270.760675,0.0,294.36242938552874,0.008700037826251424
7,2100,1,2100,0.0,182.5712110465294,23.0,0.0,270.74722974537036,0.0,293.1831927072342,0.00832177531206658
8,2400,1,2400,0.0,20644.37800060982,23.0,0.0,270.73376296296294,0.0,292.5456693915692,0.9409910477871642
9,2700,1,2700,0.0,21894.714173231532,23.0,0.0,270.72029062499996,0.0,296.106176025956,0.9979825999243487
10,3000,1,3000,0.0,21814.49348958985,23.0,0.0,270.7068287037037,0.0,298.2446631873548,0.9943260622872274
11,3300,1,3300,0.0,21654.052122306563,23.0,0.0,270.6933931712963,0.0,299.3760955908518,0.9870129870129882
12,3600,1,3600,0.0,21654.052122306563,23.0,0.0,270.67999999999995,0.0,299.9598359933022,0.9870129870129882
13,3900,1,3900,0.0,21640.220969954527,23.0,0.0,270.6665203883495,0.0,300.286950806263,0.9863825494893457
14,4200,1,4200,0.0,21623.623587132115,23.0,0.0,270.6528317152103,0.0,300.47068506048237,0.9856260244609759
15,4500,1,4500,0.0,21543.40290349047,23.0,0.0,270.63895922330096,0.0,300.57985067843424,0.9819694868238563
16,4800,1,4800,0.0,1845.0757237581095,23.0,0.0,270.6249281553398,0.0,300.636916362887,0.08410036565376383
17,5100,1,5100,0.0,157.67513681291177,23.0,0.0,270.6107637540453,0.0,296.9171743688541,0.007186987769512046
18,5400,1,5400,0.0,174.27251963532353,23.0,0.0,270.5964912621359,0.0,294.6085813448035,0.007943512797881734
19,5700,1,5700,0.0,165.97382822411765,23.0,0.0,270.58213592233005,0.0,293.3749964249089,0.0075652502836968906
20,6000,1,6000,0.0,19714.924562554763,23.0,0.0,270.56772297734625,0.0,292.70191894902325,0.8986256461984617
21,6300,1,6300,0.0,21396.79268855918,23.0,0.0,270.5532776699029,0.0,296.06334091052355,0.975286849073258
22,6600,1,6600,0.0,21399.558919029558,23.0,0.0,270.5388252427184,0.0,298.1724535122094,0.9754129365779852
23,6900,1,6900,0.0,21349.76677056232,23.0,0.0,270.5243909385113,0.0,299.29776135553095,0.9731433614928761
24,7200,1,7200,0.0,21327.636926799118,23.0,0.0,270.51,0.0,299.89408817717805,0.9721346614550503
25,7500,1,7500,0.0,21311.039543976705,23.0,0.0,270.49370276227603,0.0,300.2164826428302,0.9713781364266807
26,7800,1,7800,0.0,21272.31231739109,23.0,0.0,270.47363669953876,0.0,300.39531080643127,0.9696129113604852
27,8100,1,8100,0.0,21244.65001268706,23.0,0.0,270.44995776316796,0.0,300.4939654104376,0.968352036313202
28,8400,1,8400,0.0,21228.052629864647,23.0,0.0,270.42282190454347,0.0,300.55098768898745,0.9675955112848322
29,8700,1,8700,0.0,21316.572004917496,23.0,0.0,270.3923850750452,0.0,300.58833207727673,0.9716303114361367
30,9000,1,9000,0.0,21261.247395509472,23.0,0.0,270.35880322605306,0.0,300.6344522808498,0.9691085613415716
