index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
0,0,1,0,0.0,15585.153923271477,22.0,0.0,270.84,0.0,293.15,0.9126213592233009
1,300,1,300,0.0,16913.703242235093,22.0,0.0,270.82701932870367,0.0,297.5217901247505,0.9904173496406518
2,600,1,600,0.0,16907.243521073196,22.0,0.0,270.81392129629626,0.0,299.81229585720627,0.990039087126467
3,900,1,900,0.0,16922.31620378427,22.0,0.0,270.80072187499997,0.0,300.80383078328316,0.9909216996595638
4,1200,1,1200,0.0,1924.9969062454697,22.0,0.0,270.787437037037,0.0,301.2577642106546,0.11272222922708366
5,1500,1,1500,0.0,142.11386556174608,22.0,0.0,270.7740827546296,0.0,296.58671364146767,0.00832177531206658
6,1800,1,1800,0.0,148.57358672364364,22.0,0.0,270.760675,0.0,294.04804326048145,0.008700037826251424
7,2100,1,2100,0.0,142.11386556174608,22.0,0.0,270.74722974537036,0.0,292.9751811898359,0.00832177531206658
8,2400,1,2400,0.0,16069.633010413792,22.0,0.0,270.73376296296294,0.0,292.50195345882753,0.9409910477871642
9,2700,1,2700,0.0,17042.897665473043,22.0,0.0,270.72029062499996,0.0,297.47904333857554,0.9979825999243487
10,3000,1,3000,0.0,16980.453694241347,22.0,0.0,270.7068287037037,0.0,299.8911800050961,0.9943260622872273
11,3300,1,3300,0.0,16855.565751778013,22.0,0.0,270.6933931712963,0.0,300.900453526148,0.9870129870129881
12,3600,1,3600,0.0,16855.565751778013,22.0,0.0,270.67999999999995,0.0,301.3045846635891,0.9870129870129881
13,3900,1,3900,0.0,16844.799549841497,22.0,0.0,270.6665203883495,0.0,301.4964328661395,0.9863825494893455
14,4200,1,4200,0.0,16831.880107517703,22.0,0.0,270.6528317152103,0.0,301.59578375051166,0.9856260244609759
15,4500,1,4500,0.0,16769.436136286036,22.0,0.0,270.63895922330096,0.0,301.6549170929081,0.9819694868238563
