index,seconds_of_day,day_of_year,timestamp,weaBus.TDryBul,weaBus.HDirNor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,u
0,0,1,0,277.22999999999996,0.0,0.0,23.5,26804.590680562564,293.15,0.0,0.9126213592233009
1,300,1,300,277.25013364438655,0.0,0.0,23.5,29089.535755156012,296.9983476642021,0.0,0.9904173496406519
2,600,1,600,277.2697410300926,0.0,0.0,23.5,29078.425811519413,299.2709676806585,0.0,0.9900390871264669
3,900,1,900,277.2888818359375,0.0,0.0,23.5,29104.349013338106,300.40546575950356,0.0,0.9909216996595638
4,1200,1,1200,277.30761574074074,0.0,0.0,23.5,3310.763203705851,300.9957113310051,0.0,0.11272222922708366
5,1500,1,1500,277.3260024233217,0.0,0.0,23.5,244.41876000512994,297.10081584535357,0.0,0.00832177531206658
6,1800,1,1800,277.3441015625,0.0,0.0,23.5,255.52870364172676,294.70222720159444,0.0,0.008700037826251424
7,2100,1,2100,277.36197283709487,0.0,0.0,23.5,244.41876000512994,293.5289612546342,0.0,0.00832177531206658
8,2400,1,2400,277.3796759259259,0.0,0.0,23.5,27637.836453307325,292.93409363071646,0.0,0.9409910477871642
9,2700,1,2700,277.3972705078125,0.0,0.0,23.5,29311.73462788795,297.09275540528296,0.0,0.9979825999243487
10,3000,1,3000,277.41481626157406,0.0,0.0,23.5,29204.338506067477,299.3955041752256,0.0,0.9943260622872273
11,3300,1,3300,277.43237286603005,0.0,0.0,23.5,28989.546262426637,300.5093389143587,0.0,0.9870129870129881
12,3600,1,3600,277.45,0.0,0.0,23.5,28989.546262426637,301.03452800165076,0.0,0.9870129870129881
13,3900,1,3900,277.46751139322913,0.0,0.0,23.5,28971.029689698942,301.31053629203006,0.0,0.9863825494893456
14,4200,1,4200,277.4846366003788,0.0,0.0,23.5,28948.80980242575,301.46110164084746,0.0,0.9856260244609759
15,4500,1,4500,277.50130903764205,0.0,0.0,23.5,28841.413680605332,301.5504261420951,0.0,0.9819694868238563
16,4800,1,4800,277.5174621212121,0.0,0.0,23.5,2470.110801870027,301.59430110421533,0.0,0.08410036565376382
17,5100,1,5100,277.5330292672822,0.0,0.0,23.5,211.0889290953395,297.3226859052523,0.0,0.007186987769512046
18,5400,1,5400,277.54794389204545,0.0,0.0,23.5,233.30881636853312,294.8557767528695,0.0,0.007943512797881734
19,5700,1,5700,277.56213941169506,0.0,0.0,23.5,222.1988727319363,293.63630309603616,0.0,0.00756525028369689
20,6000,1,6000,277.57554924242424,0.0,0.0,23.5,26393.522766008482,293.00588757316143,0.0,0.8986256461984616
21,6300,1,6300,277.5881068004261,0.0,0.0,23.5,28645.13800969214,296.935958655706,0.0,0.975286849073258
22,6600,1,6600,277.5997455018939,0.0,0.0,23.5,28648.841324237637,299.20821318358696,0.0,0.9754129365779851
23,6900,1,6900,277.6103987630208,0.0,0.0,23.5,28582.181662418057,300.3168125572242,0.0,0.9731433614928762
24,7200,1,7200,277.62,0.0,0.0,23.5,28552.55514605381,300.8562366830413,0.0,0.9721346614550503
25,7500,1,7500,277.6254863457207,0.0,0.0,23.5,28530.335258780622,301.12671964857464,0.0,0.9713781364266807
26,7800,1,7800,277.6246094389844,0.0,0.0,23.5,28478.488855143187,301.268680769384,0.0,0.9696129113604853
27,8100,1,8100,277.61852445485255,0.0,0.0,23.5,28441.455709687845,301.34130583451383,0.0,0.9683520363132019
28,8400,1,8400,277.60838656838655,0.0,0.0,23.5,28419.235822414652,301.38404618728583,0.0,0.9675955112848322
29,8700,1,8700,277.5953509546478,0.0,0.0,23.5,28537.741887871667,301.4130275482064,0.0,0.9716303114361367
30,9000,1,9000,277.5805727886978,0.0,0.0,23.5,28463.67559696104,301.45797026171346,0.0,0.9691085613415715
31,9300,1,9300,277.56520724559783,0.0,0.0,23.5,28537.741887871667,301.47893110414634,0.0,0.9716303114361367
32,9600,1,9600,277.5504095004095,0.0,0.0,23.5,3010.794725517737,301.5115047990847,0.0,0.10250914134409286
33,9900,1,9900,277.5373347281941,0.0,0.0,23.5,237.01213091406555,297.3657739007851,0.0,0.008069600302610022
34,10200,1,10200,277.5271381040131,0.0,0.0,23.5,266.63864727832356,294.8710861124266,0.0,0.009078300340436269
35,10500,1,10500,277.5209748029279,0.0,0.0,23.5,262.9353327327911,293.6340639880948,0.0,0.00895221283570798
36,10800,1,10800,277.52,0.0,0.0,23.5,27067.526013295388,292.99338403953936,0.0,0.92157357205901
37,11100,1,11100,277.5229166579774,0.0,0.0,23.5,29141.382158793444,297.019015770482,0.0,0.9921825747068471
38,11400,1,11400,277.5274419558447,0.0,0.0,23.5,29059.90923879172,299.30671687284865,0.0,0.9894086496028244
39,11700,1,11700,277.533252393018,0.0,0.0,23.5,29078.425811519413,300.4083929160744,0.0,0.9900390871264669
40,12000,1,12000,277.5400244689133,0.0,0.0,23.5,29193.22856243088,300.9554993235607,0.0,0.9939477997730425
41,12300,1,12300,277.5474346829468,0.0,0.0,23.5,29237.66833697727,301.2535168691845,0.0,0.9954608498297819
42,12600,1,12600,277.55515953453454,0.0,0.0,23.5,29370.98766061643,301.418742142555,0.0,1.0
43,12900,1,12900,277.5628755230925,0.0,0.0,23.5,29356.17440243433,301.5354512917728,0.0,0.999495649981088
44,13200,1,13200,277.5702591480369,0.0,0.0,23.5,2770.079280058141,301.6040445007154,0.0,0.09431345353675463
45,13500,1,13500,277.57698690878374,0.0,0.0,23.5,237.01213091406555,297.3041933267349,0.0,0.008069600302610022
46,13800,1,13800,277.5827353047492,0.0,0.0,23.5,244.41876000512994,294.77710093703246,0.0,0.00832177531206658
47,14100,1,14100,277.5871808353492,0.0,0.0,23.5,248.12207455066238,293.52287759168064,0.0,0.008447862816794867
48,14400,1,14400,277.59,0.0,0.0,23.5,248.12207455066238,292.8769679495158,0.0,0.008447862816794867
49,14700,1,14700,277.59077860037956,0.0,0.0,23.5,244.41876000512994,292.5171545546338,0.0,0.00832177531206658
50,15000,1,15000,277.58959193628493,0.0,0.0,23.5,229.60550182300065,292.3029994982029,0.0,0.007817425293153447
51,15300,1,15300,277.5868507543103,0.0,0.0,23.5,225.90218727746876,292.1562940245451,0.0,0.007691337788425178
52,15600,1,15600,277.5829658010501,0.0,0.0,23.5,26786.07410783492,292.0435237499549,0.0,0.9119909216996601
53,15900,1,15900,277.57834782309845,0.0,0.0,23.5,28996.95289151769,296.2914202860378,0.0,0.9872651620224442
54,16200,1,16200,277.5734075670498,0.0,0.0,23.5,29052.50260970067,298.7167714752363,0.0,0.9891564745933683
55,16500,1,16500,277.56855577949835,0.0,0.0,23.5,29033.986036973027,299.91018720152977,0.0,0.9885260370697275
56,16800,1,16800,277.5642032070384,0.0,0.0,23.5,28985.842947881087,300.5015560873294,0.0,0.9868868995082593
57,17100,1,17100,277.56076059626434,0.0,0.0,23.5,29030.282722427477,300.7987831271949,0.0,0.9883999495649987
58,17400,1,17400,277.5586386937704,0.0,0.0,23.5,29082.129126064912,300.96878978994886,0.0,0.990165174631194
59,17700,1,17700,277.5582482461508,0.0,0.0,23.5,29178.41530424878,301.07821143196304,0.0,0.9934434497541305
60,18000,1,18000,277.56,0.0,0.0,23.5,3021.9046691543335,301.1661708848962,0.0,0.1028874038582777
61,18300,1,18300,277.56520589776335,0.0,0.0,23.5,244.41876000512994,296.9501198095524,0.0,0.00832177531206658
62,18600,1,18600,277.5744016275338,0.0,0.0,23.5,255.52870364172676,294.42777821376416,0.0,0.008700037826251424
63,18900,1,18900,277.58683355437665,0.0,0.0,23.5,233.30881636853312,293.1806727157296,0.0,0.007943512797881734
64,19200,1,19200,277.6017480433572,0.0,0.0,23.5,26871.250342382144,292.5345842179884,0.0,0.91489093430841
65,19500,1,19500,277.6183914595409,0.0,0.0,23.5,28889.55676969727,296.53941647425734,0.0,0.9836086243853246
66,19800,1,19800,277.6360101679929,0.0,0.0,23.5,28896.963398788313,298.8132254335218,0.0,0.9838607993947804
67,20100,1,20100,277.65385053377867,0.0,0.0,23.5,28871.040196969574,299.92740259242515,0.0,0.982978186861682
68,20400,1,20400,277.6711589219635,0.0,0.0,23.5,2425.67102732364,300.4781582233934,0.0,0.08258731559702445
69,20700,1,20700,277.6871816976127,0.0,0.0,23.5,222.1988727319363,296.4401595490554,0.0,0.00756525028369689
70,21000,1,21000,277.7011652257916,0.0,0.0,23.5,222.1988727319363,294.1018164164994,0.0,0.00756525028369689
71,21300,1,21300,277.7123558715656,0.0,0.0,23.5,233.30881636853312,292.9416233130169,0.0,0.007943512797881734
72,21600,1,21600,277.71999999999997,0.0,0.0,23.5,26367.599564189793,292.3445966107227,0.0,0.897743033665365
73,21900,1,21900,277.72327103720215,0.0,0.0,23.5,28889.55676969727,296.29285784860554,0.0,0.9836086243853246
74,22200,1,22200,277.72245282629336,0.0,0.0,23.5,28963.623060607897,298.62012142267633,0.0,0.9861303744798896
75,22500,1,22500,277.7184573578595,0.0,0.0,23.5,29052.50260970067,299.7729658904864,0.0,0.9891564745933683
76,22800,1,22800,277.71219662248643,0.0,0.0,23.5,3295.94994552372,300.36327584688144,0.0,0.11221787920817047
77,23100,1,23100,277.7045826107601,0.0,0.0,23.5,229.60550182300065,296.4578832959333,0.0,0.007817425293153447
78,23400,1,23400,277.6965273132664,0.0,0.0,23.5,237.01213091406555,294.0449027345119,0.0,0.008069600302610022
79,23700,1,23700,277.6889427205912,0.0,0.01375111437158501,23.5,240.71544545959748,292.84692784526584,0.012419871794871789,0.008195687807338292
80,24000,1,24000,277.6827408233205,0.0,0.055054557310814184,23.5,27152.702247842615,292.2349022190012,0.05021367521367518,0.92447358466776
81,24300,1,24300,277.67883361204014,0.0,0.12398547855439872,23.5,29071.019182428314,296.3026935568008,0.11418269230769225,0.9897869121170092
82,24600,1,24600,277.67813307733593,0.0,0.22061902783904985,23.5,29041.39266606407,298.59322238873006,0.20512820512820504,0.9887782120791835
83,24900,1,24900,277.68155120979395,0.0,0.3450303549014787,23.5,29111.7556424292,299.71389285080585,0.32385149572649563,0.9911738746690214
84,25200,1,25200,277.69,0.0,0.49729460947839665,23.5,29163.602046066637,300.2872008268152,0.471153846153846,0.9929390997352168
85,25500,1,25500,277.7015352099591,0.0,0.6774869413065147,23.5,29189.525247885384,300.59443454267955,0.6478365384615382,0.9938217122683154
86,25800,1,25800,277.7135953177257,0.0,0.8856825001225441,23.5,29285.811426069202,300.76886634871244,0.8547008547008544,0.99709998739125
87,26100,1,26100,277.72616638795984,0.0,1.1219564356631961,23.5,29293.21805516025,300.89032423656727,1.0925480769230766,0.997352162400706
88,26400,1,26400,277.73923448532145,0.0,1.3863838976651819,23.5,29263.59153879601,300.97166102113613,1.3621794871794868,0.9963434623628804
89,26700,1,26700,277.75278567447043,0.0,1.6790400358652129,23.5,29319.141256978994,301.02704225992375,1.664396367521367,0.9982347749338046
90,27000,1,27000,277.7668060200669,0.0,2.0,23.5,29348.767773343236,301.0833562777005,2.0,0.9992434749716304
91,27300,1,27300,277.7812815867707,0.0,2.6163510591699173,23.5,29211.745135158573,301.1357571587681,2.6579415954415957,0.9945782372966849
92,27600,1,27600,277.7961984392419,0.0,3.760997862058524,23.5,28326.65295877633,301.15935504585286,3.883190883190883,0.9644433236666247
93,27900,1,27900,277.81154264214047,0.0,5.382741627777309,23.5,28171.113747863972,301.0451208522032,5.610576923076923,0.9591476484680368
94,28200,1,28200,277.8273002601263,0.0,7.43038357543776,23.5,28967.326375153447,300.9842492966507,7.774928774928775,0.9862564619846186
95,28500,1,28500,277.8434573578595,0.0,9.852724924151367,23.5,28982.13963333554,301.1080444425637,10.3110754985755,0.9867608120035305
96,28800,1,28800,277.85999999999996,0.0,12.598566893029616,23.5,29037.689351518522,301.1975926344063,13.153846153846155,0.9886521245744546
97,29100,1,29100,277.87678088115587,0.0,15.616710701184,23.5,29056.205924246216,301.2816325017283,16.238069800569804,0.9892825620980971
