index,seconds_of_day,day_of_year,timestamp,weaBus.HDirNor,totalHeatingPower.y,thermalZone.TAir,weaBus.TDryBul,weaDat.weaBus.HGloHor,weaBus.HDifHor,roomTempUpperSetpoint,u
0,0,1,0,0.0,19122.55457017574,293.15,270.84,0.0,0.0,21.0,0.9126213592233009
1,300,1,300,0.0,20752.647989600806,298.2177296081056,270.82701932870367,0.0,0.0,21.0,0.9904173496406518
2,600,1,600,0.0,20744.72208966843,300.76829885595663,270.81392129629626,0.0,0.0,21.0,0.9900390871264669
3,900,1,900,0.0,20763.21585617728,301.83458667000116,270.80072187499997,0.0,0.0,21.0,0.9909216996595638
4,1200,1,1200,0.0,2361.918179847627,302.3168992309884,270.787437037037,0.0,0.0,21.0,0.11272222922708366
5,1500,1,1500,0.0,174.36979851224092,296.9842975363966,270.7740827546296,0.0,0.0,21.0,0.00832177531206658
6,1800,1,1800,0.0,182.2956984446155,294.18793370893843,270.760675,0.0,0.0,21.0,0.008700037826251424
7,2100,1,2100,0.0,174.36979851224092,293.0538913265788,270.74722974537036,0.0,0.0,21.0,0.00832177531206658
8,2400,1,2400,0.0,19716.997065103835,292.5638694343311,270.73376296296294,0.0,0.0,21.0,0.9409910477871642
9,2700,1,2700,0.0,20911.165988248296,298.2481409276657,270.72029062499996,0.0,0.0,21.0,0.9979825999243487
10,3000,1,3000,0.0,20834.54895556865,300.8814161895657,270.7068287037037,0.0,0.0,21.0,0.9943260622872273
11,3300,1,3300,0.0,20681.314890209433,301.9336198191884,270.6933931712963,0.0,0.0,21.0,0.9870129870129881
12,3600,1,3600,0.0,20681.314890209433,302.3357637968089,270.67999999999995,0.0,0.0,21.0,0.9870129870129881
13,3900,1,3900,0.0,20668.105056988785,302.52505237659165,270.6665203883495,0.0,0.0,21.0,0.9863825494893456
14,4200,1,4200,0.0,20652.253257124037,302.6246333264013,270.6528317152103,0.0,0.0,21.0,0.9856260244609759
15,4500,1,4500,0.0,20575.636224444428,302.68537530806316,270.63895922330096,0.0,0.0,21.0,0.9819694868238563
16,4800,1,4800,0.0,1762.1917516312847,302.7100817596873,270.6249281553398,0.0,0.0,21.0,0.08410036565376383
17,5100,1,5100,0.0,150.59209871511715,297.03511037501045,270.6107637540453,0.0,0.0,21.0,0.007186987769512045
18,5400,1,5400,0.0,166.44389857986633,294.2628167666715,270.5964912621359,0.0,0.0,21.0,0.007943512797881734
19,5700,1,5700,0.0,158.51799864749174,293.1117966521523,270.58213592233005,0.0,0.0,21.0,0.00756525028369689
20,6000,1,6000,0.0,18829.29627267788,292.5940347742181,270.56772297734625,0.0,0.0,21.0,0.8986256461984615
21,6300,1,6300,0.0,20435.61199230582,297.9847877060881,270.5532776699029,0.0,0.0,21.0,0.9752868490732579
22,6600,1,6600,0.0,20438.25395894992,300.60876246785983,270.5388252427184,0.0,0.0,21.0,0.975412936577985
23,6900,1,6900,0.0,20390.698559355675,301.66302669282186,270.5243909385113,0.0,0.0,21.0,0.9731433614928761
24,7200,1,7200,0.0,20369.562826202688,302.08308996407925,270.51,0.0,0.0,21.0,0.9721346614550503
25,7500,1,7500,0.0,20353.71102633794,302.2608520779423,270.49370276227603,0.0,0.0,21.0,0.9713781364266807
26,7800,1,7800,0.0,20316.7234933202,302.3430847609136,270.47363669953876,0.0,0.0,21.0,0.9696129113604852
27,8100,1,8100,0.0,20290.303826878942,302.3801592287757,270.44995776316796,0.0,0.0,21.0,0.9683520363132019
28,8400,1,8400,0.0,20274.452027014195,302.40131345872413,270.42282190454347,0.0,0.0,21.0,0.9675955112848323
29,8700,1,8700,0.0,20358.994959626176,302.4179993546471,270.3923850750452,0.0,0.0,21.0,0.9716303114361367
30,9000,1,9000,0.0,20306.155626743694,302.46213183000145,270.35880322605306,0.0,0.0,21.0,0.9691085613415718
31,9300,1,9300,0.0,20358.994959626176,302.47507739880876,270.3222323089468,0.0,0.0,21.0,0.9716303114361367
32,9600,1,9600,0.0,2147.918881673513,302.50629199089605,270.28282827510634,0.0,0.0,21.0,0.10250914134409286
33,9900,1,9900,0.0,169.0858652239913,297.0031287368135,270.2407470759116,0.0,0.0,21.0,0.008069600302610022
34,10200,1,10200,0.0,190.2215983769901,294.17862014538395,270.19614466274237,0.0,0.0,21.0,0.009078300340436269
35,10500,1,10500,0.0,187.57963173286507,292.99963182074526,270.14917698697855,0.0,0.0,21.0,0.00895221283570798
36,10800,1,10800,0.0,19310.13420190863,292.4628002477134,270.09999999999997,0.0,0.0,21.0,0.92157357205901
37,11100,1,11100,0.0,20789.63552261854,297.9758812071797,270.03340929133856,0.0,0.0,21.0,0.9921825747068471
38,11400,1,11400,0.0,20731.512256447782,300.6030801905767,269.93795695538057,0.0,0.0,21.0,0.9894086496028244
39,11700,1,11700,0.0,20744.72208966843,301.63285501043106,269.8194337007874,0.0,0.0,21.0,0.9900390871264669
40,12000,1,12000,0.0,20826.623055636275,302.0539368984711,269.68363023622044,0.0,0.0,21.0,0.9939477997730424
41,12300,1,12300,0.0,20858.326655365778,302.2568805896373,269.53633727034116,0.0,0.0,21.0,0.995460849829782
42,12600,1,12600,0.0,20953.43745455427,302.35522155095543,269.383345511811,0.0,0.0,21.0,1.0
43,12900,1,12900,0.0,20942.869587977795,302.4334161719301,269.2304456692913,0.0,0.0,21.0,0.999495649981088
44,13200,1,13200,0.0,1976.1910498053985,302.46869754111293,269.0834284514435,0.0,0.0,21.0,0.09431345353675463
45,13500,1,13500,0.0,169.0858652239913,296.7376495075249,268.9480845669291,0.0,0.0,21.0,0.008069600302610022
46,13800,1,13800,0.0,174.36979851224092,293.87068421791827,268.83020472440944,0.0,0.0,21.0,0.00832177531206658
47,14100,1,14100,0.0,177.0117651563659,292.6675911703546,268.7355796325459,0.0,0.0,21.0,0.008447862816794867
48,14400,1,14400,0.0,177.0117651563659,292.1207955225494,268.66999999999996,0.0,0.0,21.0,0.008447862816794867
49,14700,1,14700,0.0,174.36979851224092,291.8341734327247,268.6222788100137,0.0,0.0,21.0,0.00832177531206658
50,15000,1,15000,0.0,163.80193193574132,291.6524430735893,268.5773360768175,0.0,0.0,21.0,0.007817425293153447
