index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,weaBus.HDifHor,weaBus.TDryBul,thermalZone.TAir,totalHeatingPower.y,u
0,0,1,0,0.0,0.0,21.0,0.0,271.82,293.15,4246.609506774976,0.9126213592233008
1,300,1,300,0.0,0.0,21.0,0.0,271.8280908161068,293.78765913178205,4608.609792168759,0.9904173496406516
2,600,1,600,0.0,0.0,21.0,0.0,271.8357342807924,294.28048378702533,4606.849661121464,0.990039087126467
3,900,1,900,0.0,0.0,21.0,0.0,271.84298691860465,294.5743758221928,4610.956633565148,0.9909216996595638
4,1200,1,1200,0.0,0.0,21.0,0.0,271.84990525409125,294.75494102037504,524.5190520940635,0.11272222922708366
5,1500,1,1500,0.0,0.0,21.0,0.0,271.8565458118002,293.58945380033424,38.72288304050133,0.00832177531206658
6,1800,1,1800,0.0,0.0,21.0,0.0,271.86296511627904,292.75563878393694,40.483014087796846,0.008700037826251424
7,2100,1,2100,0.0,0.0,21.0,0.0,271.8692196920758,292.2654016286224,38.72288304050133,0.00832177531206658
8,2400,1,2400,0.0,0.0,21.0,0.0,271.8753660637381,291.97443165380554,4378.61933532214,0.9409910477871642
9,2700,1,2700,0.0,0.0,21.0,0.0,271.8814607558139,293.15589252437127,4643.81241311467,0.9979825999243487
10,3000,1,3000,0.0,0.0,21.0,0.0,271.887560292851,293.9329609878369,4626.797812990807,0.9943260622872272
11,3300,1,3300,0.0,0.0,21.0,0.0,271.893721199397,294.3867123908024,4592.768612743099,0.987012987012988
12,3600,1,3600,0.0,0.0,21.0,0.0,271.9,294.64878235476766,4592.768612743099,0.987012987012988
13,3900,1,3900,0.0,0.0,21.0,0.0,271.90602887294085,294.8120438502038,4589.835060997601,0.9863825494893456
14,4200,1,4200,0.0,0.0,21.0,0.0,271.911429869186,294.9110998370284,4586.31479890301,0.9856260244609759
15,4500,1,4500,0.0,0.0,21.0,0.0,271.916244322311,294.97537556308134,4569.300198779157,0.9819694868238563
16,4800,1,4800,0.0,0.0,21.0,0.0,271.92051356589144,295.0146669351735,391.3358028487031,0.08410036565376383
