index,seconds_of_day,day_of_year,timestamp,weaBus.HDirNor,totalHeatingPower.y,thermalZone.TAir,weaBus.TDryBul,weaDat.weaBus.HGloHor,weaBus.HDifHor,roomTempUpperSetpoint,u
0,0,1,0,0.0,28188.623377059615,293.15,271.82,0.0,0.0,24.0,0.9126213592233009
1,300,1,300,0.0,30591.54968593583,297.04363162898966,271.8280908161068,0.0,0.0,24.0,0.9904173496406518
2,600,1,600,0.0,30579.86608962039,299.35286972743705,271.8357342807924,0.0,0.0,24.0,0.9900390871264669
3,900,1,900,0.0,30607.12781435639,300.50617927174926,271.84298691860465,0.0,0.0,24.0,0.9909216996595638
4,1200,1,1200,0.0,3481.7117020021155,301.10315844391283,271.84990525409125,0.0,0.0,24.0,0.11272222922708366
5,1500,1,1500,0.0,257.0391189397535,296.98901996243563,271.8565458118002,0.0,0.0,24.0,0.00832177531206658
6,1800,1,1800,0.0,268.7227152551969,294.45772723593734,271.86296511627904,0.0,0.0,24.0,0.008700037826251424
7,2100,1,2100,0.0,257.0391189397535,293.2048501153724,271.8692196920758,0.0,0.0,24.0,0.00832177531206658
8,2400,1,2400,0.0,29064.893100717865,292.5618585201893,271.8753660637381,0.0,0.0,24.0,0.9409910477871642
9,2700,1,2700,0.0,30825.2216122447,296.9226234832338,271.8814607558139,0.0,0.0,24.0,0.9979825999243487
10,3000,1,3000,0.0,30712.280181195376,299.33120937200204,271.887560292851,0.0,0.0,24.0,0.9943260622872273
11,3300,1,3300,0.0,30486.397319096843,300.48818764983554,271.893721199397,0.0,0.0,24.0,0.9870129870129881
12,3600,1,3600,0.0,30486.397319096843,301.02600209877505,271.9,0.0,0.0,24.0,0.9870129870129881
13,3900,1,3900,0.0,30466.924658571068,301.30282186347256,271.90602887294085,0.0,0.0,24.0,0.9863825494893456
14,4200,1,4200,0.0,30443.557465940183,301.44445022987315,271.911429869186,0.0,0.0,24.0,0.9856260244609759
15,4500,1,4500,0.0,30330.616034890914,301.52146659478575,271.916244322311,0.0,0.0,24.0,0.9819694868238563
16,4800,1,4800,0.0,2597.652914133572,301.55136377812016,271.92051356589144,0.0,0.0,24.0,0.08410036565376383
17,5100,1,5100,0.0,221.9883299934235,297.0422626456621,271.9242789335029,0.0,0.0,24.0,0.007186987769512046
18,5400,1,5400,0.0,245.35552262431017,294.4378279744092,271.9275817587209,0.0,0.0,24.0,0.007943512797881734
19,5700,1,5700,0.0,233.6719263088668,293.1338465510621,271.9304633751211,0.0,0.0,24.0,0.00756525028369689
20,6000,1,6000,0.0,27756.33031338821,292.4521056506622,271.93296511627904,0.0,0.0,24.0,0.8986256461984616
21,6300,1,6300,0.0,30124.2058333181,296.5694110724655,271.9351283157703,0.0,0.0,24.0,0.975286849073258
22,6600,1,6600,0.0,30128.10036542321,298.94628763207913,271.9369943071705,0.0,0.0,24.0,0.9754129365779851
23,6900,1,6900,0.0,30057.998787530552,300.0963391061616,271.9386044240552,0.0,0.0,24.0,0.9731433614928761
24,7200,1,7200,0.0,30026.842530689384,300.64717544758435,271.94,0.0,0.0,24.0,0.9721346614550503
25,7500,1,7500,0.0,30003.4753380585,300.9153977418317,271.93760844713745,0.0,0.0,24.0,0.9713781364266807
